gene,msi,component,r,r_abs
Mobp,mz.560.1485299999999,6,0.18405055,0.18405055
Cnp,mz.298.065095,6,0.1835402,0.1835402
Mbp,mz.281.09517,6,0.1834435,0.1834435
Efhd2,mz.394.12496,6,-0.18333203,0.18333203
Dbi,mz.297.069625,6,0.1829355,0.1829355
Sv2b,mz.562.323125,6,-0.18257695,0.18257695
Apod,mz.516.190135,6,0.18229215,0.18229215
Plp1,mz.281.09517,6,0.18212067,0.18212067
Efnb3,mz.259.113915,6,0.1820992,0.1820992
Nptx1,mz.259.113915,6,-0.18161404,0.18161404
Ttc9b,mz.281.09517,6,-0.18129689,0.18129689
Ccdc153,mz.281.09517,6,0.18119833,0.18119833
Mobp,mz.280.092375,6,0.1811822,0.1811822
Mobp,mz.258.110295,6,0.1811741,0.1811741
Efhd2,mz.281.09517,6,-0.1810935,0.1810935
Sncb,mz.297.069625,6,-0.1809693,0.1809693
Sncb,mz.259.113915,6,-0.18083903,0.18083903
Plp1,mz.259.11330999999996,6,0.1806559,0.1806559
Ptgds,mz.394.12496,6,0.18032047,0.18032047
Dbi,mz.298.06399999999996,6,0.180198,0.180198
Ipcef1,mz.394.12496,6,-0.18013166,0.18013166
Efhd2,mz.560.1485299999999,6,-0.17997405,0.17997405
Dbi,mz.516.190135,6,0.17979926,0.17979926
Efnb3,mz.281.09517,6,0.1796552,0.1796552
Sncb,mz.298.06399999999996,6,-0.1794428,0.1794428
Ndrg1,mz.297.069625,6,0.17938425,0.17938425
Efhd2,mz.562.323125,6,-0.179003,0.179003
Ndrg1,mz.296.06595500000003,6,0.1783907,0.1783907
Dbi,mz.298.065095,6,0.17826775,0.17826775
Cd24a,mz.280.092375,6,0.17825584,0.17825584
Tmem88b,mz.297.070615,6,0.17821512,0.17821512
Efhd2,mz.280.092375,6,-0.17804632,0.17804632
Sox11,mz.592.0904700000001,6,0.17781125,0.17781125
Mag,mz.296.06595500000003,6,0.17770174,0.17770174
Sox11,mz.296.06595500000003,6,0.17762212,0.17762212
Ipcef1,mz.280.092375,6,-0.17761096,0.17761096
Dbi,mz.259.11330999999996,6,0.17759097,0.17759097
Dbi,mz.298.062905,6,0.17755617,0.17755617
Dbi,mz.281.09517,6,0.17753077,0.17753077
Sncb,mz.394.12496,6,-0.1774084,0.1774084
Sncb,mz.298.062905,6,-0.1773035,0.1773035
Cnp,mz.592.09793,6,0.1772759,0.1772759
Efhd2,mz.592.0904700000001,6,-0.17725074,0.17725074
Sox11,mz.280.092375,6,0.17721227,0.17721227
Sncb,mz.298.065095,6,-0.1769709,0.1769709
Mag,mz.592.0904700000001,6,0.17655241,0.17655241
Ndrg1,mz.592.0904700000001,6,0.17648491,0.17648491
Dbi,mz.297.06824,6,0.17643067,0.17643067
Apod,mz.560.1485299999999,6,0.17628235,0.17628235
Nptx1,mz.281.09517,6,-0.1761188,0.1761188
Ipcef1,mz.560.1485299999999,6,-0.17608532,0.17608532
Mbp,mz.258.110295,6,0.17536198,0.17536198
Ppp3ca,mz.259.11330999999996,6,-0.17531176,0.17531176
Apod,mz.280.092375,6,0.17425786,0.17425786
Efhd2,mz.297.070615,6,-0.17424057,0.17424057
Efhd2,mz.297.069625,6,-0.17392576,0.17392576
Cd24a,mz.560.1485299999999,6,0.17383157,0.17383157
Efhd2,mz.296.06595500000003,6,-0.17381614,0.17381614
Ndrg1,mz.298.062905,6,0.17317764,0.17317764
Sox11,mz.298.062905,6,0.17300984,0.17300984
Tmem88b,mz.296.06595500000003,6,0.17297836,0.17297836
Apod,mz.258.110295,6,0.17279485,0.17279485
Mag,mz.298.062905,6,0.17276447,0.17276447
Tmem88b,mz.297.069625,6,0.1727049,0.1727049
Dbi,mz.259.113915,6,0.17270178,0.17270178
Mag,mz.297.069625,6,0.17249075,0.17249075
Sncb,mz.297.06824,6,-0.17184535,0.17184535
Sox11,mz.298.06399999999996,6,0.17182118,0.17182118
Sox11,mz.297.069625,6,0.17175034,0.17175034
Tmem88b,mz.592.0904700000001,6,0.17172588,0.17172588
Mag,mz.298.06399999999996,6,0.17128694,0.17128694
Slc30a3,mz.281.09517,6,-0.17127,0.17127
Nts,mz.258.110295,6,0.17067964,0.17067964
Efhd2,mz.298.062905,6,-0.17065814,0.17065814
Tmem88b,mz.298.062905,6,0.17057568,0.17057568
Nts,mz.516.190135,6,0.17057443,0.17057443
Sox11,mz.560.1485299999999,6,0.17052987,0.17052987
Ipcef1,mz.592.0904700000001,6,-0.17052731,0.17052731
Plp1,mz.259.113915,6,0.17050466,0.17050466
Sox11,mz.297.06824,6,0.17019358,0.17019358
Nts,mz.259.11330999999996,6,0.17018947,0.17018947
Ttc9b,mz.592.09793,6,-0.17003399,0.17003399
Sncb,mz.592.09793,6,-0.16999604,0.16999604
Ipcef1,mz.562.323125,6,-0.16984984,0.16984984
Sncb,mz.281.09517,6,-0.16981307,0.16981307
Ipcef1,mz.296.06595500000003,6,-0.16955987,0.16955987
Ipcef1,mz.297.070615,6,-0.16942623,0.16942623
Efhd2,mz.298.06399999999996,6,-0.16918594,0.16918594
Tmem88b,mz.298.06399999999996,6,0.16905889,0.16905889
Nts,mz.394.12496,6,0.16903438,0.16903438
Apod,mz.394.12496,6,0.16834986,0.16834986
Ndrg1,mz.298.06399999999996,6,0.16813143,0.16813143
Efhd2,mz.297.06824,6,-0.16752933,0.16752933
Mbp,mz.394.12496,6,0.16740829,0.16740829
Plaat3,mz.297.070615,6,0.1672489,0.1672489
Nts,mz.259.113915,6,0.1670824,0.1670824
Sox11,mz.298.065095,6,0.16704512,0.16704512
Nptx1,mz.592.09793,6,-0.1669719,0.1669719
Mobp,mz.281.09517,6,0.16689329,0.16689329
Sncb,mz.560.1485299999999,6,-0.16688317,0.16688317
Sncb,mz.280.092375,6,-0.16675621,0.16675621
Ndrg1,mz.297.06824,6,0.16659525,0.16659525
Sox11,mz.281.09517,6,0.16620931,0.16620931
Tmem88b,mz.297.06824,6,0.16583547,0.16583547
Plaat3,mz.298.065095,6,0.16572574,0.16572574
Ipcef1,mz.298.062905,6,-0.16557628,0.16557628
Plaat3,mz.298.06399999999996,6,0.16545281,0.16545281
Ipcef1,mz.281.09517,6,-0.16535303,0.16535303
Ipcef1,mz.297.069625,6,-0.1648114,0.1648114
Dbi,mz.592.09793,6,0.16414385,0.16414385
Ipcef1,mz.298.06399999999996,6,-0.16396093,0.16396093
Gjb1,mz.298.062905,6,0.16394404,0.16394404
Wscd1,mz.297.070615,6,0.16389272,0.16389272
Plaat3,mz.296.06595500000003,6,0.16373596,0.16373596
Mag,mz.298.065095,6,0.16351837,0.16351837
Plaat3,mz.298.062905,6,0.16349143,0.16349143
Dbi,mz.394.12496,6,0.16328302,0.16328302
Apod,mz.281.09517,6,0.16308385,0.16308385
Plaat3,mz.297.069625,6,0.16281986,0.16281986
Nts,mz.562.323125,6,0.16236378,0.16236378
Gab1,mz.297.070615,6,0.16235025,0.16235025
Trf,mz.560.1485299999999,6,0.16228482,0.16228482
Trf,mz.280.092375,6,0.1622026,0.1622026
Ipcef1,mz.259.11330999999996,6,-0.16191459,0.16191459
Efhd2,mz.298.065095,6,-0.16174038,0.16174038
Phldb1,mz.297.070615,6,0.1615329,0.1615329
Mag,mz.297.06824,6,0.16152592,0.16152592
Mog,mz.297.070615,6,0.16151893,0.16151893
Ptgds,mz.259.11330999999996,6,0.16150993,0.16150993
Tmem88b,mz.298.065095,6,0.16150457,0.16150457
Sox11,mz.297.070615,6,0.16138169,0.16138169
Gjb1,mz.297.070615,6,0.1613191,0.1613191
Ppp3ca,mz.259.113915,6,-0.16114943,0.16114943
Gjb1,mz.298.06399999999996,6,0.15979297,0.15979297
Gjb1,mz.296.06595500000003,6,0.15909418,0.15909418
Sox11,mz.592.09793,6,0.15863259,0.15863259
Plaat3,mz.592.0904700000001,6,0.15855959,0.15855959
Ipcef1,mz.297.06824,6,-0.15854517,0.15854517
Cd24a,mz.281.09517,6,0.15853734,0.15853734
Cnp,mz.560.1485299999999,6,0.15824774,0.15824774
Ptgds,mz.562.323125,6,0.15820123,0.15820123
Ipcef1,mz.298.065095,6,-0.15802522,0.15802522
Tmem88b,mz.592.09793,6,0.15790594,0.15790594
Plaat3,mz.297.06824,6,0.15766811,0.15766811
Efnb3,mz.562.323125,6,0.15758844,0.15758844
Ptgds,mz.280.092375,6,0.157559,0.157559
Gjb1,mz.592.0904700000001,6,0.15719266,0.15719266
Efhd2,mz.592.09793,6,-0.1563216,0.1563216
Cnp,mz.516.190135,6,0.15619478,0.15619478
Cmtm5,mz.296.06595500000003,6,0.15557721,0.15557721
Ipcef1,mz.259.113915,6,-0.15546392,0.15546392
Cmtm5,mz.298.062905,6,0.15480278,0.15480278
Mag,mz.592.09793,6,0.15473628,0.15473628
Ndrg1,mz.298.065095,6,0.15461993,0.15461993
Mal,mz.516.190135,6,0.15458211,0.15458211
Cmtm5,mz.298.06399999999996,6,0.15455373,0.15455373
Ermn,mz.297.070615,6,0.15455012,0.15455012
Gjb1,mz.297.069625,6,0.15447056,0.15447056
Cnp,mz.280.092375,6,0.15406138,0.15406138
Ttc9b,mz.562.323125,6,-0.154017,0.154017
Sox11,mz.562.323125,6,0.15400904,0.15400904
Mal,mz.560.1485299999999,6,0.15395719,0.15395719
Cmtm5,mz.298.065095,6,0.15391755,0.15391755
Trf,mz.258.110295,6,0.15368816,0.15368816
Ptgds,mz.560.1485299999999,6,0.15338232,0.15338232
Wscd1,mz.297.069625,6,0.15314628,0.15314628
Cmtm5,mz.592.0904700000001,6,0.15309642,0.15309642
Mobp,mz.394.12496,6,0.1529429,0.1529429
Mal,mz.258.110295,6,0.15249927,0.15249927
Phldb1,mz.298.062905,6,0.15246488,0.15246488
Mobp,mz.259.11330999999996,6,0.15240778,0.15240778
Rims1,mz.297.070615,6,-0.15235461,0.15235461
Gjb1,mz.298.065095,6,0.151693,0.151693
Plaat3,mz.592.09793,6,0.15144423,0.15144423
Mal,mz.280.092375,6,0.15132697,0.15132697
Selenop,mz.297.070615,6,0.15119536,0.15119536
Trf,mz.516.190135,6,0.15064663,0.15064663
Wscd1,mz.296.06595500000003,6,0.1504645,0.1504645
Cnp,mz.258.110295,6,0.15042919,0.15042919
Phldb1,mz.297.069625,6,0.15038963,0.15038963
Ptgds,mz.259.113915,6,0.14988245,0.14988245
Phldb1,mz.592.0904700000001,6,0.14897642,0.14897642
Gjb1,mz.297.06824,6,0.14874505,0.14874505
Mag,mz.280.092375,6,0.14855736,0.14855736
Wscd1,mz.592.0904700000001,6,0.14847572,0.14847572
Plp1,mz.562.323125,6,0.14833279,0.14833279
Phldb1,mz.298.06399999999996,6,0.14784473,0.14784473
Mag,mz.560.1485299999999,6,0.14759281,0.14759281
Cmtm5,mz.297.070615,6,0.14745286,0.14745286
Gstp1,mz.297.070615,6,0.147264,0.147264
Rims1,mz.394.12496,6,-0.14716285,0.14716285
Phldb1,mz.296.06595500000003,6,0.14685038,0.14685038
Ndrg1,mz.592.09793,6,0.14644754,0.14644754
Rims1,mz.516.190135,6,-0.1462799,0.1462799
Mbp,mz.259.11330999999996,6,0.14626427,0.14626427
Wscd1,mz.297.06824,6,0.14620315,0.14620315
Cmtm5,mz.297.069625,6,0.14583834,0.14583834
Cnp,mz.281.09517,6,0.14506021,0.14506021
Ccdc153,mz.258.110295,6,0.14487842,0.14487842
Gab1,mz.592.0904700000001,6,0.14477032,0.14477032
Rims1,mz.298.065095,6,-0.14470194,0.14470194
Cd24a,mz.258.110295,6,0.14405596,0.14405596
Mog,mz.297.069625,6,0.14395717,0.14395717
Mal,mz.394.12496,6,0.14389656,0.14389656
Rims1,mz.298.06399999999996,6,-0.14378873,0.14378873
Gna12,mz.297.070615,6,0.14373271,0.14373271
Rims1,mz.592.0904700000001,6,-0.1437029,0.1437029
Wscd1,mz.298.065095,6,0.14368816,0.14368816
Gab1,mz.296.06595500000003,6,0.14356244,0.14356244
Mag,mz.516.190135,6,0.14356165,0.14356165
Selenop,mz.592.0904700000001,6,0.14341082,0.14341082
Gab1,mz.297.069625,6,0.14335325,0.14335325
Rims1,mz.296.06595500000003,6,-0.14312252,0.14312252
Wscd1,mz.298.06399999999996,6,0.14310218,0.14310218
Phldb1,mz.297.06824,6,0.14296395,0.14296395
Selenop,mz.296.06595500000003,6,0.1429309,0.1429309
Plaat3,mz.258.110295,6,0.14287212,0.14287212
Mag,mz.258.110295,6,0.14259098,0.14259098
Ipcef1,mz.592.09793,6,-0.14255428,0.14255428
Rgs4,mz.562.323125,6,-0.14249304,0.14249304
Wscd1,mz.298.062905,6,0.14237599,0.14237599
Mobp,mz.259.113915,6,0.14213476,0.14213476
Ndrg1,mz.516.190135,6,0.14195883,0.14195883
Gstm7,mz.280.092375,6,0.14097774,0.14097774
Gstm7,mz.560.1485299999999,6,0.14096308,0.14096308
Selenop,mz.297.069625,6,0.14096236,0.14096236
Rims1,mz.298.062905,6,-0.1407852,0.1407852
Cmtm5,mz.592.09793,6,0.14071588,0.14071588
mt-Nd4,mz.258.110295,6,0.14055404,0.14055404
Rims1,mz.297.069625,6,-0.14046848,0.14046848
Trf,mz.281.09517,6,0.14034542,0.14034542
Cmtm5,mz.297.06824,6,0.14032523,0.14032523
Rims1,mz.258.110295,6,-0.14017251,0.14017251
Ermn,mz.592.0904700000001,6,0.13990834,0.13990834
Ndrg1,mz.394.12496,6,0.13982192,0.13982192
Mog,mz.592.0904700000001,6,0.13957894,0.13957894
Mog,mz.296.06595500000003,6,0.1390273,0.1390273
Gna12,mz.296.06595500000003,6,0.1383704,0.1383704
Gna12,mz.298.06399999999996,6,0.13808224,0.13808224
Cd24a,mz.516.190135,6,0.13805613,0.13805613
Phldb1,mz.298.065095,6,0.13777384,0.13777384
Wscd1,mz.592.09793,6,0.13758482,0.13758482
Mbp,mz.562.323125,6,0.13716072,0.13716072
Mbp,mz.259.113915,6,0.13687882,0.13687882
Nts,mz.280.092375,6,0.13679542,0.13679542
Trf,mz.259.11330999999996,6,0.13666427,0.13666427
Nts,mz.560.1485299999999,6,0.13666275,0.13666275
Gna12,mz.592.0904700000001,6,0.13664117,0.13664117
Ermn,mz.296.06595500000003,6,0.13630787,0.13630787
Gjb1,mz.592.09793,6,0.13612406,0.13612406
Gna12,mz.298.065095,6,0.13604008,0.13604008
Dbi,mz.562.323125,6,0.13602442,0.13602442
Selenop,mz.298.062905,6,0.13586769,0.13586769
Gna12,mz.298.062905,6,0.13585591,0.13585591
Gab1,mz.298.062905,6,0.13575052,0.13575052
Rgs7bp,mz.562.323125,6,-0.13569893,0.13569893
Tmem88b,mz.560.1485299999999,6,0.1355189,0.1355189
Ptgds,mz.281.09517,6,0.13532178,0.13532178
Plaat3,mz.516.190135,6,0.13529322,0.13529322
mt-Nd4,mz.280.092375,6,0.13509773,0.13509773
Ndrg1,mz.258.110295,6,0.13480431,0.13480431
Mog,mz.297.06824,6,0.13443586,0.13443586
Phldb1,mz.592.09793,6,0.13433796,0.13433796
Ndrg1,mz.280.092375,6,0.13409692,0.13409692
Selenop,mz.298.06399999999996,6,0.13397479,0.13397479
Selenop,mz.297.06824,6,0.13390297,0.13390297
mt-Nd4,mz.516.190135,6,0.13375895,0.13375895
Ndrg1,mz.560.1485299999999,6,0.13366038,0.13366038
Apod,mz.259.11330999999996,6,0.13362104,0.13362104
Rims1,mz.297.06824,6,-0.1332779,0.1332779
Ccdc153,mz.516.190135,6,0.13308002,0.13308002
Mobp,mz.562.323125,6,0.13300014,0.13300014
Gab1,mz.298.06399999999996,6,0.13298465,0.13298465
Gna12,mz.297.069625,6,0.13290021,0.13290021
Ermn,mz.297.069625,6,0.13267936,0.13267936
Gab1,mz.297.06824,6,0.13253242,0.13253242
Cnp,mz.394.12496,6,0.13252985,0.13252985
Mog,mz.298.062905,6,0.13241151,0.13241151
Mog,mz.298.06399999999996,6,0.13166648,0.13166648
Gstm7,mz.296.06595500000003,6,0.1314162,0.1314162
Rims1,mz.259.11330999999996,6,-0.13136172,0.13136172
Mag,mz.281.09517,6,0.13125993,0.13125993
Nts,mz.296.06595500000003,6,0.13097027,0.13097027
Gna12,mz.592.09793,6,0.13096654,0.13096654
Nts,mz.592.0904700000001,6,0.13076967,0.13076967
Mal,mz.281.09517,6,0.13054341,0.13054341
Gstm7,mz.592.0904700000001,6,0.13053486,0.13053486
mt-Nd4,mz.296.06595500000003,6,0.13049573,0.13049573
mt-Nd4,mz.297.070615,6,0.13044757,0.13044757
mt-Nd4,mz.560.1485299999999,6,0.13028346,0.13028346
Selenop,mz.394.12496,6,0.1302199,0.1302199
Trf,mz.259.113915,6,0.13009185,0.13009185
Prr18,mz.298.062905,6,0.13005953,0.13005953
Prr18,mz.296.06595500000003,6,0.13004322,0.13004322
Mag,mz.394.12496,6,0.13002858,0.13002858
mt-Nd4,mz.394.12496,6,0.12975526,0.12975526
Gstm7,mz.281.09517,6,0.12969565,0.12969565
Tmem88b,mz.516.190135,6,0.12966576,0.12966576
Rims1,mz.259.113915,6,-0.12950146,0.12950146
Ermn,mz.298.06399999999996,6,0.12947997,0.12947997
Ermn,mz.298.062905,6,0.12940076,0.12940076
Sox10,mz.297.070615,6,0.12937476,0.12937476
Phgdh,mz.297.070615,6,0.12921391,0.12921391
Wscd1,mz.258.110295,6,0.1290313,0.1290313
Nts,mz.297.070615,6,0.12849228,0.12849228
Apod,mz.562.323125,6,0.1284708,0.1284708
Nts,mz.297.069625,6,0.12842017,0.12842017
Sox10,mz.592.0904700000001,6,0.12834053,0.12834053
Cd24a,mz.259.11330999999996,6,0.12820835,0.12820835
Gstm7,mz.297.070615,6,0.12799276,0.12799276
mt-Nd4,mz.592.0904700000001,6,0.12778197,0.12778197
Gstm7,mz.297.069625,6,0.12774912,0.12774912
Gna12,mz.297.06824,6,0.12753746,0.12753746
Tmem88b,mz.280.092375,6,0.12733406,0.12733406
Sox10,mz.296.06595500000003,6,0.12722167,0.12722167
Wscd1,mz.516.190135,6,0.12706602,0.12706602
Nts,mz.281.09517,6,0.12679254,0.12679254
Gstm7,mz.298.062905,6,0.12661211,0.12661211
Gstp1,mz.592.0904700000001,6,0.12656137,0.12656137
Cnp,mz.259.11330999999996,6,0.12644713,0.12644713
Selenop,mz.516.190135,6,0.12631345,0.12631345
Rhog,mz.297.070615,6,0.12627319,0.12627319
Ccdc153,mz.394.12496,6,0.12626728,0.12626728
Prr18,mz.592.0904700000001,6,0.12597063,0.12597063
Tmem88b,mz.394.12496,6,0.12596932,0.12596932
Ccdc153,mz.259.11330999999996,6,0.12593795,0.12593795
Selenop,mz.258.110295,6,0.12587906,0.12587906
Mal,mz.259.11330999999996,6,0.12558252,0.12558252
Gstm7,mz.297.06824,6,0.12553814,0.12553814
Nts,mz.297.06824,6,0.12546057,0.12546057
Trf,mz.394.12496,6,0.12535879,0.12535879
Ccdc153,mz.259.113915,6,0.12530425,0.12530425
Cmtm5,mz.258.110295,6,0.1251144,0.1251144
Tmem88b,mz.258.110295,6,0.12505017,0.12505017
Mog,mz.298.065095,6,0.12490851,0.12490851
Cd24a,mz.394.12496,6,0.12490611,0.12490611
Gab1,mz.516.190135,6,0.12477698,0.12477698
Selenop,mz.298.065095,6,0.12463365,0.12463365
Plaat3,mz.259.11330999999996,6,0.12455832,0.12455832
Nts,mz.298.062905,6,0.124556676,0.124556676
Gab1,mz.298.065095,6,0.12453962,0.12453962
Wscd1,mz.394.12496,6,0.12440592,0.12440592
Rims1,mz.560.1485299999999,6,-0.12414787,0.12414787
Nts,mz.298.065095,6,0.12391612,0.12391612
Mag,mz.259.11330999999996,6,0.123821124,0.123821124
Nts,mz.298.06399999999996,6,0.123775244,0.123775244
Prr18,mz.297.070615,6,0.12373435,0.12373435
Cmtm5,mz.516.190135,6,0.12342568,0.12342568
Phgdh,mz.297.069625,6,0.12330786,0.12330786
mt-Nd4,mz.297.069625,6,0.123284005,0.123284005
Phgdh,mz.592.0904700000001,6,0.12322399,0.12322399
mt-Nd4,mz.298.065095,6,0.1232102,0.1232102
Gstp1,mz.296.06595500000003,6,0.1229874,0.1229874
Prr18,mz.298.06399999999996,6,0.122975215,0.122975215
Selenop,mz.560.1485299999999,6,0.122932754,0.122932754
Gstm7,mz.298.06399999999996,6,0.12282144,0.12282144
Ermn,mz.298.065095,6,0.12255795,0.12255795
Ermn,mz.297.06824,6,0.122524284,0.122524284
Phgdh,mz.296.06595500000003,6,0.122364454,0.122364454
Selenop,mz.280.092375,6,0.122337736,0.122337736
Mog,mz.592.09793,6,0.12231625,0.12231625
Sox10,mz.297.069625,6,0.122143835,0.122143835
Rims1,mz.592.09793,6,-0.12202782,0.12202782
Apod,mz.259.113915,6,0.12200856,0.12200856
Gstp1,mz.298.06399999999996,6,0.12178983,0.12178983
Prr18,mz.297.069625,6,0.121721596,0.121721596
Gstp1,mz.297.069625,6,0.12163031,0.12163031
Cd24a,mz.259.113915,6,0.12138863,0.12138863
Sox10,mz.298.062905,6,0.12131831,0.12131831
Gstm7,mz.258.110295,6,0.12120174,0.12120174
Plaat3,mz.280.092375,6,0.12119031,0.12119031
mt-Nd4,mz.298.062905,6,0.1210503,0.1210503
Phgdh,mz.298.06399999999996,6,0.1210157,0.1210157
Plaat3,mz.259.113915,6,0.12087372,0.12087372
Gstp1,mz.298.062905,6,0.12087354,0.12087354
Wscd1,mz.280.092375,6,0.12077902,0.12077902
Rims1,mz.280.092375,6,-0.12072776,0.12072776
Ndrg1,mz.281.09517,6,0.120703295,0.120703295
Phgdh,mz.298.062905,6,0.120416954,0.120416954
Sox10,mz.298.06399999999996,6,0.120227724,0.120227724
mt-Nd4,mz.259.11330999999996,6,0.11991839,0.11991839
Gstp1,mz.298.065095,6,0.119574286,0.119574286
Gab1,mz.560.1485299999999,6,0.11950411,0.11950411
Mag,mz.259.113915,6,0.11944176,0.11944176
Cnp,mz.259.113915,6,0.11905605,0.11905605
mt-Nd4,mz.298.06399999999996,6,0.11896986,0.11896986
Gstm7,mz.516.190135,6,0.118886866,0.118886866
mt-Nd4,mz.297.06824,6,0.11885573,0.11885573
Mal,mz.259.113915,6,0.11873269,0.11873269
Ermn,mz.592.09793,6,0.11807719,0.11807719
Prr18,mz.297.06824,6,0.11790234,0.11790234
Rims1,mz.562.323125,6,-0.11753973,0.11753973
Sox10,mz.298.065095,6,0.11743376,0.11743376
Gstm7,mz.592.09793,6,0.11707552,0.11707552
Phgdh,mz.298.065095,6,0.117059015,0.117059015
Selenop,mz.592.09793,6,0.11699198,0.11699198
Phgdh,mz.297.06824,6,0.116946116,0.116946116
Rhog,mz.592.0904700000001,6,0.116885245,0.116885245
Wscd1,mz.560.1485299999999,6,0.11676899,0.11676899
Gab1,mz.258.110295,6,0.11645843,0.11645843
Gstm7,mz.259.11330999999996,6,0.11634347,0.11634347
Gstm7,mz.394.12496,6,0.11624952,0.11624952
Nts,mz.592.09793,6,0.116049536,0.116049536
Gstm7,mz.298.065095,6,0.11601041,0.11601041
Sox10,mz.297.06824,6,0.11598267,0.11598267
Plaat3,mz.560.1485299999999,6,0.11572143,0.11572143
Wscd1,mz.281.09517,6,0.1156392,0.1156392
Tmem88b,mz.259.11330999999996,6,0.11543356,0.11543356
Rhog,mz.297.069625,6,0.11535918,0.11535918
Prr18,mz.592.09793,6,0.114745624,0.114745624
Gna12,mz.258.110295,6,0.11474399,0.11474399
Gjb1,mz.394.12496,6,0.114616856,0.114616856
Cmtm5,mz.280.092375,6,0.11441927,0.11441927
Rhog,mz.296.06595500000003,6,0.11425443,0.11425443
mt-Nd4,mz.259.113915,6,0.113940656,0.113940656
Gab1,mz.280.092375,6,0.11322449,0.11322449
Tmem88b,mz.259.113915,6,0.11315544,0.11315544
Rhog,mz.298.062905,6,0.112919465,0.112919465
Gab1,mz.592.09793,6,0.11274314,0.11274314
Gjb1,mz.516.190135,6,0.112427905,0.112427905
Rhog,mz.298.06399999999996,6,0.112265915,0.112265915
Gjb1,mz.258.110295,6,0.11205958,0.11205958
Plaat3,mz.281.09517,6,0.11181098,0.11181098
Prr18,mz.298.065095,6,0.11167919,0.11167919
Gstp1,mz.516.190135,6,0.11148692,0.11148692
Wscd1,mz.259.11330999999996,6,0.111409545,0.111409545
Sox10,mz.592.09793,6,0.111178584,0.111178584
Ndrg1,mz.259.11330999999996,6,0.11113329,0.11113329
Cmtm5,mz.394.12496,6,0.11110603,0.11110603
Gstm7,mz.259.113915,6,0.111080244,0.111080244
Plaat3,mz.394.12496,6,0.110857114,0.110857114
Phgdh,mz.516.190135,6,0.11076915,0.11076915
mt-Nd4,mz.281.09517,6,0.11059256,0.11059256
Gstp1,mz.297.06824,6,0.11044473,0.11044473
Cmtm5,mz.259.11330999999996,6,0.11039758,0.11039758
Mog,mz.516.190135,6,0.10942868,0.10942868
Phldb1,mz.516.190135,6,0.10912053,0.10912053
Gna12,mz.516.190135,6,0.10855229,0.10855229
Rhog,mz.297.06824,6,0.10802083,0.10802083
Tmem88b,mz.281.09517,6,0.10793325,0.10793325
Selenop,mz.281.09517,6,0.10765409,0.10765409
Wscd1,mz.259.113915,6,0.10679168,0.10679168
Gstp1,mz.394.12496,6,0.10665431,0.10665431
Mog,mz.258.110295,6,0.10661067,0.10661067
Phgdh,mz.592.09793,6,0.10652249,0.10652249
Ermn,mz.516.190135,6,0.106425434,0.106425434
Phldb1,mz.280.092375,6,0.10587912,0.10587912
Rhog,mz.298.065095,6,0.10577905,0.10577905
Gjb1,mz.280.092375,6,0.10517867,0.10517867
Phldb1,mz.258.110295,6,0.10495043,0.10495043
Selenop,mz.259.11330999999996,6,0.10401839,0.10401839
Gjb1,mz.560.1485299999999,6,0.10386944,0.10386944
Ermn,mz.258.110295,6,0.10340301,0.10340301
Rims1,mz.281.09517,6,-0.10337447,0.10337447
Phgdh,mz.258.110295,6,0.10327284,0.10327284
Cmtm5,mz.259.113915,6,0.10292796,0.10292796
Gjb1,mz.281.09517,6,0.10233577,0.10233577
Selenop,mz.562.323125,6,0.10208719,0.10208719
Prr18,mz.516.190135,6,0.102023,0.102023
Cmtm5,mz.281.09517,6,0.10149624,0.10149624
Phldb1,mz.259.11330999999996,6,0.10138728,0.10138728
Ndrg1,mz.259.113915,6,0.10080607,0.10080607
Ralgds,mz.297.070615,6,0.10015219,0.10015219
Cmtm5,mz.560.1485299999999,6,0.10004233,0.10004233
Rhog,mz.592.09793,6,0.09999004,0.09999004
Gstp1,mz.258.110295,6,0.09990814,0.09990814
Gjb1,mz.562.323125,6,0.09988485,0.09988485
Mog,mz.280.092375,6,0.099646345,0.099646345
Mog,mz.394.12496,6,0.09956815,0.09956815
Gna12,mz.281.09517,6,0.0992357,0.0992357
Selenop,mz.259.113915,6,0.09888184,0.09888184
Prr18,mz.258.110295,6,0.09882489,0.09882489
Phldb1,mz.560.1485299999999,6,0.09870796,0.09870796
mt-Nd4,mz.592.09793,6,0.098635934,0.098635934
Phldb1,mz.259.113915,6,0.09842406,0.09842406
Gab1,mz.394.12496,6,0.098104864,0.098104864
Pcp4,mz.280.092375,6,-0.097877815,0.097877815
Gna12,mz.259.11330999999996,6,0.09741426,0.09741426
Gstp1,mz.592.09793,6,0.09717173,0.09717173
Phgdh,mz.394.12496,6,0.097053126,0.097053126
Gna12,mz.259.113915,6,0.09619898,0.09619898
Sox10,mz.516.190135,6,0.09618675,0.09618675
Phldb1,mz.281.09517,6,0.09606607,0.09606607
Mog,mz.560.1485299999999,6,0.095865816,0.095865816
Map4k4,mz.258.110295,6,0.09584716,0.09584716
C4b,mz.516.190135,6,0.09565698,0.09565698
Mal,mz.562.323125,6,0.095507056,0.095507056
Phgdh,mz.259.11330999999996,6,0.095405355,0.095405355
Gna12,mz.394.12496,6,0.095341705,0.095341705
Cd24a,mz.562.323125,6,0.09530963,0.09530963
