gene,msi,component,r,r_abs
Cartpt,mz.284.77471,6,-0.062681876,0.062681876
Il33,mz.150.886795,6,0.06266621,0.06266621
Synpr,mz.172.83201,6,-0.062653795,0.062653795
Stk32c,mz.150.886795,6,-0.06263598,0.06263598
Stk32c,mz.150.88660499999997,6,-0.06262761,0.06262761
Drd2,mz.301.764925,6,0.06262493,0.06262493
Mag,mz.210.84250500000002,6,0.06261495,0.06261495
Slc12a2,mz.282.77783,6,0.06260805,0.06260805
Necab2,mz.266.80385,6,0.062607914,0.062607914
Ermn,mz.461.779685,6,0.06259124,0.06259124
Car14,mz.569.518775,6,0.062577054,0.062577054
Arsg,mz.150.88660499999997,6,0.06257463,0.06257463
Plppr4,mz.170.83334000000002,6,-0.062572174,0.062572174
Vstm2a,mz.152.883785,6,-0.062556,0.062556
Fgfr2,mz.224.88294000000002,6,0.06254404,0.06254404
Car14,mz.284.77471,6,0.06254394,0.06254394
Tmem229a,mz.537.574345,6,0.062511414,0.062511414
Abhd4,mz.152.883785,6,0.06250025,0.06250025
Plp1,mz.174.829115,6,-0.062484637,0.062484637
Gatm,mz.208.84542,6,0.062451154,0.062451154
Olig2,mz.569.518775,6,0.062447745,0.062447745
Cntn2,mz.305.75867,6,0.062445994,0.062445994
Gsn,mz.537.574345,6,0.062425155,0.062425155
Cnr1,mz.228.902955,6,-0.062420093,0.062420093
Arsg,mz.467.972585,6,0.06239746,0.06239746
Tfeb,mz.171.006475,6,0.062389914,0.062389914
Ugt8a,mz.268.9367,6,0.062373262,0.062373262
Cdh13,mz.569.518775,6,-0.062333807,0.062333807
Pls1,mz.463.998265,6,0.062308893,0.062308893
Ptpn5,mz.282.77783,6,-0.062305756,0.062305756
Spock3,mz.230.899915,6,0.06230488,0.06230488
Padi2,mz.305.75867,6,0.06227883,0.06227883
Padi2,mz.286.77187000000004,6,0.062252276,0.062252276
Gng7,mz.533.58042,6,-0.062251944,0.062251944
Lpar1,mz.360.7937,6,0.06224894,0.06224894
Foxp2,mz.150.886795,6,-0.062248364,0.062248364
Meis2,mz.172.83201,6,0.062243544,0.062243544
Gfap,mz.461.779685,6,0.062240653,0.062240653
Zcchc12,mz.284.77471,6,0.06222769,0.06222769
Aif1l,mz.268.80102,6,0.06222093,0.06222093
Wdr6,mz.537.574345,6,0.062212273,0.062212273
Ugt8a,mz.152.883785,6,0.06220353,0.06220353
Sec14l5,mz.305.75867,6,0.06217424,0.06217424
Vstm2a,mz.150.886795,6,-0.062141765,0.062141765
Qdpr,mz.222.88584500000002,6,0.06211283,0.06211283
Meis2,mz.230.899915,6,0.062110554,0.062110554
Mbp,mz.268.80102,6,0.06209534,0.06209534
Prox1os,mz.284.77471,6,0.06209211,0.06209211
Foxp2,mz.210.84250500000002,6,-0.062090274,0.062090274
Meis2,mz.228.902955,6,0.062082857,0.062082857
Il33,mz.305.75867,6,0.06205336,0.06205336
Gltp,mz.228.902955,6,0.0620513,0.0620513
Fa2h,mz.301.764925,6,0.062047116,0.062047116
Enpp2,mz.286.86148000000003,6,0.062043704,0.062043704
Abhd4,mz.360.7937,6,0.062036272,0.062036272
Tmem63a,mz.224.88294000000002,6,0.06202753,0.06202753
Wdr6,mz.272.79503,6,0.062023003,0.062023003
Mbp,mz.266.80385,6,0.061992414,0.061992414
Pcp4,mz.467.972585,6,-0.061975054,0.061975054
Rnf7,mz.286.86148000000003,6,0.061973944,0.061973944
Fbxo2,mz.150.886795,6,0.06194838,0.06194838
Pls1,mz.362.79088,6,0.06189433,0.06189433
Pmp22,mz.288.768965,6,0.06189,0.06189
Tbr1,mz.208.84542,6,-0.061886877,0.061886877
Lypd1,mz.301.764925,6,0.061881244,0.061881244
Plppr4,mz.174.829115,6,-0.061878793,0.061878793
Asic4,mz.362.79088,6,-0.061872743,0.061872743
Gjc2,mz.573.512445,6,0.061872404,0.061872404
Tomm70a,mz.150.886795,6,-0.061848007,0.061848007
Ecel1,mz.301.764925,6,0.061838005,0.061838005
Fgfr2,mz.222.88584500000002,6,0.061837237,0.061837237
Lypd1,mz.150.886795,6,0.061808974,0.061808974
Tesc,mz.228.902955,6,-0.06180054,0.06180054
Slc12a2,mz.569.518775,6,0.06179729,0.06179729
Tomm70a,mz.154.88083999999998,6,-0.061796367,0.061796367
Plp1,mz.150.88660499999997,6,0.061794575,0.061794575
Sec14l5,mz.150.886795,6,0.061786436,0.061786436
Eci1,mz.230.899915,6,0.061711695,0.061711695
Tbr1,mz.537.574345,6,-0.061710972,0.061710972
Zcchc12,mz.270.798065,6,0.061702713,0.061702713
Hpca,mz.282.77783,6,-0.06168527,0.06168527
Drd1,mz.286.86148000000003,6,-0.061643507,0.061643507
Hepacam,mz.565.525445,6,0.06164267,0.06164267
Daam2,mz.288.768965,6,0.061640993,0.061640993
Fbxo2,mz.150.88660499999997,6,0.06160914,0.06160914
Bcl11b,mz.150.88660499999997,6,-0.061570644,0.061570644
Neat1,mz.154.88083999999998,6,0.061567377,0.061567377
Tac1,mz.461.779685,6,-0.061561532,0.061561532
Lypd1,mz.152.883785,6,0.06155534,0.06155534
Tspan2,mz.150.886795,6,0.061551776,0.061551776
Calb1,mz.565.525445,6,-0.061542932,0.061542932
Smco3,mz.344.73039,6,0.06153339,0.06153339
Cd81,mz.266.80385,6,0.061517775,0.061517775
Gpr6,mz.150.886795,6,0.06149762,0.06149762
Slc12a2,mz.463.998265,6,0.06147503,0.06147503
Fbxo2,mz.305.75867,6,0.061474726,0.061474726
Psat1,mz.268.9367,6,0.061463222,0.061463222
Tmem63a,mz.284.77471,6,0.061461803,0.061461803
Cdc42ep2,mz.171.006475,6,0.06146016,0.06146016
Arsg,mz.150.886795,6,0.061457947,0.061457947
Adcy5,mz.344.73039,6,-0.0614444,0.0614444
Hepacam,mz.569.518775,6,0.061437234,0.061437234
Cers2,mz.208.84542,6,0.061433144,0.061433144
Neat1,mz.305.75867,6,0.061428633,0.061428633
Smco3,mz.150.88660499999997,6,0.06139523,0.06139523
Scg2,mz.569.518775,6,-0.061386153,0.061386153
Olig2,mz.228.965125,6,0.061367467,0.061367467
Eci1,mz.268.9367,6,0.06135702,0.06135702
Car2,mz.286.86148000000003,6,0.06130486,0.06130486
Slc38a2,mz.342.00199,6,0.061271384,0.061271384
Fgfr2,mz.266.80385,6,0.06125887,0.06125887
Calb1,mz.342.00199,6,0.061257258,0.061257258
Lypd1,mz.305.75867,6,0.061231226,0.061231226
Cartpt,mz.569.518775,6,-0.061221935,0.061221935
Caln1,mz.152.883785,6,-0.0612169,0.0612169
Tmbim1,mz.154.88083999999998,6,0.061216168,0.061216168
Padi2,mz.342.00199,6,0.061208457,0.061208457
Gsn,mz.533.58042,6,0.06119885,0.06119885
Slain1,mz.461.779685,6,0.061195154,0.061195154
Cnr1,mz.230.899915,6,-0.061193146,0.061193146
Ptma,mz.326.75938,6,0.061183847,0.061183847
Ugt8a,mz.301.764925,6,0.061155904,0.061155904
Serpinb1a,mz.228.965125,6,0.061125956,0.061125956
Foxp2,mz.154.88083999999998,6,-0.06109727,0.06109727
Abhd4,mz.228.902955,6,0.061077215,0.061077215
Abhd4,mz.573.512445,6,0.061075255,0.061075255
Plcl1,mz.569.518775,6,0.06106824,0.06106824
Rnf13,mz.230.899915,6,0.061029606,0.061029606
Necab2,mz.268.80102,6,0.061025538,0.061025538
Prox1os,mz.573.512445,6,0.061002795,0.061002795
Tmem88b,mz.467.972585,6,0.06099502,0.06099502
Cacng3,mz.174.829115,6,-0.060987707,0.060987707
Foxp2,mz.150.88660499999997,6,-0.06097892,0.06097892
Lpar1,mz.152.883785,6,0.060973193,0.060973193
Bfsp2,mz.286.77187000000004,6,0.060970657,0.060970657
Vat1l,mz.150.88660499999997,6,0.06096293,0.06096293
Caln1,mz.268.9367,6,-0.060938574,0.060938574
Slain1,mz.152.883785,6,0.06090311,0.06090311
Scd2,mz.268.9367,6,0.0608973,0.0608973
Serpinb1a,mz.467.972585,6,0.060891744,0.060891744
Calb1,mz.467.972585,6,-0.060889103,0.060889103
Lpar1,mz.505.96179,6,0.06086465,0.06086465
Pls1,mz.573.512445,6,0.060858414,0.060858414
Abhd4,mz.230.899915,6,0.06085238,0.06085238
Sox10,mz.505.96179,6,0.060835723,0.060835723
Nts,mz.326.75938,6,0.060826596,0.060826596
Insc,mz.208.84542,6,0.060815386,0.060815386
Car14,mz.288.768965,6,0.060814906,0.060814906
Smco3,mz.154.88083999999998,6,0.060771484,0.060771484
Ptpn5,mz.222.88584500000002,6,0.060770363,0.060770363
Meis2,mz.284.77471,6,0.060757976,0.060757976
Tfeb,mz.505.96179,6,0.060749352,0.060749352
Ahi1,mz.505.96179,6,-0.06069093,0.06069093
Stk32c,mz.305.75867,6,-0.06067369,0.06067369
Rasd2,mz.326.75938,6,-0.060669113,0.060669113
Eci1,mz.210.84250500000002,6,0.060667697,0.060667697
Slc6a9,mz.467.972585,6,0.06065867,0.06065867
Tmem229a,mz.268.80102,6,0.060656298,0.060656298
Tomm70a,mz.346.817085,6,-0.0605709,0.0605709
Gltp,mz.268.9367,6,0.060568318,0.060568318
Slain1,mz.230.899915,6,0.060567778,0.060567778
Plcl1,mz.228.902955,6,0.060566586,0.060566586
Plp1,mz.172.83201,6,-0.060565375,0.060565375
Abhd4,mz.421.939095,6,0.060558602,0.060558602
Il33,mz.222.88584500000002,6,0.060549483,0.060549483
Shisa4,mz.270.798065,6,-0.06053326,0.06053326
Usp54,mz.342.73335,6,0.06052778,0.06052778
Asic4,mz.174.827385,6,-0.060523912,0.060523912
Hepacam,mz.171.006475,6,0.060496487,0.060496487
Wdr6,mz.266.80385,6,0.060494583,0.060494583
Foxp1,mz.268.9367,6,-0.060492713,0.060492713
Gpr6,mz.154.88083999999998,6,0.060475532,0.060475532
Hepacam,mz.288.768965,6,0.06046322,0.06046322
Cd82,mz.210.84250500000002,6,0.060448032,0.060448032
Wscd1,mz.286.86148000000003,6,0.06041267,0.06041267
Spef2,mz.222.88584500000002,6,0.06039151,0.06039151
Ptgds,mz.337.66180499999996,6,-0.060373902,0.060373902
Necab2,mz.537.574345,6,0.06036979,0.06036979
Asic4,mz.461.779685,6,-0.060362335,0.060362335
Mog,mz.344.73039,6,0.06035036,0.06035036
Nts,mz.270.798065,6,0.060309306,0.060309306
Sec14l5,mz.362.79088,6,0.060284894,0.060284894
Gab1,mz.268.9367,6,0.06024037,0.06024037
Wdr6,mz.270.798065,6,0.0602019,0.0602019
Hapln2,mz.344.73039,6,0.060188465,0.060188465
Cd81,mz.537.574345,6,0.0601824,0.0601824
Smco3,mz.150.886795,6,0.06016917,0.06016917
Pacs2,mz.208.84542,6,0.0601476,0.0601476
Pls1,mz.282.77783,6,0.06013053,0.06013053
Bfsp2,mz.569.518775,6,0.06011413,0.06011413
Lpar1,mz.421.939095,6,0.060096674,0.060096674
Tmem63a,mz.569.518775,6,0.060094588,0.060094588
Gltp,mz.210.84250500000002,6,0.060070284,0.060070284
Arpp21,mz.266.80385,6,-0.060032167,0.060032167
Desi1,mz.224.88294000000002,6,0.05999861,0.05999861
Sec14l5,mz.301.764925,6,0.059998367,0.059998367
Aif1l,mz.346.817085,6,0.059951454,0.059951454
Scd2,mz.344.73039,6,0.059946395,0.059946395
Miga1,mz.305.75867,6,-0.059914015,0.059914015
Gatm,mz.228.902955,6,0.05987563,0.05987563
Vamp3,mz.362.79088,6,0.059840485,0.059840485
Cntn2,mz.152.883785,6,0.05983832,0.05983832
Six3,mz.533.58042,6,-0.05982027,0.05982027
Eci1,mz.463.998265,6,0.05980885,0.05980885
Aif1l,mz.270.798065,6,0.059806995,0.059806995
Gjc2,mz.362.79088,6,0.059783496,0.059783496
Ptpn5,mz.286.77187000000004,6,-0.05978111,0.05978111
Rgs9,mz.533.58042,6,-0.05977471,0.05977471
Tmem229a,mz.270.798065,6,0.05977291,0.05977291
Ptpn5,mz.286.86148000000003,6,-0.05975493,0.05975493
Fbxo2,mz.505.96179,6,0.05974682,0.05974682
Insc,mz.228.902955,6,0.05974323,0.05974323
Gab1,mz.228.965125,6,0.059692904,0.059692904
Usp54,mz.505.96179,6,0.0596917,0.0596917
Pcp4l1,mz.301.764925,6,0.05967452,0.05967452
Prr18,mz.230.899915,6,0.05967261,0.05967261
Tomm70a,mz.150.88660499999997,6,-0.059667908,0.059667908
Cartpt,mz.282.77783,6,-0.059620563,0.059620563
Plcl1,mz.286.77187000000004,6,0.059619237,0.059619237
Lpar1,mz.467.972585,6,0.059609167,0.059609167
Gatm,mz.344.73039,6,0.059602387,0.059602387
Gad2,mz.505.96179,6,0.059577357,0.059577357
Mag,mz.342.73335,6,0.05956004,0.05956004
Cartpt,mz.286.77187000000004,6,-0.059527587,0.059527587
Gltp,mz.344.73039,6,0.059522435,0.059522435
Slc32a1,mz.301.764925,6,0.05951768,0.05951768
Plp1,mz.150.886795,6,0.059497572,0.059497572
Six3,mz.326.75938,6,-0.059495486,0.059495486
Mal,mz.222.88584500000002,6,0.059489746,0.059489746
Hpcal1,mz.174.827385,6,-0.059483923,0.059483923
Rnf13,mz.461.779685,6,0.059471197,0.059471197
Pde1b,mz.344.73039,6,-0.059464566,0.059464566
Efhd1,mz.344.73039,6,0.059443023,0.059443023
Meis2,mz.341.65557,6,0.059440896,0.059440896
Drd1,mz.573.512445,6,-0.059439506,0.059439506
Padi2,mz.463.998265,6,0.059439402,0.059439402
Rxrg,mz.326.75938,6,-0.05943506,0.05943506
Drd2,mz.152.883785,6,0.05942239,0.05942239
Ecel1,mz.573.512445,6,0.059413757,0.059413757
Plcl1,mz.284.77471,6,0.059390035,0.059390035
Eci1,mz.537.574345,6,0.05938903,0.05938903
Aspa,mz.268.9367,6,0.059351094,0.059351094
Syndig1l,mz.421.939095,6,0.059349693,0.059349693
Tfeb,mz.344.73039,6,0.059341058,0.059341058
Drd1,mz.362.79088,6,-0.059295822,0.059295822
Scd1,mz.362.79088,6,0.059262343,0.059262343
Cdh13,mz.342.73335,6,-0.059261207,0.059261207
Gjc2,mz.360.7937,6,0.059245393,0.059245393
Hpca,mz.210.84250500000002,6,-0.059227675,0.059227675
Prox1os,mz.360.7937,6,0.059218302,0.059218302
Fa2h,mz.154.88083999999998,6,0.059205547,0.059205547
Gfap,mz.222.88584500000002,6,0.059191868,0.059191868
Slain1,mz.505.96179,6,0.05916927,0.05916927
Asphd2,mz.228.965125,6,-0.05916387,0.05916387
Psat1,mz.342.73335,6,0.059163854,0.059163854
Ndrg1,mz.208.84542,6,0.059156492,0.059156492
Tmem229a,mz.266.80385,6,0.05915332,0.05915332
Stmn1,mz.150.886795,6,-0.059138354,0.059138354
Olig2,mz.286.77187000000004,6,0.05913252,0.05913252
Stk32c,mz.360.7937,6,-0.05912458,0.05912458
Fth1,mz.346.817085,6,0.0590937,0.0590937
Ankrd63,mz.228.965125,6,-0.059073042,0.059073042
Eci1,mz.533.58042,6,0.059072766,0.059072766
Cacng3,mz.341.65557,6,-0.059067264,0.059067264
Plekhh1,mz.284.77471,6,0.05905983,0.05905983
Hapln2,mz.210.84250500000002,6,0.059041236,0.059041236
Car14,mz.573.512445,6,0.05894447,0.05894447
Tmem130,mz.154.88083999999998,6,-0.058936812,0.058936812
Syndig1l,mz.150.886795,6,0.058921993,0.058921993
Gpr6,mz.301.764925,6,0.058890805,0.058890805
Pmp22,mz.286.77187000000004,6,0.058886774,0.058886774
Prox1os,mz.286.77187000000004,6,0.058884747,0.058884747
Edil3,mz.326.75938,6,-0.058876272,0.058876272
Fbxo2,mz.228.902955,6,0.058869496,0.058869496
Slc12a2,mz.360.7937,6,0.05886582,0.05886582
Prox1os,mz.288.768965,6,0.05885682,0.05885682
Plcl1,mz.301.764925,6,0.05885407,0.05885407
Cd81,mz.346.817085,6,0.05885041,0.05885041
Pde10a,mz.154.88083999999998,6,0.05882995,0.05882995
Efhd1,mz.268.9367,6,0.058825463,0.058825463
Sox10,mz.224.88294000000002,6,0.058806747,0.058806747
Scg2,mz.210.84250500000002,6,-0.058804877,0.058804877
Stk32c,mz.286.86148000000003,6,-0.058792375,0.058792375
Stk32c,mz.346.817085,6,-0.058766678,0.058766678
Cnr1,mz.360.7937,6,-0.058762368,0.058762368
Ptgds,mz.326.75938,6,-0.058759946,0.058759946
Tac1,mz.282.77783,6,-0.058752947,0.058752947
Meis2,mz.170.83334000000002,6,0.058751434,0.058751434
Tmem158,mz.342.73335,6,-0.05871782,0.05871782
Stk32c,mz.344.73039,6,-0.05871457,0.05871457
Plcl1,mz.305.75867,6,0.058694173,0.058694173
Tmem158,mz.326.75938,6,-0.05869268,0.05869268
Cdh13,mz.284.77471,6,-0.05869159,0.05869159
Penk,mz.421.939095,6,0.058657132,0.058657132
Ecel1,mz.150.886795,6,0.05862964,0.05862964
Slc32a1,mz.346.817085,6,0.05862306,0.05862306
Olig2,mz.152.883785,6,0.058621332,0.058621332
Drd2,mz.228.902955,6,0.058582384,0.058582384
Tmem229a,mz.533.58042,6,0.058580108,0.058580108
Olig2,mz.301.764925,6,0.058570564,0.058570564
Nts,mz.268.80102,6,0.05856483,0.05856483
Vstm2a,mz.288.768965,6,-0.058556013,0.058556013
Cldn11,mz.228.902955,6,0.058503784,0.058503784
Aif1l,mz.533.58042,6,0.058483608,0.058483608
Pls1,mz.286.77187000000004,6,0.058478255,0.058478255
Arsg,mz.301.764925,6,0.058472343,0.058472343
Hapln2,mz.154.88083999999998,6,0.05846294,0.05846294
Cntn2,mz.150.88660499999997,6,0.058437303,0.058437303
Ptprd,mz.228.902955,6,-0.058432825,0.058432825
Scg2,mz.286.77187000000004,6,-0.058413647,0.058413647
Olig2,mz.171.006475,6,0.058408976,0.058408976
Bfsp2,mz.152.883785,6,0.058380008,0.058380008
Lypd1,mz.154.88083999999998,6,0.058340877,0.058340877
Mal,mz.344.73039,6,0.058323752,0.058323752
Plekhh1,mz.286.77187000000004,6,0.058311425,0.058311425
Eci1,mz.268.80102,6,0.05830463,0.05830463
Enpp6,mz.152.883785,6,0.058297098,0.058297098
Cdh13,mz.573.512445,6,-0.058296558,0.058296558
Plp1,mz.341.65557,6,-0.05829396,0.05829396
Stmn4,mz.326.75938,6,-0.05828093,0.05828093
Fa2h,mz.305.75867,6,0.058222905,0.058222905
Plekhh1,mz.573.512445,6,0.0582031,0.0582031
Drd1,mz.210.84250500000002,6,-0.05819138,0.05819138
Vstm2a,mz.154.88083999999998,6,-0.058189917,0.058189917
Cryab,mz.266.80385,6,0.058184054,0.058184054
Enpp2,mz.272.79503,6,0.058146372,0.058146372
Bcas1,mz.286.86148000000003,6,0.05813797,0.05813797
Pde1b,mz.342.73335,6,-0.058100395,0.058100395
Mal,mz.228.902955,6,0.058090128,0.058090128
Drd1,mz.569.518775,6,-0.058090053,0.058090053
Bfsp2,mz.284.77471,6,0.058081664,0.058081664
Pcp4,mz.421.939095,6,0.05806368,0.05806368
Scn4b,mz.326.75938,6,-0.05802857,0.05802857
Slc38a2,mz.467.972585,6,0.05802749,0.05802749
Eef1d,mz.152.883785,6,0.058020964,0.058020964
Adcy5,mz.272.79503,6,-0.057994183,0.057994183
Plekhb1,mz.537.574345,6,0.057993703,0.057993703
Tspan2,mz.467.972585,6,0.057971507,0.057971507
Cacng3,mz.170.83334000000002,6,-0.057944503,0.057944503
Tesc,mz.461.779685,6,-0.057941396,0.057941396
Calb1,mz.569.518775,6,-0.057928838,0.057928838
Ndrg1,mz.210.84250500000002,6,0.05792204,0.05792204
Drd1,mz.288.768965,6,-0.057912286,0.057912286
Car14,mz.286.77187000000004,6,0.057881847,0.057881847
Miga1,mz.346.817085,6,-0.057868592,0.057868592
Tmem88b,mz.362.79088,6,0.057842605,0.057842605
Padi2,mz.569.518775,6,0.057837624,0.057837624
Plekhh1,mz.288.768965,6,0.057816353,0.057816353
Tmem88b,mz.305.75867,6,0.05781519,0.05781519
Six3,mz.272.79503,6,-0.057781126,0.057781126
Ppp1r2,mz.228.902955,6,-0.05777238,0.05777238
Caln1,mz.301.764925,6,-0.0577665,0.0577665
Plekhh1,mz.282.77783,6,0.057765327,0.057765327
Bfsp2,mz.565.525445,6,0.057741746,0.057741746
Rxrg,mz.301.764925,6,0.057729594,0.057729594
Daam2,mz.282.77783,6,0.05770767,0.05770767
Pmp22,mz.421.939095,6,0.057703763,0.057703763
Ptma,mz.168.836325,6,0.057699446,0.057699446
Ptma,mz.170.83334000000002,6,0.057675887,0.057675887
Rasd2,mz.533.58042,6,-0.057671312,0.057671312
Tac1,mz.286.77187000000004,6,-0.0576566,0.0576566
Gjc2,mz.569.518775,6,0.05764383,0.05764383
Plekhh1,mz.569.518775,6,0.057635877,0.057635877
Hepacam,mz.463.998265,6,0.057628155,0.057628155
Frmd8,mz.154.88083999999998,6,0.057624213,0.057624213
Pllp,mz.342.73335,6,0.057622258,0.057622258
Hapln2,mz.224.88294000000002,6,0.057616837,0.057616837
Slc48a1,mz.208.84542,6,0.057581734,0.057581734
Plekhh1,mz.224.88294000000002,6,0.057580784,0.057580784
Ecel1,mz.286.77187000000004,6,0.057574153,0.057574153
Daam2,mz.565.525445,6,0.057567656,0.057567656
Pls1,mz.565.525445,6,0.057567306,0.057567306
Synpr,mz.230.899915,6,-0.057559364,0.057559364
Tomm70a,mz.228.965125,6,-0.057539318,0.057539318
Sec14l5,mz.565.525445,6,0.057536878,0.057536878
Pmp22,mz.284.77471,6,0.057486705,0.057486705
Gjc2,mz.421.939095,6,0.05745975,0.05745975
Ptprd,mz.461.779685,6,-0.057454053,0.057454053
Slain1,mz.228.902955,6,0.057428658,0.057428658
Ptprd,mz.342.73335,6,-0.057423223,0.057423223
Scg2,mz.573.512445,6,-0.05742161,0.05742161
Gpr88,mz.150.886795,6,0.057407815,0.057407815
Il33,mz.224.88294000000002,6,0.057379,0.057379
Meis2,mz.461.779685,6,0.057343565,0.057343565
Fbxo2,mz.461.779685,6,0.057313748,0.057313748
Cntn2,mz.150.886795,6,0.0572989,0.0572989
Thrsp,mz.222.88584500000002,6,0.057287376,0.057287376
Nts,mz.362.79088,6,0.05727412,0.05727412
Arpp21,mz.286.86148000000003,6,-0.057269346,0.057269346
Mbp,mz.270.798065,6,0.057264686,0.057264686
Abhd4,mz.505.96179,6,0.057232793,0.057232793
Cd81,mz.222.88584500000002,6,0.057228506,0.057228506
Tesc,mz.230.899915,6,-0.05722511,0.05722511
Usp54,mz.171.006475,6,0.057225067,0.057225067
Foxp1,mz.565.525445,6,-0.05722156,0.05722156
Hap1,mz.337.66180499999996,6,-0.057208877,0.057208877
Cd82,mz.230.899915,6,0.05720123,0.05720123
Asic4,mz.301.764925,6,-0.057197332,0.057197332
Adora2a,mz.270.798065,6,-0.057186063,0.057186063
Cdh13,mz.282.77783,6,-0.057182264,0.057182264
Daam2,mz.284.77471,6,0.05717295,0.05717295
Cd82,mz.344.73039,6,0.057154097,0.057154097
Eef1d,mz.154.88083999999998,6,0.057152756,0.057152756
Usp54,mz.362.79088,6,0.057122096,0.057122096
Penk,mz.301.764925,6,0.057095896,0.057095896
Bfsp2,mz.230.899915,6,0.057091843,0.057091843
Rnf13,mz.342.73335,6,0.05703861,0.05703861
Cd81,mz.268.80102,6,0.057034433,0.057034433
Pcp4l1,mz.152.883785,6,0.056956872,0.056956872
Fgfr2,mz.268.80102,6,0.05695213,0.05695213
Stk32c,mz.301.764925,6,-0.056946583,0.056946583
Pllp,mz.268.9367,6,0.05691914,0.05691914
Cartpt,mz.344.73039,6,-0.056911327,0.056911327
Mbp,mz.533.58042,6,0.056899257,0.056899257
Usp54,mz.210.84250500000002,6,0.056891993,0.056891993
Shisa4,mz.150.88660499999997,6,-0.056890428,0.056890428
Zcchc12,mz.210.84250500000002,6,0.05687937,0.05687937
Necab2,mz.467.972585,6,-0.056871474,0.056871474
Cdc42ep2,mz.224.88294000000002,6,0.05686248,0.05686248
Tfeb,mz.342.73335,6,0.056860894,0.056860894
Dlk1,mz.467.972585,6,-0.056852773,0.056852773
Cryab,mz.270.798065,6,0.056825653,0.056825653
Nts,mz.266.80385,6,0.056808032,0.056808032
Usp54,mz.360.7937,6,0.05678489,0.05678489
Bin1,mz.467.972585,6,0.056776304,0.056776304
Arpp21,mz.268.80102,6,-0.05676595,0.05676595
Ecel1,mz.284.77471,6,0.056763932,0.056763932
Gjc2,mz.284.77471,6,0.056753244,0.056753244
Miga1,mz.288.768965,6,-0.05674967,0.05674967
Meis2,mz.565.525445,6,0.056746826,0.056746826
Padi2,mz.152.883785,6,0.056744643,0.056744643
Fbxo2,mz.154.88083999999998,6,0.05674261,0.05674261
Smco3,mz.222.88584500000002,6,0.056737583,0.056737583
Drd1,mz.208.84542,6,-0.056736965,0.056736965
Desi1,mz.463.998265,6,0.056714922,0.056714922
Asic4,mz.154.88083999999998,6,-0.056696523,0.056696523
Hepacam,mz.286.77187000000004,6,0.05667945,0.05667945
Rxrg,mz.533.58042,6,-0.056676116,0.056676116
Pls1,mz.228.902955,6,0.056659415,0.056659415
Plekhb1,mz.286.86148000000003,6,0.05665151,0.05665151
Cartpt,mz.565.525445,6,-0.056644212,0.056644212
Tfeb,mz.224.88294000000002,6,0.05663833,0.05663833
Ptprd,mz.362.79088,6,-0.056634836,0.056634836
Cdc42ep2,mz.342.00199,6,0.056607258,0.056607258
Psat1,mz.228.902955,6,0.056605227,0.056605227
Cers2,mz.461.779685,6,0.056549482,0.056549482
Scd1,mz.573.512445,6,0.056532696,0.056532696
Ptma,mz.341.65557,6,0.0565245,0.0565245
Pnck,mz.537.574345,6,0.056520145,0.056520145
Slc48a1,mz.344.73039,6,0.0565175,0.0565175
Hapln2,mz.208.84542,6,0.05651388,0.05651388
Scd2,mz.342.00199,6,0.056505866,0.056505866
Hpca,mz.286.77187000000004,6,-0.05650144,0.05650144
Frmd8,mz.210.84250500000002,6,0.056487,0.056487
Eef1d,mz.573.512445,6,0.05648566,0.05648566
Daam2,mz.228.965125,6,0.056483887,0.056483887
Rgs9,mz.224.88294000000002,6,0.056472786,0.056472786
Pde10a,mz.326.75938,6,-0.056466956,0.056466956
Wscd1,mz.224.88294000000002,6,0.056443527,0.056443527
Miga1,mz.270.798065,6,-0.05643013,0.05643013
Cd81,mz.272.79503,6,0.056402896,0.056402896
Gpr6,mz.421.939095,6,0.05639448,0.05639448
Pcp4,mz.224.88294000000002,6,0.056362785,0.056362785
Gjc2,mz.228.902955,6,0.05635954,0.05635954
Gna12,mz.210.84250500000002,6,0.056333825,0.056333825
Crym,mz.172.83201,6,0.0563034,0.0563034
Cd82,mz.208.84542,6,0.05625774,0.05625774
Rasgrp2,mz.266.80385,6,-0.056231614,0.056231614
Drd2,mz.326.75938,6,-0.05620715,0.05620715
Ecel1,mz.569.518775,6,0.05620101,0.05620101
Pnck,mz.505.96179,6,-0.056165166,0.056165166
Scd1,mz.569.518775,6,0.056154326,0.056154326
Vstm2a,mz.362.79088,6,-0.05615092,0.05615092
Gpr37,mz.344.73039,6,0.05613709,0.05613709
Lpar1,mz.154.88083999999998,6,0.056115866,0.056115866
Smco3,mz.228.902955,6,0.056105465,0.056105465
Rasd2,mz.301.764925,6,0.05606971,0.05606971
Hap1,mz.224.88294000000002,6,-0.05606016,0.05606016
Cers2,mz.222.88584500000002,6,0.056051243,0.056051243
Mal,mz.230.899915,6,0.05603486,0.05603486
Arpp21,mz.270.798065,6,-0.056026336,0.056026336
Bin1,mz.346.817085,6,-0.056003675,0.056003675
Hepacam,mz.305.75867,6,0.055999506,0.055999506
Rxrg,mz.152.883785,6,0.055950075,0.055950075
Tbr1,mz.421.939095,6,-0.05593735,0.05593735
Pls1,mz.505.96179,6,0.055923786,0.055923786
Rnf7,mz.342.73335,6,0.055920694,0.055920694
Rasd2,mz.152.883785,6,0.055891998,0.055891998
Unc13c,mz.463.998265,6,-0.055860333,0.055860333
