msi,w,component,w_abs
mz.495.92363,-0.25698408,5,0.25698408
mz.573.92474,0.2546614,5,0.2546614
mz.573.92018,0.24710286,5,0.24710286
mz.288.973745,0.24654344,5,0.24654344
mz.247.97343,-0.24576747,5,0.24576747
mz.189.988905,-0.24561457,5,0.24561457
mz.259.98213,0.24506754,5,0.24506754
mz.275.98650999999995,0.23644747,5,0.23644747
mz.762.504185,-0.23507708,5,0.23507708
mz.261.977915,0.23478915,5,0.23478915
mz.519.938545,0.23425102,5,0.23425102
mz.300.01588,0.23381408,5,0.23381408
mz.207.044645,0.23214872,5,0.23214872
mz.295.94633999999996,0.23045528,5,0.23045528
mz.599.99801,0.23045461,5,0.23045461
mz.452.277655,-0.22998787,5,0.22998787
mz.260.98559,0.22903898,5,0.22903898
mz.288.976055,0.22880003,5,0.22880003
mz.519.963615,0.22875705,5,0.22875705
mz.348.0702,-0.22850823,5,0.22850823
mz.251.961865,0.22757031,5,0.22757031
mz.467.972585,-0.22751033,5,0.22751033
mz.315.98977,0.22714368,5,0.22714368
mz.276.94008499999995,0.2253493,5,0.2253493
mz.395.956625,0.22479975,5,0.22479975
mz.350.07683499999996,-0.22324155,5,0.22324155
mz.414.07297,0.22250515,5,0.22250515
mz.166.018045,0.22179003,5,0.22179003
mz.249.97054500000002,-0.21959639,5,0.21959639
mz.205.96294,-0.2193621,5,0.2193621
mz.317.940695,0.21916083,5,0.21916083
mz.318.09159,0.21776311,5,0.21776311
mz.200.05653999999998,-0.2171527,5,0.2171527
mz.174.04082499999998,-0.21712066,5,0.21712066
mz.591.8595849999999,0.2166555,5,0.2166555
mz.265.729245,0.21658762,5,0.21658762
mz.790.53532,-0.21636164,5,0.21636164
mz.132.867935,0.21610068,5,0.21610068
mz.763.5082,-0.21599188,5,0.21599188
mz.571.287205,-0.21570629,5,0.21570629
mz.356.06541500000003,0.21556085,5,0.21556085
mz.134.86505499999998,0.21482675,5,0.21482675
mz.577.915935,0.21473391,5,0.21473391
mz.521.94582,0.2140674,5,0.2140674
mz.136.86323,0.21376842,5,0.21376842
mz.322.95507499999997,0.21343848,5,0.21343848
mz.631.941815,0.21309862,5,0.21309862
mz.269.72312999999997,0.21298465,5,0.21298465
mz.287.008365,0.21167952,5,0.21167952
mz.225.95568500000002,0.21162848,5,0.21162848
mz.134.86620499999998,0.21084541,5,0.21084541
mz.635.8432,0.21025306,5,0.21025306
mz.654.42517,-0.20983602,5,0.20983602
mz.523.93332,0.20968267,5,0.20968267
mz.261.98646499999995,0.20917605,5,0.20917605
mz.857.5124000000001,-0.20892863,5,0.20892863
mz.130.05105,-0.20784406,5,0.20784406
mz.348.08127,-0.20727535,5,0.20727535
mz.523.9299,0.20680378,5,0.20680378
mz.327.23282,-0.20626569,5,0.20626569
mz.510.44147499999997,-0.20591359,5,0.20591359
mz.231.999465,-0.20518503,5,0.20518503
mz.129.991945,0.2051351,5,0.2051351
mz.324.13518999999997,-0.20500639,5,0.20500639
mz.595.19705,-0.20496519,5,0.20496519
mz.882.51676,-0.20494996,5,0.20494996
mz.269.95522000000005,-0.2047899,5,0.2047899
mz.175.044205,-0.20427233,5,0.20427233
mz.174.039355,-0.20399514,5,0.20399514
mz.791.538235,-0.20276698,5,0.20276698
mz.175.0448,-0.2025295,5,0.2025295
mz.255.233045,-0.20187847,5,0.20187847
mz.111.25453999999999,0.20161767,5,0.20161767
mz.275.95605,0.20148256,5,0.20148256
mz.301.01924,0.20147458,5,0.20147458
mz.451.89209,0.20070986,5,0.20070986
mz.290.97536,0.20051147,5,0.20051147
mz.328.236155,-0.19987051,5,0.19987051
mz.254.00463000000002,0.19981435,5,0.19981435
mz.185.96326499999998,0.19888167,5,0.19888167
mz.384.93485,0.19879156,5,0.19879156
mz.233.99656,-0.1984584,5,0.1984584
mz.311.92384000000004,0.19683234,5,0.19683234
mz.340.07364,0.19609001,5,0.19609001
mz.124.99149,0.1956108,5,0.1956108
mz.390.98078,0.19552583,5,0.19552583
mz.258.06187,-0.19339718,5,0.19339718
mz.306.981025,0.19242556,5,0.19242556
mz.277.95202,0.19240472,5,0.19240472
mz.858.516065,-0.19227313,5,0.19227313
mz.276.959405,0.19151358,5,0.19151358
mz.328.23794499999997,-0.19140477,5,0.19140477
mz.267.0122,0.19121489,5,0.19121489
mz.317.98785,0.190792,5,0.190792
mz.506.26669,-0.1888349,5,0.1888349
mz.648.2306799999999,-0.18862931,5,0.18862931
mz.411.93052,0.18783548,5,0.18783548
mz.551.911355,0.1871814,5,0.1871814
mz.277.954155,0.1870553,5,0.1870553
mz.769.81453,0.18664545,5,0.18664545
mz.406.954525,0.1857005,5,0.1857005
mz.551.8835300000001,0.18535031,5,0.18535031
mz.293.99007,-0.18426731,5,0.18426731
mz.593.9654499999999,0.18422274,5,0.18422274
mz.533.99766,0.1838984,5,0.1838984
mz.260.98163,0.18374076,5,0.18374076
mz.718.536565,-0.18372257,5,0.18372257
mz.348.068525,-0.1835456,5,0.1835456
mz.260.09566,-0.18295157,5,0.18295157
mz.434.267195,-0.18156002,5,0.18156002
mz.575.94097,0.18122384,5,0.18122384
mz.680.1035850000001,0.18102853,5,0.18102853
mz.480.308765,-0.18075888,5,0.18075888
mz.283.978875,-0.17992549,5,0.17992549
mz.231.986875,-0.1795126,5,0.1795126
mz.316.992965,0.17829509,5,0.17829509
mz.881.53044,-0.17767848,5,0.17767848
mz.174.03985999999998,-0.17730138,5,0.17730138
mz.260.02349000000004,0.17729299,5,0.17729299
mz.319.937815,0.17642601,5,0.17642601
mz.124.00739,0.17618744,5,0.17618744
mz.268.01547500000004,0.17601036,5,0.17601036
mz.792.550655,-0.17599264,5,0.17599264
mz.373.96225000000004,0.17546616,5,0.17546616
mz.883.531225,-0.17469616,5,0.17469616
mz.124.007135,0.17425734,5,0.17425734
mz.884.53395,-0.17389698,5,0.17389698
mz.342.00199,-0.17367835,5,0.17367835
mz.633.4071899999999,-0.1736063,5,0.1736063
mz.481.311875,-0.17347392,5,0.17347392
mz.391.2251,-0.1731229,5,0.1731229
mz.448.11979499999995,-0.17293654,5,0.17293654
mz.506.571605,-0.17264761,5,0.17264761
mz.555.8791249999999,0.1725071,5,0.1725071
mz.291.96059,0.17237905,5,0.17237905
mz.324.9583,0.17234507,5,0.17234507
mz.480.31323499999996,-0.1723045,5,0.1723045
mz.246.85236500000002,0.17201798,5,0.17201798
mz.257.96659999999997,0.17188184,5,0.17188184
mz.129.991175,0.17119901,5,0.17119901
mz.637.400965,-0.17102586,5,0.17102586
mz.790.54916,-0.17085272,5,0.17085272
mz.782.3923749999999,-0.17058752,5,0.17058752
mz.461.03211999999996,0.17020479,5,0.17020479
mz.774.5400050000001,-0.16963759,5,0.16963759
mz.409.23561,-0.16961837,5,0.16961837
mz.176.04511000000002,-0.16897006,5,0.16897006
mz.629.414355,-0.16896471,5,0.16896471
mz.182.950105,0.16880696,5,0.16880696
mz.848.49323,-0.16868679,5,0.16868679
mz.363.931745,0.16847974,5,0.16847974
mz.383.016235,0.16824637,5,0.16824637
mz.233.00279,-0.16819617,5,0.16819617
mz.579.2926,-0.16740006,5,0.16740006
mz.742.5351800000001,-0.16692044,5,0.16692044
mz.288.995475,0.16691649,5,0.16691649
mz.553.8898300000001,0.1664603,5,0.1664603
mz.252.065945,0.16620816,5,0.16620816
mz.395.92602999999997,0.16617091,5,0.16617091
mz.244.93902500000002,-0.16586815,5,0.16586815
mz.624.10352,0.16572636,5,0.16572636
mz.224.06938,-0.1656708,5,0.1656708
mz.253.98140999999998,-0.16538773,5,0.16538773
mz.288.99397,0.16487454,5,0.16487454
mz.363.20926,-0.16464633,5,0.16464633
mz.171.006475,-0.16440083,5,0.16440083
mz.328.926685,0.1638351,5,0.1638351
mz.197.705565,0.16382329,5,0.16382329
mz.183.96239500000001,0.16308807,5,0.16308807
mz.137.97904,0.1627155,5,0.1627155
mz.258.76412,-0.16269399,5,0.16269399
mz.368.999115,0.16253039,5,0.16253039
mz.302.9823,0.1624928,5,0.1624928
mz.287.98615,0.16240671,5,0.16240671
mz.300.90189499999997,0.1623259,5,0.1623259
mz.267.935765,0.16217178,5,0.16217178
mz.775.54351,-0.16189927,5,0.16189927
mz.597.3030699999999,-0.16148216,5,0.16148216
mz.786.5266650000001,-0.16136166,5,0.16136166
mz.273.940335,0.16130029,5,0.16130029
mz.376.678145,-0.16127895,5,0.16127895
mz.287.98109999999997,0.16081205,5,0.16081205
mz.369.02154,0.1599089,5,0.1599089
mz.316.72254499999997,-0.15983723,5,0.15983723
mz.392.22842,-0.15978771,5,0.15978771
mz.318.71967500000005,-0.15948716,5,0.15948716
mz.792.541965,-0.15934213,5,0.15934213
mz.248.01471500000002,0.15900984,5,0.15900984
mz.551.944665,0.15899915,5,0.15899915
mz.794.4697,0.15880576,5,0.15880576
mz.183.96319,0.15877394,5,0.15877394
mz.289.99746000000005,0.15854867,5,0.15854867
mz.287.97708,0.15852715,5,0.15852715
mz.601.463495,-0.1585257,5,0.1585257
mz.335.91152999999997,0.15847336,5,0.15847336
mz.521.3161299999999,-0.15812156,5,0.15812156
mz.124.00673,0.1578577,5,0.1578577
mz.818.407955,-0.15715137,5,0.15715137
mz.881.618645,0.15710446,5,0.15710446
mz.314.725615,-0.15692689,5,0.15692689
mz.156.030315,-0.1569079,5,0.1569079
mz.124.00753499999999,0.15660061,5,0.15660061
mz.333.91443,0.15648769,5,0.15648769
mz.124.00700499999999,0.15630238,5,0.15630238
mz.904.478025,-0.15593636,5,0.15593636
mz.656.4318949999999,-0.1558066,5,0.1558066
mz.181.96607999999998,0.15549889,5,0.15549889
mz.357.99768,0.1553076,5,0.1553076
mz.450.61057,-0.15517318,5,0.15517318
mz.266.02199,-0.1542382,5,0.1542382
mz.330.699475,-0.1539429,5,0.1539429
mz.374.680965,-0.15387924,5,0.15387924
mz.577.956615,0.15383887,5,0.15383887
mz.332.098395,-0.15372005,5,0.15372005
mz.181.965255,0.15371735,5,0.15371735
mz.346.952485,0.15359774,5,0.15359774
mz.277.96036,0.15347168,5,0.15347168
mz.716.519935,-0.15314744,5,0.15314744
mz.248.009185,0.15301979,5,0.15301979
mz.297.943315,0.1526196,5,0.1526196
mz.667.7873500000001,0.1525238,5,0.1525238
mz.362.94032500000003,0.15233278,5,0.15233278
mz.390.6548,-0.15227468,5,0.15227468
mz.788.5215949999999,-0.15197021,5,0.15197021
mz.226.97859499999998,0.15193395,5,0.15193395
mz.183.96197,0.15116683,5,0.15116683
mz.597.4695300000001,-0.15112989,5,0.15112989
mz.241.92969,0.15078145,5,0.15078145
mz.365.656645,-0.15069936,5,0.15069936
mz.722.510145,0.15026051,5,0.15026051
mz.448.61341,-0.14964984,5,0.14964984
mz.444.320045,0.14952558,5,0.14952558
mz.320.716515,-0.14948505,5,0.14948505
mz.550.148385,0.14927821,5,0.14927821
mz.482.00192000000004,-0.14898984,5,0.14898984
mz.463.95327,-0.14888248,5,0.14888248
mz.272.0073,0.14860457,5,0.14860457
mz.300.74871,-0.14840448,5,0.14840448
mz.197.48265,0.14839742,5,0.14839742
mz.351.45056999999997,0.14832467,5,0.14832467
mz.126.00333,0.14813401,5,0.14813401
mz.115.003835,-0.14809564,5,0.14809564
mz.284.925755,0.14796259,5,0.14796259
mz.744.5522550000001,-0.14780425,5,0.14780425
mz.605.456925,-0.14777671,5,0.14777671
mz.243.96628500000003,0.14773591,5,0.14773591
mz.126.003175,0.14771062,5,0.14771062
mz.253.900995,0.14769949,5,0.14769949
mz.293.99952,-0.1475681,5,0.1475681
mz.483.83759,0.14726634,5,0.14726634
mz.125.01084499999999,0.14702101,5,0.14702101
mz.197.70497,0.14663148,5,0.14663148
mz.298.751625,-0.14659932,5,0.14659932
mz.392.65175999999997,-0.1462628,5,0.1462628
mz.778.47574,0.14622341,5,0.14622341
mz.356.047515,0.14622018,5,0.14622018
mz.367.913405,0.14567661,5,0.14567661
mz.493.0517,0.14537841,5,0.14537841
mz.252.00053,0.14536923,5,0.14536923
mz.555.874845,0.14478578,5,0.14478578
mz.247.964495,-0.14436282,5,0.14436282
mz.133.014385,-0.1442281,5,0.1442281
mz.427.90412000000003,0.14379288,5,0.14379288
mz.863.607,0.14376593,5,0.14376593
mz.649.876705,0.14354071,5,0.14354071
mz.619.2868450000001,-0.14319894,5,0.14319894
mz.226.977385,0.14316458,5,0.14316458
mz.241.011935,-0.14315672,5,0.14315672
mz.222.16709500000002,0.14312828,5,0.14312828
mz.434.636075,-0.1431038,5,0.1431038
mz.284.924405,0.14285403,5,0.14285403
mz.378.67508999999995,-0.14276573,5,0.14276573
mz.231.975635,-0.14228216,5,0.14228216
mz.248.96035,0.14227225,5,0.14227225
mz.181.96492999999998,0.14215493,5,0.14215493
mz.227.98188,0.14203368,5,0.14203368
mz.553.851195,0.14174123,5,0.14174123
mz.281.036725,0.14169604,5,0.14169604
mz.878.5974699999999,0.1414585,5,0.1414585
mz.316.07603,0.1414129,5,0.1414129
mz.232.883375,-0.1413605,5,0.1413605
mz.834.415575,-0.14133227,5,0.14133227
mz.318.72122,-0.14109226,5,0.14109226
mz.231.031785,-0.1410789,5,0.1410789
mz.566.49831,-0.14088061,5,0.14088061
mz.444.812435,0.140856,5,0.140856
mz.355.46087,0.1407677,5,0.1407677
mz.249.9638,0.14026731,5,0.14026731
mz.133.01391999999998,-0.140245,5,0.140245
mz.197.970525,0.14023514,5,0.14023514
mz.320.71808,-0.14020985,5,0.14020985
mz.464.22783,-0.13989085,5,0.13989085
mz.261.017175,0.13968122,5,0.13968122
mz.347.03963999999996,0.13953511,5,0.13953511
mz.363.91964499999995,0.13943711,5,0.13943711
mz.347.04164000000003,0.13921112,5,0.13921112
mz.253.89814,0.13902782,5,0.13902782
mz.444.82175,0.13900542,5,0.13900542
mz.306.919085,0.13880633,5,0.13880633
mz.986.0128950000001,0.13865499,5,0.13865499
mz.299.0536,-0.1385841,5,0.1385841
mz.601.770085,0.13857421,5,0.13857421
mz.465.97575,0.13840932,5,0.13840932
mz.862.6027300000001,0.13814826,5,0.13814826
mz.390.040675,0.13796687,5,0.13796687
mz.300.750335,-0.13778824,5,0.13778824
mz.222.164905,0.13771977,5,0.13771977
mz.219.9785,-0.13755862,5,0.13755862
mz.579.9631449999999,0.137292,5,0.137292
mz.879.6007999999999,0.13704786,5,0.13704786
mz.302.74577999999997,-0.13678081,5,0.13678081
mz.182.969515,0.13646257,5,0.13646257
mz.248.00833,0.13623333,5,0.13623333
mz.348.022585,-0.13622057,5,0.13622057
mz.370.08119999999997,0.13585699,5,0.13585699
mz.291.00583,0.13584359,5,0.13584359
mz.748.4969100000001,-0.13581945,5,0.13581945
mz.348.04304,0.13572846,5,0.13572846
mz.926.3697,-0.13559738,5,0.13559738
mz.337.704575,-0.13546596,5,0.13546596
mz.364.87717499999997,0.13532895,5,0.13532895
mz.332.696485,-0.13529803,5,0.13529803
mz.356.26574500000004,0.13526905,5,0.13526905
mz.197.48438,0.13525032,5,0.13525032
mz.177.736315,0.13521014,5,0.13521014
mz.404.080355,0.13505737,5,0.13505737
mz.712.04714,0.13484628,5,0.13484628
mz.115.00367,-0.13473071,5,0.13473071
mz.124.480975,0.13463855,5,0.13463855
mz.506.99070500000005,0.13461377,5,0.13461377
mz.453.93458999999996,0.13454632,5,0.13454632
mz.242.79024,-0.1344393,5,0.1344393
mz.453.937725,0.13439792,5,0.13439792
mz.355.86215500000003,0.13400501,5,0.13400501
mz.392.06176500000004,-0.13394126,5,0.13394126
mz.304.74267499999996,-0.13389294,5,0.13389294
mz.864.619815,0.1337624,5,0.1337624
mz.665.35146,-0.13328171,5,0.13328171
mz.522.545665,-0.13318606,5,0.13318606
mz.412.09122,0.13291214,5,0.13291214
mz.174.017055,-0.13283136,5,0.13283136
mz.501.90568499999995,0.13280457,5,0.13280457
mz.507.269775,-0.13277718,5,0.13277718
mz.249.964925,0.13263859,5,0.13263859
mz.117.019455,-0.13259266,5,0.13259266
mz.362.748625,-0.13249832,5,0.13249832
mz.250.8465,0.13248312,5,0.13248312
mz.369.08545000000004,0.13238072,5,0.13238072
mz.326.955305,0.13234158,5,0.13234158
mz.432.63932,-0.13226007,5,0.13226007
mz.539.28811,0.13225724,5,0.13225724
mz.516.0989500000001,-0.1322087,5,0.1322087
mz.217.930245,0.13196936,5,0.13196936
mz.170.85475,-0.1318658,5,0.1318658
mz.553.276075,-0.131554,5,0.131554
mz.518.01943,-0.1314273,5,0.1314273
mz.124.48022499999999,0.13140334,5,0.13140334
mz.198.92407,0.13135445,5,0.13135445
mz.110.89917,-0.13131179,5,0.13131179
mz.960.5310099999999,-0.13121332,5,0.13121332
mz.694.03345,0.1311477,5,0.1311477
mz.248.967465,0.131055,5,0.131055
mz.836.4229,-0.13103615,5,0.13103615
mz.351.09840499999996,-0.1309498,5,0.1309498
mz.240.793205,-0.13086578,5,0.13086578
mz.228.965125,-0.13085528,5,0.13085528
mz.344.900385,0.13080795,5,0.13080795
mz.569.81792,0.1306737,5,0.1306737
mz.850.1645900000001,0.13066319,5,0.13066319
mz.561.995735,0.13060775,5,0.13060775
mz.124.480035,0.13056548,5,0.13056548
mz.247.9496,-0.13055238,5,0.13055238
mz.196.038145,-0.13043556,5,0.13043556
mz.463.22479,-0.13040255,5,0.13040255
mz.276.95558500000004,0.13027337,5,0.13027337
mz.241.01056499999999,-0.13001032,5,0.13001032
mz.350.038165,-0.12995811,5,0.12995811
mz.442.05063,0.12995365,5,0.12995365
mz.613.802575,0.12983617,5,0.12983617
mz.891.62493,0.12982124,5,0.12982124
mz.304.74409,-0.12981188,5,0.12981188
mz.250.964565,0.12977311,5,0.12977311
mz.302.7473,-0.12972108,5,0.12972108
mz.465.746555,-0.1296409,5,0.1296409
mz.333.710845,-0.12953576,5,0.12953576
mz.737.9920099999999,0.12951404,5,0.12951404
mz.481.235255,-0.12928525,5,0.12928525
mz.779.47855,0.12925586,5,0.12925586
mz.197.48194999999998,0.12905212,5,0.12905212
mz.250.954365,-0.12897438,5,0.12897438
mz.534.318725,0.12897377,5,0.12897377
mz.228.813355,-0.128954,5,0.128954
mz.497.897625,0.1287637,5,0.1287637
mz.706.41767,0.12872009,5,0.12872009
mz.283.264315,-0.12864813,5,0.12864813
mz.864.609465,0.12855226,5,0.12855226
mz.439.83614,0.12827888,5,0.12827888
mz.108.902095,-0.12799892,5,0.12799892
mz.292.08393,-0.12776588,5,0.12776588
mz.552.2716399999999,-0.12753993,5,0.12753993
mz.651.9385199999999,-0.1274377,5,0.1274377
mz.747.4933,-0.12713997,5,0.12713997
mz.444.31102999999996,0.12697898,5,0.12697898
mz.334.69342,-0.12694222,5,0.12694222
mz.174.01764500000002,-0.12682514,5,0.12682514
mz.288.98136999999997,0.12681426,5,0.12681426
mz.417.240675,-0.12658253,5,0.12658253
mz.890.63682,0.12652461,5,0.12652461
mz.523.25676,0.12651362,5,0.12651362
mz.137.97814,0.1264437,5,0.1264437
mz.598.07341,-0.12636536,5,0.12636536
mz.483.01341,0.12631038,5,0.12631038
mz.524.54231,-0.12599906,5,0.12599906
mz.497.92027,0.12581074,5,0.12581074
mz.177.735705,0.12579267,5,0.12579267
mz.888.62124,0.12563062,5,0.12563062
mz.508.568795,-0.12548435,5,0.12548435
mz.499.904,0.12512664,5,0.12512664
mz.505.9873,0.1250629,5,0.1250629
mz.864.5825649999999,0.12494935,5,0.12494935
mz.891.6392350000001,0.12494621,5,0.12494621
mz.322.11952,-0.12486605,5,0.12486605
mz.372.68408999999997,-0.12467562,5,0.12467562
mz.126.01432,-0.124552704,5,0.124552704
mz.216.909515,-0.12405673,5,0.12405673
mz.719.5398299999999,-0.12400009,5,0.12400009
mz.175.02487000000002,-0.12396383,5,0.12396383
mz.892.641705,0.12367861,5,0.12367861
mz.890.62474,0.12365744,5,0.12365744
mz.916.653395,0.123215735,5,0.123215735
mz.250.99630000000002,0.1231901,5,0.1231901
mz.300.03943,0.123149596,5,0.123149596
mz.427.20151,-0.12306522,5,0.12306522
mz.219.927275,0.12300437,5,0.12300437
mz.860.58683,0.122994885,5,0.122994885
mz.463.22865,-0.12298201,5,0.12298201
mz.417.243325,-0.1229406,5,0.1229406
mz.418.24401,-0.12283419,5,0.12283419
mz.286.9214,0.122750975,5,0.122750975
mz.185.958955,0.122750394,5,0.122750394
mz.327.2303,-0.12266585,5,0.12266585
mz.128.717395,-0.1225666,5,0.1225666
mz.285.997795,0.12235604,5,0.12235604
mz.168.857755,-0.12233679,5,0.12233679
mz.889.624605,0.12222705,5,0.12222705
mz.181.966675,0.122218736,5,0.122218736
mz.395.87960499999997,0.12221245,5,0.12221245
mz.487.910085,0.12212675,5,0.12212675
mz.490.5973,-0.12208671,5,0.12208671
mz.861.59052,0.12204617,5,0.12204617
mz.242.01527,-0.12199145,5,0.12199145
mz.396.735445,-0.1217952,5,0.1217952
mz.182.83463999999998,-0.1217811,5,0.1217811
mz.165.972395,0.12173306,5,0.12173306
mz.279.93032,0.12164542,5,0.12164542
mz.880.6150050000001,0.12162258,5,0.12162258
mz.360.704,-0.12157864,5,0.12157864
mz.231.90616,0.121457085,5,0.121457085
mz.305.98295,-0.12132308,5,0.12132308
mz.465.94629999999995,-0.12126832,5,0.12126832
mz.230.00241,-0.121209644,5,0.121209644
mz.361.858575,0.121160105,5,0.121160105
mz.748.50544,-0.12115151,5,0.12115151
mz.628.054715,-0.12111108,5,0.12111108
mz.221.79349,-0.121105514,5,0.121105514
mz.745.55567,-0.12105061,5,0.12105061
mz.402.97375999999997,0.120959796,5,0.120959796
mz.834.618955,0.12094805,5,0.12094805
mz.521.2871700000001,-0.12094618,5,0.12094618
mz.984.61542,-0.12092068,5,0.12092068
mz.795.4729950000001,0.12087603,5,0.12087603
mz.299.04407,0.120714225,5,0.120714225
mz.341.039035,-0.12064772,5,0.12064772
mz.549.951145,0.12064668,5,0.12064668
mz.851.5845099999999,0.12056982,5,0.12056982
mz.349.888485,0.12051432,5,0.12051432
mz.699.4936,-0.12039571,5,0.12039571
mz.288.99674500000003,0.12036377,5,0.12036377
mz.880.6042749999999,0.12006931,5,0.12006931
mz.138.97073,0.12002856,5,0.12002856
mz.535.322315,0.1199944,5,0.1199944
mz.938.635745,-0.11985953,5,0.11985953
mz.484.00873,-0.11979306,5,0.11979306
mz.371.074525,-0.11954478,5,0.11954478
mz.241.00341,0.11943897,5,0.11943897
mz.244.78724,-0.1191183,5,0.1191183
mz.585.30803,-0.11906951,5,0.11906951
mz.181.964385,0.11905238,5,0.11905238
mz.419.24853499999995,-0.118970014,5,0.118970014
mz.636.3399300000001,0.118734926,5,0.118734926
mz.126.014055,-0.11863292,5,0.11863292
mz.362.66558999999995,0.118551515,5,0.118551515
mz.749.500115,-0.11847956,5,0.11847956
mz.221.97556500000002,-0.118403085,5,0.118403085
mz.346.817085,0.11839284,5,0.11839284
mz.110.89903000000001,-0.11811034,5,0.11811034
mz.689.9586999999999,0.118047915,5,0.118047915
mz.673.4786899999999,-0.11781854,5,0.11781854
mz.678.3870750000001,0.11778225,5,0.11778225
mz.893.65417,0.11777905,5,0.11777905
mz.835.6228699999999,0.11777596,5,0.11777596
mz.834.571715,0.117656425,5,0.117656425
mz.487.97698,0.11755458,5,0.11755458
mz.285.925135,0.11743845,5,0.11743845
mz.400.908745,0.11743008,5,0.11743008
mz.342.04975,0.11739187,5,0.11739187
mz.578.043085,-0.11734388,5,0.11734388
mz.303.96022500000004,0.117328025,5,0.117328025
mz.823.540575,0.11731611,5,0.11731611
mz.297.03797499999996,-0.11709038,5,0.11709038
mz.778.51181,0.11699294,5,0.11699294
mz.312.910695,0.11679107,5,0.11679107
mz.474.96311000000003,0.11658629,5,0.11658629
mz.904.628645,0.11658023,5,0.11658023
mz.540.2834049999999,0.11646016,5,0.11646016
mz.301.04282,0.116452314,5,0.116452314
mz.212.93248499999999,0.11641768,5,0.11641768
mz.908.65273,0.11626076,5,0.11626076
mz.197.93912,0.11617163,5,0.11617163
mz.324.76577999999995,-0.11616068,5,0.11616068
mz.325.989335,-0.116159394,5,0.116159394
mz.745.47874,-0.116017185,5,0.116017185
mz.750.479505,0.115911275,5,0.115911275
mz.232.98566,0.115775146,5,0.115775146
mz.148.111875,0.11576818,5,0.11576818
mz.538.231115,0.115713656,5,0.115713656
mz.962.53751,-0.11561763,5,0.11561763
mz.167.705375,-0.1156,5,0.1156
mz.250.910615,0.11548645,5,0.11548645
mz.524.27739,-0.11543142,5,0.11543142
mz.907.6368050000001,0.11530636,5,0.11530636
mz.363.06726000000003,0.11498269,5,0.11498269
mz.259.940135,0.11495623,5,0.11495623
mz.594.04261,-0.11489606,5,0.11489606
mz.193.072145,-0.114845574,5,0.114845574
mz.600.04485,0.11484524,5,0.11484524
mz.434.90293499999996,-0.11479512,5,0.11479512
mz.261.01623,0.114781685,5,0.114781685
mz.259.022485,-0.11465122,5,0.11465122
mz.398.07583999999997,0.11454018,5,0.11454018
mz.462.298245,-0.11447799,5,0.11447799
mz.369.65025,-0.11441026,5,0.11441026
mz.108.901945,-0.11434625,5,0.11434625
mz.236.02109000000002,0.11432983,5,0.11432983
mz.968.6258,-0.11431741,5,0.11431741
mz.435.251125,-0.11426523,5,0.11426523
mz.449.995935,0.11420313,5,0.11420313
mz.630.06039,-0.11409204,5,0.11409204
mz.389.93962999999997,0.11405154,5,0.11405154
mz.224.81919,-0.1140335,5,0.1140335
mz.435.84268,0.114020675,5,0.114020675
mz.268.00493500000005,-0.11385323,5,0.11385323
mz.261.919795,0.11355926,5,0.11355926
mz.225.099435,0.11342738,5,0.11342738
mz.806.542,0.113403074,5,0.113403074
mz.166.860725,-0.113063745,5,0.113063745
mz.520.02387,0.113022506,5,0.113022506
mz.535.17679,-0.11298233,5,0.11298233
mz.350.023075,0.11297168,5,0.11297168
mz.175.023345,-0.11294893,5,0.11294893
mz.190.972935,-0.11281493,5,0.11281493
mz.906.6322399999999,0.11267038,5,0.11267038
mz.822.5355,0.11252197,5,0.11252197
mz.360.75172,-0.11249839,5,0.11249839
mz.309.82845499999996,-0.112407394,5,0.112407394
mz.666.07649,-0.112391956,5,0.112391956
mz.179.973925,0.11236385,5,0.11236385
mz.784.398715,-0.1123229,5,0.1123229
mz.241.002445,0.11223303,5,0.11223303
mz.152.99596,-0.11218001,5,0.11218001
mz.199.96756,0.11196821,5,0.11196821
mz.197.940045,0.11196745,5,0.11196745
mz.175.03793000000002,-0.111898676,5,0.111898676
mz.282.25199,-0.11188798,5,0.11188798
mz.463.30143,-0.11185309,5,0.11185309
mz.821.54035,0.11184546,5,0.11184546
mz.329.05177,0.111810215,5,0.111810215
mz.352.0448,-0.1117957,5,0.1117957
mz.199.93596000000002,0.1116623,5,0.1116623
mz.304.96804,0.11141206,5,0.11141206
mz.177.9364,0.11135191,5,0.11135191
mz.329.05357,0.111288935,5,0.111288935
mz.199.93713,0.111132234,5,0.111132234
mz.166.86049,-0.11104914,5,0.11104914
mz.483.96723,0.111022,5,0.111022
mz.453.280715,-0.11098901,5,0.11098901
mz.851.57146,0.110942245,5,0.110942245
mz.214.93393,0.110922895,5,0.110922895
mz.626.017825,-0.110901326,5,0.110901326
mz.357.05910500000005,-0.11079816,5,0.11079816
mz.256.23627,-0.110750295,5,0.110750295
mz.527.96912,0.11060437,5,0.11060437
mz.341.077025,0.11052406,5,0.11052406
mz.789.418475,-0.110421896,5,0.110421896
mz.286.81923,-0.110258974,5,0.110258974
mz.121.99174,0.11015071,5,0.11015071
mz.714.070395,-0.11009008,5,0.11009008
mz.307.922235,0.110049844,5,0.110049844
mz.492.594855,-0.10995622,5,0.10995622
mz.550.267805,0.10991621,5,0.10991621
mz.248.9685,0.10988448,5,0.10988448
mz.184.83167,-0.10971083,5,0.10971083
mz.509.02527999999995,0.109656945,5,0.109656945
