gene,w,component,w_abs
Nprl3,-0.064070314,3,0.064070314
Tmpo,0.06390594,3,0.06390594
Gfra1,-0.06389488,3,0.06389488
Myl9,0.06383885,3,0.06383885
Insyn2a,-0.06374938,3,0.06374938
Ajuba,0.06370302,3,0.06370302
Krt18,0.063472375,3,0.063472375
Szt2,-0.06332274,3,0.06332274
Phf3,-0.06332003,3,0.06332003
Plxna4os1,0.06317629,3,0.06317629
Prdm16os,0.06314302,3,0.06314302
Frmpd2,0.062935606,3,0.062935606
Mllt10,-0.062888674,3,0.062888674
Lrrc55,-0.06282743,3,0.06282743
B230104I21Rik,0.0627983,3,0.0627983
Ube2a,-0.0627405,3,0.0627405
Lefty1,0.06268031,3,0.06268031
Siae,-0.06262435,3,0.06262435
Bdkrb2,0.06254236,3,0.06254236
Tspan31,0.062468745,3,0.062468745
Tspan11,-0.061337333,3,0.061337333
Fam81b,0.061272833,3,0.061272833
Cebpd,0.061096042,3,0.061096042
Vipr2,0.061069403,3,0.061069403
H2afv,0.060916528,3,0.060916528
Osbpl9,-0.060883667,3,0.060883667
Prkcd,-0.060859386,3,0.060859386
Tnc,0.060719002,3,0.060719002
Cfap161,0.06066996,3,0.06066996
Gm10714,0.060552843,3,0.060552843
Ccnc,-0.060529683,3,0.060529683
Ccdc180,0.060338147,3,0.060338147
Phf10,-0.06012053,3,0.06012053
Cyct,0.059973203,3,0.059973203
Ccl19,0.059910372,3,0.059910372
Vit,0.059883505,3,0.059883505
Dus2,-0.059827454,3,0.059827454
Hrct1,0.05981843,3,0.05981843
Phf11b,0.05980069,3,0.05980069
Gm42756,0.059585057,3,0.059585057
Trbc2,-0.059365284,3,0.059365284
Rad51,0.059124168,3,0.059124168
Rd3,0.0590699,3,0.0590699
Cpne3,0.05888225,3,0.05888225
Kmt2b,-0.058866456,3,0.058866456
Pcdh9,0.05880539,3,0.05880539
Mbtps2,-0.05829329,3,0.05829329
Tle3,0.058272623,3,0.058272623
Mrps16,-0.05801186,3,0.05801186
Slc14a2,0.05796164,3,0.05796164
Gm32005,0.057584397,3,0.057584397
Lbp,0.05758319,3,0.05758319
Tsg101,-0.0575788,3,0.0575788
Apob,0.05743304,3,0.05743304
Zfp277,-0.05737746,3,0.05737746
AU022252,-0.057067163,3,0.057067163
Irf5,0.057040222,3,0.057040222
Cenpf,0.05675219,3,0.05675219
Pde6g,0.056701776,3,0.056701776
Myl4,-0.05651047,3,0.05651047
Acot6,0.056177646,3,0.056177646
Gpx3,-0.056158926,3,0.056158926
Ggcx,-0.056104045,3,0.056104045
Gm10366,0.055954367,3,0.055954367
Fdxr,0.055767093,3,0.055767093
Taf6,-0.05561116,3,0.05561116
Tmod1,-0.055560265,3,0.055560265
Stmnd1,0.05550235,3,0.05550235
3110099E03Rik,0.05550057,3,0.05550057
Prpsap1,0.055463303,3,0.055463303
Tekt1,0.055444997,3,0.055444997
Apc,-0.054983515,3,0.054983515
Smc5,-0.05497481,3,0.05497481
Akna,0.054587476,3,0.054587476
Slc10a4,-0.054491624,3,0.054491624
Hebp2,-0.05429692,3,0.05429692
Abcc10,-0.054171752,3,0.054171752
Slc39a4,0.05414678,3,0.05414678
Lysmd1,-0.054047767,3,0.054047767
Mbtd1,-0.053930935,3,0.053930935
AW047730,0.053899568,3,0.053899568
Haus5,0.053693112,3,0.053693112
Csf2rb,0.0533461,3,0.0533461
Slc8b1,0.05292953,3,0.05292953
BC043934,0.05262951,3,0.05262951
Cd24a,0.05251645,3,0.05251645
Usp8,-0.05247038,3,0.05247038
Sgcg,0.05196958,3,0.05196958
Nxnl1,0.051828902,3,0.051828902
3300002A11Rik,0.051342107,3,0.051342107
Foxk1,-0.05114795,3,0.05114795
Zfp768,0.051117267,3,0.051117267
Cebpzos,-0.050768606,3,0.050768606
Irx1,0.050596677,3,0.050596677
Cavin1,-0.050593875,3,0.050593875
Xylt2,-0.050543327,3,0.050543327
Ercc6l2,0.05047381,3,0.05047381
Tmem120a,-0.050396796,3,0.050396796
Aatf,-0.04995507,3,0.04995507
Mlf1,0.0493974,3,0.0493974
Dusp22,-0.048864815,3,0.048864815
Man2a2,-0.048788983,3,0.048788983
Nek6,-0.04863815,3,0.04863815
1600020E01Rik,0.048504993,3,0.048504993
Car13,0.048496336,3,0.048496336
Xlr3a,0.048436414,3,0.048436414
B3gat2,-0.04843601,3,0.04843601
B9d1os,0.048308145,3,0.048308145
Uck2,-0.048275217,3,0.048275217
Slc22a5,0.048233755,3,0.048233755
Dennd4b,-0.048217684,3,0.048217684
Sufu,-0.048175003,3,0.048175003
Sema4g,-0.048093084,3,0.048093084
Fam199x,-0.04808919,3,0.04808919
Klhl31,0.04798815,3,0.04798815
Gm44773,0.04797395,3,0.04797395
Ptpn20,0.047780346,3,0.047780346
Coil,-0.04774784,3,0.04774784
Ednrb,0.047704354,3,0.047704354
Cldn34c1,0.047619402,3,0.047619402
Efhb,0.047606688,3,0.047606688
9330117O12Rik,0.047470305,3,0.047470305
Kif1c,0.047339723,3,0.047339723
Parp2,-0.047263745,3,0.047263745
Faf2,-0.047179516,3,0.047179516
2310030G06Rik,-0.04712568,3,0.04712568
Tpm2,-0.047115427,3,0.047115427
Col6a2,-0.047080353,3,0.047080353
Ttr,0.046598144,3,0.046598144
Tead2,0.04654479,3,0.04654479
Mdk,0.046240956,3,0.046240956
Kif21a,-0.04595571,3,0.04595571
Cpxm1,-0.045761354,3,0.045761354
Cfap43,0.04557786,3,0.04557786
Ly6a,0.04556804,3,0.04556804
Hdac10,-0.04549472,3,0.04549472
Slc25a1,0.045488987,3,0.045488987
Ibtk,-0.04544265,3,0.04544265
Mier3,-0.045422796,3,0.045422796
Rmnd1,-0.04529015,3,0.04529015
Gm16006,0.045228772,3,0.045228772
Hgd,0.045148194,3,0.045148194
Spag8,0.045035813,3,0.045035813
Utp6,-0.044984862,3,0.044984862
Mki67,0.044741645,3,0.044741645
4833427G06Rik,0.044726964,3,0.044726964
9330121J05Rik,0.044649877,3,0.044649877
Ces1d,0.044604998,3,0.044604998
Mns1,0.04439055,3,0.04439055
Hist1h3d,0.044277746,3,0.044277746
1700101I11Rik,-0.04426831,3,0.04426831
2410004P03Rik,0.04418576,3,0.04418576
Ttc29,0.043871887,3,0.043871887
Iqcg,0.043784168,3,0.043784168
Doc2g,-0.04369357,3,0.04369357
Crip1,0.04368928,3,0.04368928
Rsph1,0.04348949,3,0.04348949
Tm4sf1,0.043405946,3,0.043405946
2500002B13Rik,0.043372076,3,0.043372076
Tmem217,0.043057397,3,0.043057397
Icam1,0.042957895,3,0.042957895
Klhl33,-0.042722434,3,0.042722434
9030612E09Rik,0.04271529,3,0.04271529
Tmco4,0.042445183,3,0.042445183
Tfg,-0.04235378,3,0.04235378
Golga5,-0.042334307,3,0.042334307
Gpam,0.04208973,3,0.04208973
Got1l1,0.042085677,3,0.042085677
Cyp2s1,-0.04189214,3,0.04189214
Chrna4,-0.041801915,3,0.041801915
Ltbr,0.041570816,3,0.041570816
Sirt4,-0.041547604,3,0.041547604
Gm34961,0.041504644,3,0.041504644
Sap30bpos,0.04142707,3,0.04142707
Gm8797,-0.04106663,3,0.04106663
Mroh7,-0.041007347,3,0.041007347
Gm28523,0.040966608,3,0.040966608
Fam183b,0.040930897,3,0.040930897
Ercc6l,0.040381614,3,0.040381614
Fxyd5,-0.04022805,3,0.04022805
Lsm14a,0.03995113,3,0.03995113
Fcgr2b,0.039904937,3,0.039904937
Tacr1,-0.039904755,3,0.039904755
Nr2f2,-0.039877,3,0.039877
Dtwd1,-0.03960676,3,0.03960676
Gm17435,0.039393682,3,0.039393682
Zfp143,-0.039283823,3,0.039283823
Ak9,0.0390661,3,0.0390661
Mlph,0.03901495,3,0.03901495
Ctsl,0.03894384,3,0.03894384
Ptafr,0.038942046,3,0.038942046
Hps4,-0.03870631,3,0.03870631
Zfp654,-0.03863658,3,0.03863658
2810429I04Rik,0.03845221,3,0.03845221
Inf2,0.03836801,3,0.03836801
Slc29a3,0.038063504,3,0.038063504
Adamts15,-0.037848223,3,0.037848223
Gjb6,-0.037787434,3,0.037787434
Cdhr3,0.03721017,3,0.03721017
Stag3,0.037182108,3,0.037182108
C1ql2,0.037074056,3,0.037074056
2010001K21Rik,0.036852963,3,0.036852963
Nfatc2,-0.03649418,3,0.03649418
Megf6,-0.036367238,3,0.036367238
Cfp,-0.036304057,3,0.036304057
Ptpn11,0.0362622,3,0.0362622
Adarb2,-0.036248203,3,0.036248203
Ptdss2,-0.036193106,3,0.036193106
Gm9754,0.03617047,3,0.03617047
1700012B09Rik,0.036073554,3,0.036073554
Tk1,0.03607155,3,0.03607155
Gm15462,0.03575425,3,0.03575425
Pilra,0.03541696,3,0.03541696
Lat2,0.035129115,3,0.035129115
Gm49097,0.03487502,3,0.03487502
Gm26564,0.03431149,3,0.03431149
Usp1,-0.033961877,3,0.033961877
Rassf9,0.03369937,3,0.03369937
Sgo1,0.03340223,3,0.03340223
Nid1,0.03331688,3,0.03331688
Ambp,0.033123072,3,0.033123072
Eps8l1,0.03303093,3,0.03303093
Tacc3,0.03299077,3,0.03299077
Acvrl1,-0.032963116,3,0.032963116
G430095P16Rik,0.03290532,3,0.03290532
Sox7,0.032752436,3,0.032752436
Lgals2,0.032728713,3,0.032728713
Dedd2,-0.03209047,3,0.03209047
Dtwd2,0.031776994,3,0.031776994
Apoh,-0.031523935,3,0.031523935
Gem,0.03117376,3,0.03117376
Mettl2,-0.031129323,3,0.031129323
Slc5a7,-0.031062214,3,0.031062214
Mup17,0.030893352,3,0.030893352
Igsf6,0.030744255,3,0.030744255
Hspg2,0.03067086,3,0.03067086
Mtrr,-0.03065475,3,0.03065475
Smim5,0.030544555,3,0.030544555
Slc38a10,-0.030493593,3,0.030493593
Tlr1,0.030413182,3,0.030413182
Fyb,0.030376978,3,0.030376978
Cdca5,0.030072391,3,0.030072391
Zfyve16,-0.0299973,3,0.0299973
Crocc2,0.029984763,3,0.029984763
Flt1,0.029982446,3,0.029982446
Fbln7,0.029957455,3,0.029957455
Olfr1369-ps1,0.029609416,3,0.029609416
Ppp1r13l,0.029449854,3,0.029449854
Cgnl1,0.02903249,3,0.02903249
Adgb,0.028860828,3,0.028860828
Thrap3,-0.028807854,3,0.028807854
Chek2,0.028723111,3,0.028723111
Slc12a8,0.028627392,3,0.028627392
Mettl14,-0.028520253,3,0.028520253
Trp53cor1,0.028407963,3,0.028407963
Cep295nl,0.028376212,3,0.028376212
Ahnak,0.028357795,3,0.028357795
Fbxl13,0.02828797,3,0.02828797
Bcl10,0.02827334,3,0.02827334
Cd38,0.028045153,3,0.028045153
Cpeb2,0.027997982,3,0.027997982
Gm26728,0.027846832,3,0.027846832
Gm6980,-0.027724342,3,0.027724342
Bbof1,-0.02768421,3,0.02768421
Slc5a5,-0.027475003,3,0.027475003
Safb2,-0.027470643,3,0.027470643
Baiap2l2,-0.027460875,3,0.027460875
Drc7,0.027174102,3,0.027174102
Slc15a3,0.027024321,3,0.027024321
Gm43598,0.026703268,3,0.026703268
Zfp9,-0.026552558,3,0.026552558
4930570G19Rik,-0.026332326,3,0.026332326
Nxph4,0.026082456,3,0.026082456
Sinhcaf,0.026073955,3,0.026073955
Agt,0.02593797,3,0.02593797
Tmem132c,-0.025932744,3,0.025932744
4933421O10Rik,0.025764983,3,0.025764983
Rgs16,-0.025605217,3,0.025605217
Hspb2,0.025559362,3,0.025559362
Arsj,-0.025403991,3,0.025403991
Mgp,-0.025312377,3,0.025312377
Gimap1,0.025303913,3,0.025303913
Pcdhga12,-0.0252781,3,0.0252781
Grb7,-0.025215542,3,0.025215542
Hinfp,-0.025200361,3,0.025200361
Slc25a21,0.025049113,3,0.025049113
Lemd2,0.024861267,3,0.024861267
Ntrk1,-0.02455384,3,0.02455384
4930537H20Rik,0.024435755,3,0.024435755
Fdx1,0.024391418,3,0.024391418
Ckap2,0.024305226,3,0.024305226
Gna15,0.024247514,3,0.024247514
Fancf,0.02420214,3,0.02420214
Fam166b,0.024160663,3,0.024160663
S100a4,-0.02401896,3,0.02401896
Cmtm8,0.024011157,3,0.024011157
Gm5577,-0.023631027,3,0.023631027
Smarce1,-0.02360462,3,0.02360462
Gigyf1,-0.023522643,3,0.023522643
Gm44109,0.023509338,3,0.023509338
Klhl6,0.023491405,3,0.023491405
Jmjd7,0.023451261,3,0.023451261
N4bp2os,0.023403427,3,0.023403427
1700011D18Rik,-0.023288177,3,0.023288177
Unk,0.023285715,3,0.023285715
Krt28,0.022929074,3,0.022929074
Lrmda,0.022852188,3,0.022852188
Shroom4,0.022710076,3,0.022710076
Efcab6,-0.022584504,3,0.022584504
Gli2,0.0225011,3,0.0225011
Olfr287,0.022450488,3,0.022450488
Tnfaip2,0.022364499,3,0.022364499
Gal3st4,0.02234735,3,0.02234735
Mastl,0.022253487,3,0.022253487
Igkc,0.022062078,3,0.022062078
Pcdhb18,-0.021980435,3,0.021980435
B020010K11Rik,-0.021846252,3,0.021846252
Tchp,0.021839015,3,0.021839015
Pfkfb4,0.021768697,3,0.021768697
Fastkd3,-0.021704,3,0.021704
Tfcp2l1,0.021491574,3,0.021491574
Bicc1,0.021471402,3,0.021471402
Gm28151,-0.021441814,3,0.021441814
Kdm2b,-0.02131925,3,0.02131925
Gm17354,-0.021133708,3,0.021133708
Kctd9,-0.020929413,3,0.020929413
Atraid,0.020907244,3,0.020907244
Gm14569,0.020610161,3,0.020610161
Zfp229,0.020559892,3,0.020559892
Marc2,-0.020492373,3,0.020492373
Nat2,0.020246876,3,0.020246876
Pradc1,-0.020056292,3,0.020056292
Vwf,0.020030688,3,0.020030688
Wdr36,-0.01987515,3,0.01987515
Defb25,0.019854464,3,0.019854464
Sp1,0.019680504,3,0.019680504
Ssh1,-0.01961404,3,0.01961404
Armc4,0.019610332,3,0.019610332
Mov10,-0.0195262,3,0.0195262
Pdlim3,-0.019504651,3,0.019504651
Jmjd8,-0.01922853,3,0.01922853
Dcn,-0.019227158,3,0.019227158
Reps1,-0.019061333,3,0.019061333
Gtf2a2,-0.018973079,3,0.018973079
Dnah11,0.01880467,3,0.01880467
Gm15879,-0.018787444,3,0.018787444
Scx,-0.01864118,3,0.01864118
A230065N10Rik,0.018611664,3,0.018611664
Asb16,-0.018583076,3,0.018583076
Clcn5,0.01839877,3,0.01839877
Gm50069,-0.018326547,3,0.018326547
Ccdc81,0.018062422,3,0.018062422
Nmrk1,0.018007595,3,0.018007595
Osgin1,0.017990964,3,0.017990964
Tfap4,0.017810743,3,0.017810743
Gm49291,0.017447386,3,0.017447386
Rassf4,0.017370155,3,0.017370155
Tctn1,-0.017305596,3,0.017305596
Pald1,0.017144516,3,0.017144516
Gm4219,0.01714302,3,0.01714302
A330048O09Rik,0.017069988,3,0.017069988
Mapkapk3,0.016968962,3,0.016968962
Ifi203,0.01696808,3,0.01696808
Gm26796,0.016944781,3,0.016944781
Asxl3,0.016813166,3,0.016813166
Hpse,-0.016743891,3,0.016743891
Rassf10,0.016385058,3,0.016385058
Rimkla,-0.016354054,3,0.016354054
5430402O13Rik,0.016320877,3,0.016320877
Megf11,-0.016281573,3,0.016281573
Galnt15,0.016243728,3,0.016243728
Pnkp,0.015889077,3,0.015889077
Top2a,0.01586893,3,0.01586893
Igf2,-0.015728615,3,0.015728615
Proca1,-0.015629893,3,0.015629893
Paxx,0.015587713,3,0.015587713
Cxcl16,0.015412957,3,0.015412957
Daam1,0.015337246,3,0.015337246
Dnah6,0.015326317,3,0.015326317
Ppp1r36,0.015267364,3,0.015267364
Mtif3,-0.015178102,3,0.015178102
Trmt6,-0.015161098,3,0.015161098
Glis1,-0.01492009,3,0.01492009
Gm48614,0.014894561,3,0.014894561
Tnfrsf13c,0.014887113,3,0.014887113
Gm35611,0.014827197,3,0.014827197
Hebp1,-0.014743881,3,0.014743881
Gtpbp6,-0.014695148,3,0.014695148
Tmem19,0.014587658,3,0.014587658
Hist1h4a,0.014582936,3,0.014582936
Nubpl,-0.014540333,3,0.014540333
Zfp119b,0.014479742,3,0.014479742
Pifo,0.014409364,3,0.014409364
Rgs22,0.014391895,3,0.014391895
Sp8,-0.014387293,3,0.014387293
Map3k9,-0.014339548,3,0.014339548
Dnajc18,-0.014301401,3,0.014301401
Orc1,0.014290077,3,0.014290077
Postn,-0.014197007,3,0.014197007
Fmod,-0.01415619,3,0.01415619
Armc3,0.014143115,3,0.014143115
Cpxm2,-0.014124302,3,0.014124302
Gm28320,0.014026904,3,0.014026904
Kif6,0.013882647,3,0.013882647
Dennd2a,0.013689316,3,0.013689316
Alb,0.013684543,3,0.013684543
Gpatch2,-0.013555093,3,0.013555093
Lgals4,0.013508624,3,0.013508624
Zc3h8,-0.013503583,3,0.013503583
Kiss1r,-0.013413567,3,0.013413567
Trub2,-0.013355114,3,0.013355114
Disp1,-0.01320134,3,0.01320134
Gm43480,0.01317339,3,0.01317339
Cda,-0.01311107,3,0.01311107
C4a,-0.013083832,3,0.013083832
Smad1,-0.013075545,3,0.013075545
Tmcc1,-0.013071789,3,0.013071789
Igdcc3,0.013056481,3,0.013056481
Arpin,0.012990749,3,0.012990749
Chia1,-0.0127748195,3,0.0127748195
Zhx3,-0.0126578575,3,0.0126578575
Fbxo17,-0.012615202,3,0.012615202
Tpbgl,-0.012595701,3,0.012595701
Gm48552,-0.012556405,3,0.012556405
Tep1,0.012421383,3,0.012421383
Plxnb2,-0.012419866,3,0.012419866
Gm16958,0.0123903295,3,0.0123903295
Slc18a3,-0.012261729,3,0.012261729
Cenpl,0.0120874895,3,0.0120874895
Wdr46,0.012083952,3,0.012083952
Col1a2,-0.0120750815,3,0.0120750815
Steap1,0.012069957,3,0.012069957
Slc9a3,0.012001055,3,0.012001055
Lamb2,0.011943788,3,0.011943788
Tbcel,-0.011917408,3,0.011917408
Rlf,-0.011916713,3,0.011916713
Pclaf,0.011790301,3,0.011790301
Prok2,-0.01175723,3,0.01175723
Eppk1,0.011604735,3,0.011604735
Rgp1,-0.011533363,3,0.011533363
Gjc1,0.011507269,3,0.011507269
Piezo1,0.011479436,3,0.011479436
Abcc1,-0.011445666,3,0.011445666
Lix1,0.011401017,3,0.011401017
Myo1h,-0.011399734,3,0.011399734
4930539J05Rik,0.011394496,3,0.011394496
Gm35161,-0.01137583,3,0.01137583
Csrp2,0.011372957,3,0.011372957
A130010J15Rik,-0.011325448,3,0.011325448
Zfp57,-0.011225537,3,0.011225537
Abcd1,0.011128135,3,0.011128135
Parn,-0.011083369,3,0.011083369
Ssc5d,-0.011073384,3,0.011073384
Ngfr,0.011056857,3,0.011056857
Ets1,-0.011042897,3,0.011042897
Gm16853,-0.010988448,3,0.010988448
Elmo3,-0.010967327,3,0.010967327
Npc1l1,-0.01096367,3,0.01096367
2810457G06Rik,0.0109105185,3,0.0109105185
Aen,-0.010890245,3,0.010890245
Tspo2,0.010800696,3,0.010800696
Dlx1,-0.01079858,3,0.01079858
Syne4,-0.010761374,3,0.010761374
Dlec1,0.010759238,3,0.010759238
Tnmd,0.010689704,3,0.010689704
Rsph4a,0.010625019,3,0.010625019
Frrs1,-0.01062486,3,0.01062486
Tex2,0.010525746,3,0.010525746
Zcwpw1,0.010443349,3,0.010443349
S100a8,-0.010440617,3,0.010440617
Musk,-0.010298056,3,0.010298056
Morc4,0.010172946,3,0.010172946
Spaca9,0.010141608,3,0.010141608
Stard6,0.010130118,3,0.010130118
Spin4,-0.010084264,3,0.010084264
Mapre1,-0.010013034,3,0.010013034
Car3,0.009918089,3,0.009918089
Gm21814,-0.009860128,3,0.009860128
Mc5r,-0.009841152,3,0.009841152
Gk5,0.009764671,3,0.009764671
Gm31805,-0.009713076,3,0.009713076
Kcnj16,-0.009685017,3,0.009685017
Runx1,0.009669222,3,0.009669222
Cmtm6,0.009596584,3,0.009596584
Tril,-0.009579219,3,0.009579219
Rcor3,0.009513606,3,0.009513606
Gm20632,-0.009467494,3,0.009467494
Ccndbp1,0.009460072,3,0.009460072
Gm15938,-0.009425145,3,0.009425145
Aurka,0.009328323,3,0.009328323
Mrpl1,-0.009293656,3,0.009293656
Gprc5c,0.009224137,3,0.009224137
Cdk2,0.009177356,3,0.009177356
Arhgap9,0.009145184,3,0.009145184
Poli,-0.009062768,3,0.009062768
Fermt3,0.009057458,3,0.009057458
Nbn,-0.009056987,3,0.009056987
Isg20,0.009048559,3,0.009048559
Col18a1,-0.008996542,3,0.008996542
Cd74,0.008700679,3,0.008700679
Ephb4,0.008667093,3,0.008667093
Gm12198,-0.0086216135,3,0.0086216135
Naxd,0.00860594,3,0.00860594
Acsbg1,0.008598744,3,0.008598744
Ap1g2,-0.008473219,3,0.008473219
Tpm3-rs7,-0.008420913,3,0.008420913
Nat1,-0.008370602,3,0.008370602
Fdxacb1,-0.008335071,3,0.008335071
Mmab,-0.008315088,3,0.008315088
Cxxc5,-0.008275607,3,0.008275607
Enkur,0.008243877,3,0.008243877
Heyl,-0.008226198,3,0.008226198
Zfp472,-0.008173076,3,0.008173076
Slc9a4,0.008149501,3,0.008149501
Taco1,0.007930799,3,0.007930799
Nfatc3,0.007837871,3,0.007837871
Mycbpap,0.0078045954,3,0.0078045954
Lhcgr,-0.0077916575,3,0.0077916575
Gm43137,0.0077469246,3,0.0077469246
Gm8281,-0.0077024586,3,0.0077024586
Ctbp2,-0.0076648626,3,0.0076648626
Fam219b,0.007659916,3,0.007659916
Gm20186,-0.007658334,3,0.007658334
Zap70,-0.007619953,3,0.007619953
Tob1,-0.007523892,3,0.007523892
Dock9,0.007511045,3,0.007511045
Cacng6,-0.007438574,3,0.007438574
Dhdds,-0.007431698,3,0.007431698
Chad,0.0074034138,3,0.0074034138
Flna,-0.0073895724,3,0.0073895724
Slc6a13,-0.0073733185,3,0.0073733185
Gdnf,-0.0073541934,3,0.0073541934
Myl6b,-0.007220992,3,0.007220992
Ndc80,0.0071764784,3,0.0071764784
Myorg,0.007168264,3,0.007168264
Sfmbt2,-0.0071651684,3,0.0071651684
Col15a1,0.0071362224,3,0.0071362224
Tram2,0.0070654345,3,0.0070654345
Casp1,-0.0070647085,3,0.0070647085
Gm17494,-0.0070597106,3,0.0070597106
Lad1,-0.006975221,3,0.006975221
Mcc,-0.006928551,3,0.006928551
Gm15510,-0.0068555158,3,0.0068555158
Zfp438,0.006855506,3,0.006855506
Skor1,-0.006809316,3,0.006809316
Prex1,-0.0068064267,3,0.0068064267
Cep250,-0.0067502162,3,0.0067502162
Zp1,-0.0067239623,3,0.0067239623
Golm1,0.0067174397,3,0.0067174397
Il15,0.006666358,3,0.006666358
Wdr66,0.006652539,3,0.006652539
1700012D14Rik,-0.006625036,3,0.006625036
1110017D15Rik,0.006588835,3,0.006588835
Gm20234,-0.0065547563,3,0.0065547563
Rhbdf2,0.006548941,3,0.006548941
Gm43951,-0.0065097054,3,0.0065097054
Emilin1,-0.006476027,3,0.006476027
Vsir,0.0064547113,3,0.0064547113
Crabp2,-0.0063612373,3,0.0063612373
Tmem86a,-0.00635294,3,0.00635294
Heca,-0.006348132,3,0.006348132
Tekt4,0.0063455207,3,0.0063455207
Pinx1,0.006328904,3,0.006328904
Ccdc3,0.0063057,3,0.0063057
Oas1a,0.006258692,3,0.006258692
C2,0.006195783,3,0.006195783
Lyrm9,-0.0061885114,3,0.0061885114
Laptm5,0.0061879307,3,0.0061879307
Tmem82,-0.0061665755,3,0.0061665755
F13a1,-0.0060086898,3,0.0060086898
Klf7,-0.0060012303,3,0.0060012303
Gm6598,0.005970027,3,0.005970027
Hist1h2bb,-0.00593836,3,0.00593836
Rbm19,-0.0059303897,3,0.0059303897
Pdzrn4,-0.005909557,3,0.005909557
Pgm2,-0.0058995187,3,0.0058995187
Cfap44,0.0058910414,3,0.0058910414
Asnsd1,-0.00581543,3,0.00581543
Naa16,-0.005760098,3,0.005760098
Trim5,0.005738901,3,0.005738901
Galm,0.0057230485,3,0.0057230485
Cfap57,0.0057111895,3,0.0057111895
D130040H23Rik,-0.0057023186,3,0.0057023186
Gpr182,-0.005660187,3,0.005660187
Fam217a,-0.005633911,3,0.005633911
2210011C24Rik,0.0056136055,3,0.0056136055
Foxc1,0.0055396017,3,0.0055396017
Bvht,-0.005432306,3,0.005432306
Ldoc1,-0.0054312637,3,0.0054312637
Sln,0.0054151015,3,0.0054151015
Nos1,-0.0054042414,3,0.0054042414
Ebf1,-0.005333952,3,0.005333952
Gm48570,0.005259679,3,0.005259679
Sat2,0.0051972456,3,0.0051972456
Nxph3,0.0051815957,3,0.0051815957
Slc16a12,0.005161594,3,0.005161594
Gsta4,0.0050450033,3,0.0050450033
Gm29361,-0.0049986215,3,0.0049986215
Slamf6,0.004993381,3,0.004993381
Gm10790,-0.004933671,3,0.004933671
Pigw,-0.004929357,3,0.004929357
Riiad1,0.004922842,3,0.004922842
Vax1,-0.004873126,3,0.004873126
Mdm4,0.0048619276,3,0.0048619276
Errfi1,0.004850134,3,0.004850134
Zfp609,-0.0048181396,3,0.0048181396
Tecta,-0.0047986405,3,0.0047986405
Bub1,-0.0047964384,3,0.0047964384
Gm45890,0.004776922,3,0.004776922
Tbx18,0.004714495,3,0.004714495
Tmem220,-0.004698397,3,0.004698397
Mettl5os,-0.0046786545,3,0.0046786545
Col19a1,-0.004658014,3,0.004658014
Scml4,-0.0046258755,3,0.0046258755
Lamc3,-0.004622361,3,0.004622361
4930455G09Rik,0.0046143434,3,0.0046143434
Gm26542,-0.0045372103,3,0.0045372103
Napepld,-0.0045287698,3,0.0045287698
2810433D01Rik,-0.0045060706,3,0.0045060706
Ppfibp1,0.0044421125,3,0.0044421125
Zfp457,-0.004412948,3,0.004412948
2900060B14Rik,-0.0044041523,3,0.0044041523
Kansl1l,-0.004400029,3,0.004400029
Gm2a,0.004346227,3,0.004346227
Gm9767,-0.0043449905,3,0.0043449905
AC142100.1,-0.004331799,3,0.004331799
Gm12840,-0.0043232813,3,0.0043232813
Gsr,-0.004302955,3,0.004302955
Slc12a7,-0.0042933356,3,0.0042933356
Gm867,0.0042826654,3,0.0042826654
Th,-0.004253978,3,0.004253978
Spryd4,-0.0042415014,3,0.0042415014
AU020206,0.0042372514,3,0.0042372514
Slc35b3,-0.00421698,3,0.00421698
Adamts3,0.004206157,3,0.004206157
Tle1,-0.004198416,3,0.004198416
Wdr63,0.0041546626,3,0.0041546626
Elk3,0.00414153,3,0.00414153
Vmn2r85,-0.0041358983,3,0.0041358983
Slc6a20a,-0.004115757,3,0.004115757
Lrrc34,0.0040989504,3,0.0040989504
4732440D04Rik,0.0040730857,3,0.0040730857
Myom1,0.0040689483,3,0.0040689483
Gm30731,0.004026225,3,0.004026225
Fn1,0.004025532,3,0.004025532
Zscan20,0.0040153814,3,0.0040153814
Ccdc121,0.0040105563,3,0.0040105563
Gm42303,-0.00399446,3,0.00399446
Rsad2,0.0039830212,3,0.0039830212
Ccdc171,-0.003970917,3,0.003970917
Gm35167,-0.003962511,3,0.003962511
Olfr90,-0.0039517544,3,0.0039517544
C1galt1,-0.003937159,3,0.003937159
Gm50105,0.0039328216,3,0.0039328216
Gm8773,-0.0039178124,3,0.0039178124
Mrvi1,-0.0038925665,3,0.0038925665
Med26,-0.00382592,3,0.00382592
Gm5136,-0.0038202808,3,0.0038202808
Metap2,-0.0038176822,3,0.0038176822
Sh3bgr,-0.0037706678,3,0.0037706678
Akap14,0.0037582004,3,0.0037582004
Tead4,0.0037515443,3,0.0037515443
Vtn,-0.0037390722,3,0.0037390722
Phf7,-0.0037222756,3,0.0037222756
Zbtb10,0.0037216216,3,0.0037216216
Get4,-0.0037148658,3,0.0037148658
Acta2,0.0037042277,3,0.0037042277
Casp4,-0.0036866902,3,0.0036866902
Col1a1,0.0036646682,3,0.0036646682
Mroh8,-0.003631684,3,0.003631684
Polr1b,-0.0036034586,3,0.0036034586
