gene,w,component,w_abs
Zfp970,0.0032078316,5,0.0032078316
Cpsf7,0.0032065734,5,0.0032065734
0610010K14Rik,0.00320235,5,0.00320235
Theg,-0.003199764,5,0.003199764
Grhpr,-0.0031989126,5,0.0031989126
Cstf1,-0.0031982674,5,0.0031982674
Hykk,-0.003177474,5,0.003177474
Ly6a,0.0031746253,5,0.0031746253
Gdf9,-0.003159317,5,0.003159317
Gm45605,0.003154544,5,0.003154544
Nkx2-9,0.0031534738,5,0.0031534738
Npat,-0.0031461222,5,0.0031461222
Tns2,0.003144018,5,0.003144018
Lrrc1,0.0031306844,5,0.0031306844
Tigd2,-0.0031267463,5,0.0031267463
Kif22,0.0031226117,5,0.0031226117
Cdkn2a,-0.0031159907,5,0.0031159907
Tulp3,0.003114695,5,0.003114695
Hes5,0.0031021626,5,0.0031021626
Nde1,0.0030846766,5,0.0030846766
Kif1c,0.0030839574,5,0.0030839574
Rab34,0.0030757652,5,0.0030757652
Bdh2,0.0030610042,5,0.0030610042
Vwa8,-0.00304964,5,0.00304964
Tjp2,0.0030459946,5,0.0030459946
Itga1,-0.00304266,5,0.00304266
Itih2,0.0030415666,5,0.0030415666
Phlda3,0.0030383996,5,0.0030383996
Ralgds,0.0030376413,5,0.0030376413
Zfp781,0.0030284855,5,0.0030284855
Nes,0.003026838,5,0.003026838
Rlbp1,-0.003025576,5,0.003025576
Epha5,0.0030235231,5,0.0030235231
Zfp808,0.0030009963,5,0.0030009963
4933439K11Rik,0.003000462,5,0.003000462
1700030J22Rik,-0.0029939609,5,0.0029939609
Gm32618,0.0029908116,5,0.0029908116
Ctsc,0.0029678142,5,0.0029678142
Gadd45g,0.0029647865,5,0.0029647865
Unc13c,0.0029643176,5,0.0029643176
Prr5l,0.0029630014,5,0.0029630014
Gm34961,-0.0029508674,5,0.0029508674
Nfkbia,0.002932176,5,0.002932176
Lyz2,-0.002924887,5,0.002924887
Cntln,0.002920425,5,0.002920425
Retreg3,-0.0029166418,5,0.0029166418
Mfsd2a,-0.002909332,5,0.002909332
Gm49519,-0.0029029953,5,0.0029029953
Mindy1,0.0029022428,5,0.0029022428
Cdk2,0.0028976374,5,0.0028976374
Dennd1c,-0.0028797302,5,0.0028797302
Clint1,-0.0028766417,5,0.0028766417
Tmed5,-0.0028752028,5,0.0028752028
Dbt,0.002867113,5,0.002867113
Gm30984,-0.0028665864,5,0.0028665864
Fbxw8,-0.0028546045,5,0.0028546045
Unc45bos,-0.0028538469,5,0.0028538469
Hp,0.0028426065,5,0.0028426065
Tpm4,0.002824738,5,0.002824738
Zfp433,0.0028214399,5,0.0028214399
Utp23,-0.002820894,5,0.002820894
Tnip2,-0.0028205107,5,0.0028205107
P3h4,0.0028055485,5,0.0028055485
Mta3,0.002804526,5,0.002804526
Pou2f3,0.0028011987,5,0.0028011987
Zfp677,-0.0027947787,5,0.0027947787
Mcm5,-0.0027878701,5,0.0027878701
Bace1,-0.002778286,5,0.002778286
Med12,0.0027764735,5,0.0027764735
Krcc1,-0.0027762377,5,0.0027762377
Cd248,-0.0027696753,5,0.0027696753
Sh3bp4,0.0027552643,5,0.0027552643
Dkk2,-0.0027530517,5,0.0027530517
Sorbs3,0.0027494845,5,0.0027494845
Pigz,0.0027494696,5,0.0027494696
Trak2,-0.0027414702,5,0.0027414702
S100a9,-0.0027400681,5,0.0027400681
Ado,0.0027373985,5,0.0027373985
Cracr2b,-0.0027357119,5,0.0027357119
Gm15895,-0.0027250855,5,0.0027250855
Dnajc19,-0.002709309,5,0.002709309
Aasdh,0.0027059317,5,0.0027059317
Rida,-0.0027046097,5,0.0027046097
Hhip,-0.0026932554,5,0.0026932554
Gpt,-0.002692,5,0.002692
Pla2g7,-0.0026848326,5,0.0026848326
Smad7,0.0026713577,5,0.0026713577
Gm20274,-0.0026662806,5,0.0026662806
Eloa,0.0026659158,5,0.0026659158
Dnajc18,-0.0026596177,5,0.0026596177
Gm10687,0.0026570405,5,0.0026570405
Zranb3,-0.0026525324,5,0.0026525324
Fli1,0.002649005,5,0.002649005
Nkap,0.0026375556,5,0.0026375556
Gm16299,-0.0026269646,5,0.0026269646
Sall3,0.0026257995,5,0.0026257995
Ttc36,0.002625251,5,0.002625251
Calr3,0.0026166497,5,0.0026166497
Lrp1b,0.002612625,5,0.002612625
C1qa,-0.0026097076,5,0.0026097076
Slc35d2,0.0026082557,5,0.0026082557
Trip13,-0.0025915573,5,0.0025915573
Efcab5,0.0025836714,5,0.0025836714
Rhoh,-0.0025815864,5,0.0025815864
Gm31812,-0.002574647,5,0.002574647
Trim59,0.002573594,5,0.002573594
Prim1,0.0025674251,5,0.0025674251
Pik3c2b,-0.0025673828,5,0.0025673828
Lgi4,0.0025637194,5,0.0025637194
Dsg2,0.0025624423,5,0.0025624423
Bgn,0.0025558434,5,0.0025558434
Trmt2b,-0.0025245112,5,0.0025245112
Bcl6b,0.002522322,5,0.002522322
Cbr2,0.002520174,5,0.002520174
Eef1akmt2,-0.002517808,5,0.002517808
Zfp97,0.0025177805,5,0.0025177805
Trim13,0.0025151614,5,0.0025151614
Rabepk,-0.0025101663,5,0.0025101663
Asrgl1,0.0025064007,5,0.0025064007
Gja5,-0.0025063925,5,0.0025063925
Tent4a,-0.0025035266,5,0.0025035266
Hbq1a,-0.0025024232,5,0.0025024232
Lims2,-0.002501098,5,0.002501098
Myoc,0.0024850564,5,0.0024850564
Gm15912,0.0024740866,5,0.0024740866
Zfhx2os,0.002470391,5,0.002470391
Pias4,-0.0024674328,5,0.0024674328
Mpp4,0.0024620085,5,0.0024620085
4921536K21Rik,0.0024610432,5,0.0024610432
Slc16a14,-0.002459565,5,0.002459565
Gm16499-1,-0.0024573186,5,0.0024573186
Hfe,0.0024492545,5,0.0024492545
Eml3,0.002443573,5,0.002443573
Ifi27l2a,-0.0024413017,5,0.0024413017
A230009B12Rik,0.0024397238,5,0.0024397238
Nos1,0.002438054,5,0.002438054
Ints13,-0.0024345117,5,0.0024345117
Gm50323,0.0024322632,5,0.0024322632
Smim1,0.002420616,5,0.002420616
Ptpn21,-0.0024168787,5,0.0024168787
Ankrd39,0.0024086754,5,0.0024086754
Mctp2,0.00239688,5,0.00239688
Myhas,-0.0023899863,5,0.0023899863
Olfml1,0.0023810957,5,0.0023810957
Plxnb1,0.0023801601,5,0.0023801601
Zfp418,-0.0023776842,5,0.0023776842
Trpc3,0.002373574,5,0.002373574
Dlg5,0.0023469063,5,0.0023469063
4930513N10Rik,0.0023371642,5,0.0023371642
Zhx2,0.0023139643,5,0.0023139643
Sytl5,-0.0023060846,5,0.0023060846
Gm10644,0.0022935516,5,0.0022935516
Ccl12,0.002279306,5,0.002279306
Edem2,-0.0022792493,5,0.0022792493
Uap1l1,-0.0022792323,5,0.0022792323
1700016J18Rik,0.002278815,5,0.002278815
Gm4651,-0.002276781,5,0.002276781
Tmem202,0.002272931,5,0.002272931
Emp1,0.0022715982,5,0.0022715982
Aqp5,-0.0022695176,5,0.0022695176
Gm14399,0.0022664608,5,0.0022664608
A330032B11Rik,0.0022589248,5,0.0022589248
Gpr84,0.0022533834,5,0.0022533834
Adamts4,0.0022473608,5,0.0022473608
Ccl24,-0.0022433728,5,0.0022433728
Tmem138,-0.0022364503,5,0.0022364503
Tmem74,0.002236339,5,0.002236339
Commd9,-0.002232386,5,0.002232386
Cyp2d26,0.0022286966,5,0.0022286966
Chpt1,0.0022232991,5,0.0022232991
Nsa2,0.0022221187,5,0.0022221187
Rbks,-0.002216312,5,0.002216312
Msn,0.0022101498,5,0.0022101498
Tgif1,0.0022100338,5,0.0022100338
Gm14443,-0.0022087013,5,0.0022087013
Sell,0.0022011057,5,0.0022011057
Zswim6,0.0022003308,5,0.0022003308
C1qc,-0.0021971464,5,0.0021971464
Bdh1,-0.002190787,5,0.002190787
Gm48605,-0.0021899221,5,0.0021899221
Zeb2,-0.0021836837,5,0.0021836837
Fam111a,-0.0021830779,5,0.0021830779
Zfp592,0.0021801363,5,0.0021801363
Sfrp4,-0.0021745032,5,0.0021745032
P2rx7,0.0021664074,5,0.0021664074
Gatad2a,-0.0021624614,5,0.0021624614
Jrk,0.0021610965,5,0.0021610965
Lacc1,-0.0021527705,5,0.0021527705
Cdk13,0.0021511246,5,0.0021511246
Scd3,0.0021481456,5,0.0021481456
Gm15417,0.002146469,5,0.002146469
Kcnq1,0.0021459376,5,0.0021459376
3110040N11Rik,0.002135416,5,0.002135416
Ino80,0.0021332547,5,0.0021332547
Stam2,0.0021332486,5,0.0021332486
Ccdc171,0.0021322544,5,0.0021322544
Snx18,0.0021314675,5,0.0021314675
Xlr3a,-0.002126902,5,0.002126902
Mgp,0.0021242544,5,0.0021242544
Aldh1l1,-0.0021210473,5,0.0021210473
Taldo1,0.0021204795,5,0.0021204795
Ccdc86,-0.0021126664,5,0.0021126664
Dtx2,-0.0021074123,5,0.0021074123
Gm10790,0.0021066908,5,0.0021066908
Gm39326,-0.0021035327,5,0.0021035327
Traf6,-0.0020942416,5,0.0020942416
Lgi3,-0.0020891007,5,0.0020891007
Agpat4,0.0020836322,5,0.0020836322
Sdr42e1,-0.0020789446,5,0.0020789446
Kmt5a,-0.0020774067,5,0.0020774067
Emid1,0.002072248,5,0.002072248
Ccne2,-0.0020649459,5,0.0020649459
Zeb1,0.0020599577,5,0.0020599577
Cenpb,-0.0020571216,5,0.0020571216
Pltp,-0.0020535928,5,0.0020535928
Mmp11,-0.0020505094,5,0.0020505094
Patl1,0.0020481797,5,0.0020481797
Pcdhgb2,-0.0020408623,5,0.0020408623
Ankub1,0.0020211695,5,0.0020211695
Gipr,-0.002020061,5,0.002020061
Cebpz,0.0020144302,5,0.0020144302
Ccdc88a,0.0020066553,5,0.0020066553
Ppm1j,-0.0020037598,5,0.0020037598
Slc2a4,-0.0019995717,5,0.0019995717
Smc4,0.0019905923,5,0.0019905923
Stard6,0.001982714,5,0.001982714
Setbp1,0.0019817266,5,0.0019817266
Kctd14,0.0019783762,5,0.0019783762
AI506816,0.0019770192,5,0.0019770192
Ankrd13a,-0.0019756895,5,0.0019756895
Cebpd,-0.0019728066,5,0.0019728066
Gca,-0.0019659174,5,0.0019659174
Tifab,-0.0019643707,5,0.0019643707
Abcg1,0.0019640278,5,0.0019640278
Igfbp2,0.0019578815,5,0.0019578815
Ppdpf,-0.001954823,5,0.001954823
Mavs,-0.0019391645,5,0.0019391645
Frrs1,0.0019345897,5,0.0019345897
A330102I10Rik,0.0019224996,5,0.0019224996
Fbxo16,0.0019210377,5,0.0019210377
Tspo,0.0019182572,5,0.0019182572
Fbxo7,0.0019181446,5,0.0019181446
Tab2,0.0019179439,5,0.0019179439
Desi1,-0.0019147089,5,0.0019147089
Gm49685,-0.0019142972,5,0.0019142972
Gpr137b,-0.0019057114,5,0.0019057114
Elovl6,0.0019046287,5,0.0019046287
Alkal2,-0.0019002338,5,0.0019002338
Nkain1,0.0018968823,5,0.0018968823
Tbl2,-0.0018966366,5,0.0018966366
Irf2bp1,-0.001894496,5,0.001894496
Gm13861,-0.0018871167,5,0.0018871167
Gal3st1,0.0018851979,5,0.0018851979
Hepacam2,0.0018769754,5,0.0018769754
Gm48226,0.0018738867,5,0.0018738867
Apobec1,-0.0018656187,5,0.0018656187
Cela1,0.0018647686,5,0.0018647686
Parvg,-0.0018610497,5,0.0018610497
Svep1,-0.0018600705,5,0.0018600705
2810468N07Rik,0.0018539747,5,0.0018539747
Map3k15,0.0018530071,5,0.0018530071
Krr1,0.001852754,5,0.001852754
Cdkal1,-0.0018507012,5,0.0018507012
Dapp1,0.0018504068,5,0.0018504068
1700047M11Rik,0.0018489823,5,0.0018489823
Drd2,-0.0018482753,5,0.0018482753
Parg,0.0018467105,5,0.0018467105
Stxbp3,0.0018451469,5,0.0018451469
Ttc30b,-0.0018384074,5,0.0018384074
BC037032,0.0018372061,5,0.0018372061
Naglu,-0.0018327745,5,0.0018327745
F5,0.0018278874,5,0.0018278874
A930017K11Rik,0.0018251708,5,0.0018251708
Rasal3,-0.0018227501,5,0.0018227501
Slc29a3,-0.0018146096,5,0.0018146096
Ly6c2,-0.0018142067,5,0.0018142067
Gm31218,-0.001812495,5,0.001812495
Tmem123,0.0018113318,5,0.0018113318
Mustn1,-0.0018110264,5,0.0018110264
Ifi27,0.0017923358,5,0.0017923358
Eif4a3,0.0017899362,5,0.0017899362
Slc14a1,0.0017879556,5,0.0017879556
Eml1,-0.0017726726,5,0.0017726726
Iah1,0.0017636068,5,0.0017636068
8430426J06Rik,-0.0017623518,5,0.0017623518
Spock3,0.0017613631,5,0.0017613631
Gzmm,0.0017598958,5,0.0017598958
Slfn8,0.00175607,5,0.00175607
Clec4a2,-0.0017555167,5,0.0017555167
A930029G22Rik,-0.0017547162,5,0.0017547162
Evc,-0.0017498959,5,0.0017498959
Syap1,0.0017470866,5,0.0017470866
Cyb561a3,-0.0017408249,5,0.0017408249
Tnfaip2,0.0017393072,5,0.0017393072
Nwd1,0.0017382908,5,0.0017382908
Gm9920,0.0017372261,5,0.0017372261
Prdm9,0.001734161,5,0.001734161
Anapc13,0.0017271603,5,0.0017271603
Ighmbp2,0.0017218773,5,0.0017218773
Plk4,0.0017171049,5,0.0017171049
Gm13293,-0.0017161226,5,0.0017161226
Golim4,0.0017129524,5,0.0017129524
Mcrip2,-0.0017122356,5,0.0017122356
Hhex,-0.0017110332,5,0.0017110332
Far2os1,-0.0017081432,5,0.0017081432
Mvp,0.0016937028,5,0.0016937028
Gm33027,0.0016923827,5,0.0016923827
Sytl4,0.0016913818,5,0.0016913818
Hs1bp3,0.0016842847,5,0.0016842847
Zfp973,-0.0016730094,5,0.0016730094
Foxn3,0.0016656587,5,0.0016656587
Ubxn1,-0.0016628869,5,0.0016628869
Zfp950,-0.0016627985,5,0.0016627985
Elmod2,0.001662561,5,0.001662561
Gm16168,0.0016587989,5,0.0016587989
Iqcm,-0.0016568488,5,0.0016568488
Irf9,-0.001654232,5,0.001654232
Rsf1,0.0016411064,5,0.0016411064
Adrb2,0.0016357258,5,0.0016357258
Gm17546,0.0016330875,5,0.0016330875
Snhg5,0.0016260921,5,0.0016260921
Fndc10,-0.0016236545,5,0.0016236545
Bche,-0.0016211551,5,0.0016211551
Cytl1,0.0016193095,5,0.0016193095
Cdk11b,-0.0016173633,5,0.0016173633
Zkscan6,-0.0016157122,5,0.0016157122
Prkd1,-0.0016032418,5,0.0016032418
Isoc2a,-0.001602809,5,0.001602809
Cavin3,0.0015974443,5,0.0015974443
Fam83d,-0.0015959771,5,0.0015959771
Wdr53,0.0015879575,5,0.0015879575
Filip1l,-0.0015855286,5,0.0015855286
Itpripl2,-0.0015741148,5,0.0015741148
Dclre1a,-0.0015667332,5,0.0015667332
Mospd3,-0.0015645885,5,0.0015645885
Cpox,-0.0015628217,5,0.0015628217
Rnf10,-0.0015550228,5,0.0015550228
Phldb2,0.001552155,5,0.001552155
Pemt,0.0015516824,5,0.0015516824
Pgpep1,0.001548282,5,0.001548282
Map7,-0.0015465153,5,0.0015465153
Gm12689,0.0015448534,5,0.0015448534
Hist1h2bc,0.0015300539,5,0.0015300539
Uba7,-0.001529981,5,0.001529981
Cdr2l,-0.0015277289,5,0.0015277289
Scaper,0.0015242558,5,0.0015242558
Plag1,0.001520024,5,0.001520024
Lama3,-0.0015148057,5,0.0015148057
Tagln2,0.0015146424,5,0.0015146424
Gpr20,0.0015137967,5,0.0015137967
Qsox1,0.0015103045,5,0.0015103045
5430402O13Rik,0.0015091343,5,0.0015091343
Il23a,0.0015013359,5,0.0015013359
Vtn,-0.0014955365,5,0.0014955365
Heg1,0.0014940351,5,0.0014940351
Mylk,-0.0014924376,5,0.0014924376
Adamtsl1,-0.0014867136,5,0.0014867136
Chrna1os,-0.0014844639,5,0.0014844639
Fes,-0.0014808098,5,0.0014808098
Cep72,0.0014805434,5,0.0014805434
Synpo2,-0.001479628,5,0.001479628
Lrwd1,0.0014794167,5,0.0014794167
P2ry13,0.0014710309,5,0.0014710309
Polr3e,0.0014628711,5,0.0014628711
Chrnb3,0.0014627046,5,0.0014627046
Cenpj,0.0014626911,5,0.0014626911
Svbp,0.0014593417,5,0.0014593417
Eif2b1,-0.0014550928,5,0.0014550928
Stoml3,0.0014514241,5,0.0014514241
Gm11639,0.0014505443,5,0.0014505443
Fbxo32,-0.0014488485,5,0.0014488485
Ankrd44,0.0014481808,5,0.0014481808
Clec5a,-0.0014476104,5,0.0014476104
Slc7a2,-0.0014471986,5,0.0014471986
Adamts16,-0.0014417476,5,0.0014417476
Gli2,0.0014396767,5,0.0014396767
Sfxn5,0.0014363435,5,0.0014363435
AV099323,0.0014343634,5,0.0014343634
Gpsm2,-0.0014330292,5,0.0014330292
Insr,0.0014252168,5,0.0014252168
Pxmp2,0.0014208533,5,0.0014208533
Chmp5,0.0014178595,5,0.0014178595
Lhx2,0.0014104444,5,0.0014104444
Bbof1,0.0014090976,5,0.0014090976
Ccdc18,0.0014079139,5,0.0014079139
Pmel,-0.0014054591,5,0.0014054591
Tmc1,-0.0014050279,5,0.0014050279
AA986860,-0.001402074,5,0.001402074
Trim24,-0.0014002891,5,0.0014002891
Tab3,-0.0013987793,5,0.0013987793
Pgd,-0.0013951097,5,0.0013951097
Rnf146,0.0013939876,5,0.0013939876
Gm49747,0.0013912558,5,0.0013912558
Cacna2d4,0.0013889346,5,0.0013889346
Gkn3,-0.0013887001,5,0.0013887001
Rsu1,-0.0013843369,5,0.0013843369
Lcmt2,-0.001381464,5,0.001381464
5830444B04Rik,-0.0013721006,5,0.0013721006
Rnpepl1,0.0013649677,5,0.0013649677
Tfeb,-0.001364383,5,0.001364383
Sntb2,-0.0013619239,5,0.0013619239
Bean1,-0.0013592853,5,0.0013592853
Efcab14,0.0013580881,5,0.0013580881
Gm35021,0.0013549386,5,0.0013549386
Tnni1,-0.0013536083,5,0.0013536083
Ccnb1,-0.0013531777,5,0.0013531777
Emx2os,0.0013495883,5,0.0013495883
Sbk3,0.0013463481,5,0.0013463481
Zfp263,0.0013452191,5,0.0013452191
Atpsckmt,-0.0013434676,5,0.0013434676
S100a1,0.00134145,5,0.00134145
Gm48086,-0.0013395306,5,0.0013395306
Mipol1,-0.0013388236,5,0.0013388236
Fam167b,-0.0013373642,5,0.0013373642
Hmgn5,-0.0013371267,5,0.0013371267
Naaladl2,0.0013367523,5,0.0013367523
Marveld2,-0.0013325689,5,0.0013325689
Spta1,0.0013309839,5,0.0013309839
Commd2,0.0013301097,5,0.0013301097
Lrriq1,-0.0013276475,5,0.0013276475
Sh3gl3,0.0013186841,5,0.0013186841
Hmox1,-0.0013162259,5,0.0013162259
Prss56,0.0013160734,5,0.0013160734
Itgb5,0.0013145836,5,0.0013145836
Dusp15,0.0013115937,5,0.0013115937
Pcdhga7,-0.0013071155,5,0.0013071155
Nhlrc2,-0.0013062339,5,0.0013062339
Rprm,-0.0012996788,5,0.0012996788
Sh3bp2,-0.0012989433,5,0.0012989433
Myl9,0.0012964958,5,0.0012964958
Fbln2,0.001293182,5,0.001293182
Cpq,0.0012910458,5,0.0012910458
Olfml3,-0.00129099,5,0.00129099
Echdc3,-0.001288302,5,0.001288302
Apbb2,-0.0012776932,5,0.0012776932
Gm15672,0.0012730863,5,0.0012730863
Znrf3,-0.0012718969,5,0.0012718969
Aldoart1,-0.0012705326,5,0.0012705326
Pkn3,-0.0012703202,5,0.0012703202
Rnf13,0.0012695473,5,0.0012695473
Klf4,-0.0012691913,5,0.0012691913
Dcaf10,-0.0012676759,5,0.0012676759
Lair1,-0.0012660443,5,0.0012660443
2410080I02Rik,-0.0012650009,5,0.0012650009
Chdh,0.0012636206,5,0.0012636206
1700063D05Rik,0.0012630144,5,0.0012630144
AI839979,-0.0012615438,5,0.0012615438
Gm29562,0.0012608811,5,0.0012608811
Crybb1,0.0012569114,5,0.0012569114
Rlim,0.0012557164,5,0.0012557164
Tdrd3,-0.0012458428,5,0.0012458428
Cenpx,0.0012385022,5,0.0012385022
Ryr3,0.0012314991,5,0.0012314991
Phlpp1,-0.0012291934,5,0.0012291934
Wwp1,-0.0012250182,5,0.0012250182
Ptprn2,0.0012239827,5,0.0012239827
Gm49012,0.001217974,5,0.001217974
Gm16124,0.0012164417,5,0.0012164417
St3gal1,0.0012162586,5,0.0012162586
Gimap4,-0.0012150492,5,0.0012150492
Aven,0.0012142671,5,0.0012142671
Kif14,-0.00121267,5,0.00121267
Olfml2a,0.0012081823,5,0.0012081823
Mad2l2,-0.0012000253,5,0.0012000253
Fancm,-0.0011993516,5,0.0011993516
Ick,0.001196209,5,0.001196209
S100b,-0.0011892917,5,0.0011892917
Ccdc90b,0.001189141,5,0.001189141
Pygl,0.0011886943,5,0.0011886943
Cdk5rap2,0.0011866223,5,0.0011866223
Parp9,-0.0011856015,5,0.0011856015
Ifi204,-0.0011808308,5,0.0011808308
Piwil2,-0.0011749452,5,0.0011749452
Ahnak,-0.001174727,5,0.001174727
Cavin4,0.0011736426,5,0.0011736426
Creb3l3,-0.0011724301,5,0.0011724301
Gm31251,-0.0011707837,5,0.0011707837
Drc1,0.0011685513,5,0.0011685513
Zeb2os,0.0011606618,5,0.0011606618
Mrap2,0.0011537117,5,0.0011537117
Zbtb12,0.0011465057,5,0.0011465057
Maff,-0.0011413757,5,0.0011413757
Prpf38a,-0.0011399843,5,0.0011399843
Dixdc1,-0.0011376032,5,0.0011376032
Pyroxd2,0.0011323561,5,0.0011323561
Mmrn2,-0.0011321378,5,0.0011321378
Echs1,0.0011317992,5,0.0011317992
Nkd1,0.0011285855,5,0.0011285855
Pxdc1,-0.0011222932,5,0.0011222932
Adssl1,0.0011191536,5,0.0011191536
A230001M10Rik,-0.0011181454,5,0.0011181454
Sik2,-0.0011162139,5,0.0011162139
Lbhd1,0.0011131065,5,0.0011131065
Kifc1,0.0011112357,5,0.0011112357
Scd1,0.0011098513,5,0.0011098513
Gimap1,0.0011078836,5,0.0011078836
Coro7,-0.0011065254,5,0.0011065254
Ankrd54,0.0011051587,5,0.0011051587
D2hgdh,0.0011018588,5,0.0011018588
Scgb1a1,-0.0011014449,5,0.0011014449
Ptpn18,-0.0011000306,5,0.0011000306
Relb,-0.0010944211,5,0.0010944211
Anxa3,0.001091016,5,0.001091016
Slc6a9,0.0010905422,5,0.0010905422
Gpr83,0.001088348,5,0.001088348
Hat1,-0.0010828531,5,0.0010828531
Ddah2,-0.0010827668,5,0.0010827668
Thnsl2,-0.0010789586,5,0.0010789586
Traf4,-0.0010784789,5,0.0010784789
Ap3b1,-0.0010776798,5,0.0010776798
A730056A06Rik,0.0010716673,5,0.0010716673
Rcn3,-0.0010662818,5,0.0010662818
Pqlc2,-0.0010619911,5,0.0010619911
Grpr,-0.0010584434,5,0.0010584434
Cdk12,0.001051565,5,0.001051565
Bpgm,0.0010513689,5,0.0010513689
Igf2,0.0010474744,5,0.0010474744
Mios,-0.0010465685,5,0.0010465685
Tacr1,-0.0010459123,5,0.0010459123
Alpl,0.001036339,5,0.001036339
Fam71e1,-0.001034324,5,0.001034324
Klk6,0.0010342228,5,0.0010342228
Nuak2,0.0010279772,5,0.0010279772
Fgd3,-0.0010268184,5,0.0010268184
Mob3a,0.0010203214,5,0.0010203214
Ifi207,0.0010190904,5,0.0010190904
Arsi,-0.0010159197,5,0.0010159197
Rgs9,-0.0010077213,5,0.0010077213
Adam9,-0.0010067364,5,0.0010067364
Mettl21a,-0.0010037071,5,0.0010037071
Cat,0.0009984514,5,0.0009984514
Zfp595,0.0009963937,5,0.0009963937
Scfd1,0.0009945472,5,0.0009945472
BB031773,-0.0009944027,5,0.0009944027
Gm29773,-0.0009935001,5,0.0009935001
Gbp3,-0.0009882533,5,0.0009882533
Hacd2,-0.0009835373,5,0.0009835373
Exoc6b,-0.0009834676,5,0.0009834676
Rtp4,0.0009810145,5,0.0009810145
Atp13a5,-0.0009711859,5,0.0009711859
Aff2,0.00096984714,5,0.00096984714
2700033N17Rik,-0.00096914824,5,0.00096914824
Maf,-0.0009649889,5,0.0009649889
Adgra2,0.0009634955,5,0.0009634955
Pdik1l,0.0009559841,5,0.0009559841
Pcdhgb4,0.0009476159,5,0.0009476159
Slc25a10,-0.0009457154,5,0.0009457154
Spsb1,-0.00094523374,5,0.00094523374
4931406C07Rik,-0.00094304257,5,0.00094304257
Taf4b,0.0009424995,5,0.0009424995
Mid1,-0.0009400628,5,0.0009400628
Ddx21,-0.00093190756,5,0.00093190756
Cpt1a,0.00093037094,5,0.00093037094
Wdr75,-0.0009294913,5,0.0009294913
Slc4a8,-0.00092803274,5,0.00092803274
Rab33b,0.0009279422,5,0.0009279422
Stk16,-0.00092782005,5,0.00092782005
4930572G02Rik,-0.00092506467,5,0.00092506467
Ccl9,-0.00092063245,5,0.00092063245
Dennd2d,-0.0009205038,5,0.0009205038
Top3b,-0.000919901,5,0.000919901
6330409D20Rik,-0.00091421494,5,0.00091421494
Ccl3,-0.0009131776,5,0.0009131776
Chil3,-0.00091120845,5,0.00091120845
Kdm3b,0.00090935687,5,0.00090935687
Gm7008,-0.0009091442,5,0.0009091442
Gm11992,0.000905546,5,0.000905546
Add3,0.00090093224,5,0.00090093224
A330033J07Rik,-0.00090037123,5,0.00090037123
Gm19500,0.0008994041,5,0.0008994041
Oxnad1,0.00089887885,5,0.00089887885
Agtr2,0.0008973558,5,0.0008973558
Prr12,-0.00089606637,5,0.00089606637
Zfp982,0.0008936603,5,0.0008936603
Zfp54,-0.00089265674,5,0.00089265674
Aurka,-0.0008895068,5,0.0008895068
Depdc7,0.00088932074,5,0.00088932074
Fam20a,0.0008892385,5,0.0008892385
Gm20751,0.00088761287,5,0.00088761287
Vmn2r1,-0.00088538765,5,0.00088538765
Gm44175,0.0008852219,5,0.0008852219
Cd209f,0.00088518526,5,0.00088518526
Slc2a1,0.0008825354,5,0.0008825354
Aox1,0.00088023907,5,0.00088023907
Ybx3,0.0008714905,5,0.0008714905
Gm11627,0.00086906436,5,0.00086906436
Myo18b,0.00086860254,5,0.00086860254
Mtfr1,-0.0008671248,5,0.0008671248
Alkbh4,-0.0008652599,5,0.0008652599
Itpk1,0.00086255005,5,0.00086255005
Cyp27a1,0.0008619889,5,0.0008619889
Gm17655,-0.0008609877,5,0.0008609877
Prom1,-0.0008589938,5,0.0008589938
Gpr165,0.0008562417,5,0.0008562417
Gna13,0.000855911,5,0.000855911
Xaf1,0.00085458846,5,0.00085458846
Rtbdn,0.00085400755,5,0.00085400755
Ctnna3,0.0008507643,5,0.0008507643
Adat1,-0.0008497171,5,0.0008497171
Fbrs,-0.00084951485,5,0.00084951485
Bloc1s3,0.0008479273,5,0.0008479273
Hhipl1,0.0008431235,5,0.0008431235
Hus1,0.0008380529,5,0.0008380529
Jmjd7,-0.00083069614,5,0.00083069614
Olfr316,-0.0008281494,5,0.0008281494
Pcyt1b,0.00082814804,5,0.00082814804
Slc26a8,-0.0008274512,5,0.0008274512
Inppl1,-0.0008231579,5,0.0008231579
Gng12,-0.00082284084,5,0.00082284084
Smim20,-0.00082242704,5,0.00082242704
Ptpn22,0.00082081085,5,0.00082081085
Comp,0.00081777014,5,0.00081777014
Ccm2l,-0.00081047975,5,0.00081047975
Rab11fip3,-0.0008086246,5,0.0008086246
Exd1,0.0008033253,5,0.0008033253
Gm46409,0.0008001876,5,0.0008001876
Nat8f3,-0.00079862744,5,0.00079862744
Atp1a2,0.00079730555,5,0.00079730555
Pphln1,0.0007968197,5,0.0007968197
Sowahc,0.0007899416,5,0.0007899416
Dop1b,0.0007888487,5,0.0007888487
Mettl1,-0.0007887833,5,0.0007887833
Hapln1,0.0007879923,5,0.0007879923
Acadl,-0.0007824583,5,0.0007824583
Ctdsp2,0.0007742227,5,0.0007742227
Snhg4,0.00076907355,5,0.00076907355
