gene,msi,component,r,r_abs
Nrxn3,mz.180.74289,2,0.032072324,0.032072324
Vps4b,mz.552.25107,2,0.03207145,0.03207145
Dusp26,mz.552.25107,2,0.032064624,0.032064624
Prmt3,mz.703.13393,2,0.032055106,0.032055106
Ctxn3,mz.234.72608,2,0.03204896,0.03204896
Cd82,mz.185.75256,2,0.032037295,0.032037295
Inpp5f,mz.687.1574,2,0.032032784,0.032032784
Senp2,mz.957.23315,2,0.032031354,0.032031354
Pcp4l1,mz.699.16605,2,0.032028954,0.032028954
Ppp6r2,mz.808.33109,2,0.032027505,0.032027505
Inpp5f,mz.699.16605,2,0.03201787,0.03201787
Itih3,mz.183.75563,2,-0.03201541,0.03201541
Itpkb,mz.990.252,2,-0.03199881,0.03199881
Sncg,mz.957.23315,2,0.031984176,0.031984176
Sfswap,mz.234.72608,2,0.03198103,0.03198103
Yod1,mz.957.23315,2,0.031980976,0.031980976
Vamp1,mz.184.0874,2,0.031964354,0.031964354
Sst,mz.703.13393,2,0.031960156,0.031960156
Clasp2,mz.234.39156,2,-0.031953987,0.031953987
Sparc,mz.950.23977,2,-0.031943176,0.031943176
Pcbd1,mz.860.34399,2,0.031936605,0.031936605
Cdk11b,mz.717.15675,2,0.031932272,0.031932272
Yod1,mz.687.1574,2,0.031928204,0.031928204
Dcn,mz.185.0806,2,-0.031913083,0.031913083
Tjp1,mz.179.08329,2,0.031895317,0.031895317
Stx5a,mz.685.14361,2,0.031890318,0.031890318
Dcn,mz.740.10447,2,-0.031876452,0.031876452
Dcn,mz.180.40835,2,-0.031874526,0.031874526
Cnp,mz.234.72608,2,0.031847212,0.031847212
Cnp,mz.717.15675,2,0.031827085,0.031827085
Irx2,mz.808.33109,2,0.031825896,0.031825896
Gatm,mz.699.16605,2,0.031825222,0.031825222
Clasp2,mz.721.11019,2,-0.03181657,0.03181657
Cd9,mz.557.23002,2,0.03181222,0.03181222
Vps4b,mz.721.11019,2,0.03180728,0.03180728
Ccm2l,mz.717.15675,2,0.03180492,0.03180492
Nme4,mz.686.1537,2,0.031802256,0.031802256
Zfp691,mz.1008.24297,2,0.031791557,0.031791557
Dcn,mz.178.41135,2,-0.031780887,0.031780887
AI593442,mz.991.25583,2,0.03177392,0.03177392
Ndrg1,mz.234.392,2,-0.031759936,0.031759936
Pcp4,mz.739.10015,2,-0.03175448,0.03175448
Tcf7l2,mz.723.12651,2,-0.031752672,0.031752672
Amotl1,mz.721.11019,2,-0.031748224,0.031748224
AI593442,mz.178.41135,2,0.031743914,0.031743914
Prpf39,mz.234.39156,2,0.031726938,0.031726938
Slc44a1,mz.698.24839,2,-0.031726394,0.031726394
Tjp1,mz.538.23601,2,0.031725805,0.031725805
Ptprd,mz.721.11019,2,0.03171768,0.03171768
Dcn,mz.739.10015,2,-0.031709593,0.031709593
Acap3,mz.957.23315,2,0.03168993,0.03168993
Slc6a11,mz.183.75563,2,-0.031667326,0.031667326
Sparc,mz.705.14765,2,0.031666923,0.031666923
Tnrc6c,mz.1009.24583,2,0.031653177,0.031653177
Dcn,mz.537.23245,2,0.031649187,0.031649187
Begain,mz.552.25107,2,0.031635504,0.031635504
Pank4,mz.552.25107,2,0.031629886,0.031629886
Smg9,mz.685.15729,2,0.031629097,0.031629097
Plcb4,mz.234.72608,2,0.031626288,0.031626288
Dusp26,mz.990.252,2,0.031624068,0.031624068
Kpna4,mz.537.23245,2,0.031614106,0.031614106
Stk11ip,mz.686.1537,2,0.03161256,0.03161256
Prmt3,mz.717.15675,2,0.03159025,0.03159025
Sncg,mz.956.2304,2,0.03157362,0.03157362
Irx2,mz.685.15729,2,0.031568225,0.031568225
Tspan2,mz.234.72608,2,0.03156245,0.03156245
Slc6a11,mz.723.12651,2,-0.031562407,0.031562407
Vps39,mz.952.25472,2,0.03152175,0.03152175
Ppp1r14a,mz.952.25472,2,0.031519625,0.031519625
Nrgn,mz.686.1537,2,-0.031509615,0.031509615
Kcna6,mz.234.39156,2,0.031502675,0.031502675
Tmem88b,mz.723.12651,2,-0.031499863,0.031499863
Abcc5,mz.704.13475,2,0.03149823,0.03149823
Arf4,mz.952.25472,2,0.03149218,0.03149218
Tmem63a,mz.699.16605,2,0.031464793,0.031464793
Pcp4,mz.953.25877,2,-0.031462803,0.031462803
Gm47283,mz.183.75563,2,0.03146126,0.03146126
9330188P03Rik,mz.174.41102,2,-0.031451397,0.031451397
Zcchc12,mz.687.1574,2,0.03145056,0.03145056
Stx5a,mz.551.24815,2,0.03144806,0.03144806
Ccm2l,mz.703.12607,2,0.031443164,0.031443164
Nrgn,mz.234.39156,2,-0.031440694,0.031440694
Neurl1b,mz.667.16059,2,-0.03143609,0.03143609
Plcb4,mz.704.13475,2,0.03143347,0.03143347
Fut9,mz.174.41102,2,0.031431705,0.031431705
Neurl1b,mz.699.16605,2,-0.031417158,0.031417158
Cldn11,mz.739.10015,2,0.031399697,0.031399697
Begain,mz.557.23002,2,0.0313928,0.0313928
Phldb1,mz.184.0874,2,0.031381506,0.031381506
Abcc5,mz.717.15675,2,0.03137232,0.03137232
Fut9,mz.180.74289,2,0.03136812,0.03136812
9330188P03Rik,mz.740.10447,2,-0.031363018,0.031363018
Nkx6-2,mz.860.34399,2,0.03135261,0.03135261
Fli1,mz.860.34399,2,0.031343497,0.031343497
Phldb1,mz.687.1574,2,0.031342026,0.031342026
Lgi3,mz.740.10447,2,0.03134023,0.03134023
Yod1,mz.990.252,2,0.031338327,0.031338327
Iscu,mz.698.24839,2,-0.031334747,0.031334747
Chchd4,mz.740.10447,2,0.03133188,0.03133188
Atp1a1,mz.537.23245,2,0.031324133,0.031324133
Tnrc6c,mz.704.13475,2,0.031323023,0.031323023
A430035B10Rik,mz.174.41102,2,0.031318236,0.031318236
Meis3,mz.721.11019,2,0.031317506,0.031317506
Gbe1,mz.538.23601,2,-0.031312145,0.031312145
Ccm2l,mz.721.11019,2,0.031308938,0.031308938
Nrxn3,mz.184.0874,2,0.03130312,0.03130312
Mal,mz.705.14765,2,0.031296365,0.031296365
H2-DMb1,mz.686.1537,2,0.031291,0.031291
Clip4,mz.698.24839,2,0.031288035,0.031288035
Cd83,mz.721.11019,2,0.0312752,0.0312752
Zfp691,mz.721.11019,2,0.03127039,0.03127039
Chchd4,mz.703.13393,2,0.031242527,0.031242527
Tcf7l2,mz.183.75563,2,-0.03123725,0.03123725
Kctd9,mz.1009.24583,2,0.031225488,0.031225488
Cpne9,mz.860.34399,2,0.031223502,0.031223502
Mog,mz.184.0874,2,0.031217063,0.031217063
Rnd2,mz.740.10447,2,0.03120907,0.03120907
Stk11ip,mz.556.22206,2,0.031200984,0.031200984
Bex2,mz.952.25472,2,0.031199535,0.031199535
Vamp1,mz.538.23601,2,0.031196948,0.031196948
Ddc,mz.698.24839,2,-0.031189049,0.031189049
Tjp1,mz.686.1537,2,0.03118383,0.03118383
Prmt3,mz.723.12651,2,0.031175567,0.031175567
Prpf39,mz.178.41135,2,0.031163525,0.031163525
Tmem229a,mz.685.15729,2,0.031157158,0.031157158
Prpf39,mz.234.72608,2,0.031150552,0.031150552
Nrgn,mz.178.41135,2,-0.031144338,0.031144338
Itih3,mz.537.23245,2,-0.031137414,0.031137414
Kpna4,mz.557.23002,2,0.031131549,0.031131549
Tbata,mz.717.15675,2,-0.031123504,0.031123504
Itih3,mz.234.392,2,-0.03111921,0.03111921
H2-DMb1,mz.537.23245,2,0.03110836,0.03110836
Arf4,mz.667.16059,2,0.031075945,0.031075945
Cd9,mz.699.16605,2,0.031068688,0.031068688
Ctxn3,mz.685.15729,2,0.031066963,0.031066963
Chchd4,mz.685.15045,2,0.031065011,0.031065011
Plxna4,mz.860.34399,2,-0.031064456,0.031064456
Prkcg,mz.685.14361,2,-0.031055832,0.031055832
Abcc5,mz.576.23229,2,0.03104316,0.03104316
Vip,mz.185.41508,2,0.031015404,0.031015404
Tbata,mz.557.23002,2,-0.03101124,0.03101124
Rassf4,mz.179.08329,2,0.031011226,0.031011226
Zcchc12,mz.723.12651,2,-0.031005535,0.031005535
Pank4,mz.183.75563,2,0.031000609,0.031000609
Chchd4,mz.551.24815,2,0.030991869,0.030991869
Arf4,mz.1008.24297,2,0.030981943,0.030981943
Cpne9,mz.990.252,2,0.030981846,0.030981846
Cpne9,mz.704.13475,2,0.030981068,0.030981068
Tmem88b,mz.234.392,2,-0.030978441,0.030978441
Chchd4,mz.686.1537,2,0.03096451,0.03096451
Amotl1,mz.991.25583,2,-0.030950869,0.030950869
Tnip2,mz.1009.24583,2,0.030949662,0.030949662
AI593442,mz.576.23229,2,0.03094294,0.03094294
Tnrc6c,mz.687.1574,2,0.03093567,0.03093567
Lgi3,mz.185.75256,2,0.030933687,0.030933687
Laptm5,mz.721.11019,2,-0.030927723,0.030927723
Vamp1,mz.953.25877,2,0.030918378,0.030918378
Tspan2,mz.178.41135,2,0.030902058,0.030902058
H2-DMb1,mz.950.23977,2,0.030892806,0.030892806
Gm40841,mz.576.23229,2,0.03089019,0.03089019
9330188P03Rik,mz.185.41508,2,-0.03087041,0.03087041
Enpp2,mz.537.23245,2,0.030849667,0.030849667
9330188P03Rik,mz.721.11019,2,-0.0308318,0.0308318
Senp2,mz.185.41508,2,0.030826975,0.030826975
Clip4,mz.990.252,2,0.03082592,0.03082592
Gm40841,mz.703.12607,2,0.030814182,0.030814182
Amer2,mz.685.15729,2,0.030797655,0.030797655
Laptm5,mz.234.72608,2,-0.0307724,0.0307724
Prmt3,mz.687.1574,2,0.030766534,0.030766534
Bex2,mz.180.74289,2,0.030758912,0.030758912
Rnd2,mz.185.41508,2,0.030757142,0.030757142
Cpne9,mz.185.41508,2,0.030750727,0.030750727
Abcc5,mz.685.14361,2,0.030729894,0.030729894
Arhgef2,mz.952.25472,2,0.030727232,0.030727232
Gm40841,mz.180.74289,2,0.030710088,0.030710088
Aifm3,mz.685.15729,2,0.030703655,0.030703655
Leng8,mz.185.41508,2,0.030700848,0.030700848
Slc44a1,mz.705.14765,2,0.030697852,0.030697852
Fes,mz.685.14361,2,-0.030692147,0.030692147
Vars2,mz.860.34399,2,0.03068889,0.03068889
Sparc,mz.703.12607,2,0.030675376,0.030675376
Nrgn,mz.234.72608,2,-0.030670306,0.030670306
Itpkb,mz.956.2304,2,-0.030665496,0.030665496
Zfp691,mz.739.10015,2,0.030653635,0.030653635
Leng8,mz.953.25877,2,0.030648526,0.030648526
Amotl1,mz.686.1537,2,-0.030648049,0.030648049
Npy,mz.699.16605,2,-0.030645942,0.030645942
Fut9,mz.537.23245,2,0.030632785,0.030632785
Itpkb,mz.178.41135,2,-0.030626541,0.030626541
A430035B10Rik,mz.860.34399,2,0.030621381,0.030621381
Clasp2,mz.685.15729,2,-0.03062063,0.03062063
Adssl1,mz.739.10015,2,0.030618163,0.030618163
Rnf227,mz.185.0806,2,0.030613367,0.030613367
Apln,mz.576.23229,2,0.030613009,0.030613009
Tbata,mz.686.1537,2,-0.03061212,0.03061212
Leng8,mz.721.11019,2,0.03060532,0.03060532
Sncg,mz.704.13475,2,0.030603288,0.030603288
AI593442,mz.234.72608,2,0.030598074,0.030598074
Prickle1,mz.537.23245,2,0.030596886,0.030596886
Dusp26,mz.723.12651,2,0.030567737,0.030567737
Agt,mz.704.13475,2,-0.030567603,0.030567603
Tnrc6c,mz.952.25472,2,0.030567141,0.030567141
Cldn11,mz.740.10447,2,0.030555945,0.030555945
Clasp2,mz.956.2304,2,-0.030546702,0.030546702
Mal,mz.234.392,2,-0.03054179,0.03054179
Inpp5f,mz.704.13475,2,0.030538222,0.030538222
Acap3,mz.552.25107,2,0.030530958,0.030530958
Amer2,mz.174.74559,2,0.030514974,0.030514974
Neurl1b,mz.556.22206,2,-0.030512428,0.030512428
Rnf227,mz.185.75256,2,0.03049658,0.03049658
Acap3,mz.180.40835,2,-0.03048944,0.03048944
Ptprd,mz.740.10447,2,0.030475443,0.030475443
Ikbkb,mz.808.33109,2,0.03047469,0.03047469
Aifm3,mz.537.23245,2,0.030473873,0.030473873
Gm47283,mz.179.08329,2,-0.030472102,0.030472102
Pcbd1,mz.185.0806,2,0.03046974,0.03046974
Gars,mz.721.11019,2,0.030468898,0.030468898
Tnrc6c,mz.990.252,2,0.030450525,0.030450525
Arf4,mz.538.23601,2,0.03044456,0.03044456
Sst,mz.991.25583,2,0.030443134,0.030443134
Vip,mz.576.23229,2,0.030440422,0.030440422
Tmem88b,mz.705.14765,2,0.030432833,0.030432833
Inpp5f,mz.950.23977,2,0.030427605,0.030427605
Abcc5,mz.667.16059,2,0.030414872,0.030414872
Arf4,mz.723.12651,2,0.03039136,0.03039136
Nrgn,mz.950.23977,2,0.030381704,0.030381704
Prpf39,mz.185.75256,2,0.03038004,0.03038004
Prpf39,mz.698.24839,2,0.030360667,0.030360667
Fes,mz.953.25877,2,-0.030338358,0.030338358
Gbe1,mz.560.20567,2,-0.030336106,0.030336106
Kpna4,mz.538.23601,2,0.030335074,0.030335074
Prkcg,mz.723.12651,2,-0.030333748,0.030333748
Amer2,mz.860.34399,2,0.030324891,0.030324891
Slc7a4,mz.185.75256,2,-0.030320203,0.030320203
Zcchc12,mz.185.0806,2,0.030316113,0.030316113
Cnp,mz.180.74289,2,0.030312812,0.030312812
Fes,mz.576.23229,2,-0.030312097,0.030312097
Stx5a,mz.717.15675,2,0.03031164,0.03031164
Klk6,mz.185.0806,2,0.030307997,0.030307997
Tnrc6c,mz.685.15045,2,0.030305883,0.030305883
Gm40841,mz.538.23601,2,0.030300355,0.030300355
Chchd4,mz.557.23002,2,0.030298637,0.030298637
Zfp691,mz.717.15675,2,0.030286722,0.030286722
Mal,mz.685.15045,2,0.030284533,0.030284533
Gm17354,mz.184.0874,2,0.030282155,0.030282155
Cacna2d2,mz.703.13393,2,0.030278368,0.030278368
Sfswap,mz.560.20567,2,0.03026528,0.03026528
Smap2,mz.180.40835,2,0.0302548,0.0302548
Stx5a,mz.185.0806,2,0.030253425,0.030253425
Kpna4,mz.179.08329,2,0.030250609,0.030250609
Cnp,mz.956.2304,2,0.030246256,0.030246256
Sfswap,mz.178.41135,2,0.030244721,0.030244721
Inpp5f,mz.957.23315,2,0.030244086,0.030244086
Sec23b,mz.950.23977,2,0.030243156,0.030243156
Hapln2,mz.551.24815,2,0.03023979,0.03023979
Wdr76,mz.180.74289,2,0.03022616,0.03022616
Stk11ip,mz.808.33109,2,0.030212805,0.030212805
Irx2,mz.703.13393,2,0.030211635,0.030211635
Arhgef2,mz.557.23002,2,0.030196434,0.030196434
Tspan2,mz.687.1574,2,0.030195236,0.030195236
Scd1,mz.185.0806,2,0.030179895,0.030179895
Fibcd1,mz.721.11019,2,-0.030175325,0.030175325
Inpp5f,mz.667.16059,2,0.030170938,0.030170938
Fli1,mz.179.08329,2,0.030169254,0.030169254
9330188P03Rik,mz.185.75256,2,-0.030159114,0.030159114
Adcy7,mz.184.0874,2,-0.03015556,0.03015556
Pcp4l1,mz.717.15675,2,0.030149639,0.030149639
AI593442,mz.552.25107,2,0.030144408,0.030144408
Gm40841,mz.687.1574,2,0.030139828,0.030139828
Pllp,mz.234.39156,2,0.030137755,0.030137755
Lgi3,mz.667.16059,2,0.030136405,0.030136405
Lpl,mz.723.12651,2,-0.030129587,0.030129587
Ddc,mz.686.1537,2,0.03012784,0.03012784
Fstl4,mz.185.0806,2,0.030125104,0.030125104
Pcp4,mz.991.25583,2,-0.030119812,0.030119812
Cpne9,mz.185.75256,2,0.030119548,0.030119548
Cacna2d2,mz.685.14361,2,0.030104598,0.030104598
Fam91a1,mz.180.40835,2,-0.030103348,0.030103348
Ptk2b,mz.957.23315,2,-0.030093178,0.030093178
H2-DMb1,mz.685.15729,2,0.03009128,0.03009128
Cryab,mz.990.252,2,0.030086229,0.030086229
Chchd4,mz.552.25107,2,0.030083869,0.030083869
Apod,mz.667.16059,2,0.030077327,0.030077327
Gpd1,mz.723.12651,2,0.030041734,0.030041734
Frrs1l,mz.952.25472,2,0.030034045,0.030034045
Leng8,mz.699.16605,2,0.030033285,0.030033285
Klk6,mz.179.08329,2,0.0300275,0.0300275
Usf1,mz.180.40835,2,0.030020948,0.030020948
Amer2,mz.704.13475,2,0.030011399,0.030011399
Fut9,mz.557.23002,2,0.030010596,0.030010596
Leng8,mz.556.22206,2,0.030005626,0.030005626
9330188P03Rik,mz.180.74289,2,-0.02998348,0.02998348
Stx5a,mz.685.15729,2,0.029968577,0.029968577
Slc7a4,mz.860.34399,2,-0.029968293,0.029968293
Lpl,mz.174.41102,2,-0.029965965,0.029965965
Endod1,mz.698.24839,2,-0.029963372,0.029963372
Cd83,mz.552.25107,2,0.029961409,0.029961409
9330188P03Rik,mz.686.1537,2,-0.02995654,0.02995654
Nrxn3,mz.717.15675,2,0.029931117,0.029931117
Bex2,mz.956.2304,2,0.029915234,0.029915234
Cnp,mz.667.16059,2,0.029909397,0.029909397
Ctxn3,mz.685.14361,2,0.0299062,0.0299062
Ddx49,mz.953.25877,2,0.029893331,0.029893331
Fes,mz.956.2304,2,-0.029888945,0.029888945
Senp2,mz.178.41135,2,0.029888902,0.029888902
Arf4,mz.808.33109,2,0.02988319,0.02988319
H2-DMb1,mz.685.15045,2,0.029882398,0.029882398
Fut9,mz.179.08329,2,0.029879212,0.029879212
Itpkb,mz.185.41508,2,-0.029875968,0.029875968
Cpne9,mz.739.10015,2,0.029872496,0.029872496
Hapln2,mz.185.75256,2,0.029863656,0.029863656
Opalin,mz.956.2304,2,0.029860253,0.029860253
Cort,mz.703.13393,2,-0.029845674,0.029845674
Tjp1,mz.234.39156,2,0.029843424,0.029843424
Rnd2,mz.956.2304,2,0.029840497,0.029840497
Tmem229a,mz.185.0806,2,0.029816234,0.029816234
Npy,mz.556.22206,2,-0.029812755,0.029812755
Clasp2,mz.950.23977,2,-0.029808234,0.029808234
Ccm2l,mz.234.72608,2,0.02980604,0.02980604
Smap2,mz.184.0874,2,0.029797375,0.029797375
Hapln2,mz.685.15045,2,0.029788408,0.029788408
Ndrg1,mz.685.15045,2,0.029784322,0.029784322
Phldb1,mz.686.1537,2,0.029774869,0.029774869
Olig1,mz.723.12651,2,-0.029761534,0.029761534
Fli1,mz.1009.24583,2,0.029756954,0.029756954
Ddc,mz.705.14765,2,0.029739922,0.029739922
Nkx6-2,mz.174.41102,2,0.029731477,0.029731477
Iars,mz.185.41508,2,0.029728169,0.029728169
Kcna6,mz.956.2304,2,0.02972271,0.02972271
Slc6a11,mz.717.15675,2,0.029721934,0.029721934
Tcf7l2,mz.685.15045,2,0.029718406,0.029718406
Cpne7,mz.183.75563,2,-0.029714994,0.029714994
Adssl1,mz.685.15045,2,0.02971302,0.02971302
Iars,mz.557.23002,2,0.02971147,0.02971147
Prickle1,mz.721.11019,2,0.029710747,0.029710747
Tmem229a,mz.180.40835,2,0.029692523,0.029692523
Slc6a11,mz.699.16605,2,0.029692207,0.029692207
Ppp6r2,mz.185.75256,2,0.029687196,0.029687196
Vars2,mz.174.74559,2,0.029682301,0.029682301
Kcna6,mz.685.15045,2,0.029676972,0.029676972
Mog,mz.739.10015,2,0.029672386,0.029672386
Slc6a11,mz.686.1537,2,0.0296719,0.0296719
Tmem88b,mz.698.24839,2,-0.029663824,0.029663824
Ctxn3,mz.687.1574,2,0.029649753,0.029649753
Chchd4,mz.576.23229,2,0.029638004,0.029638004
Bex2,mz.686.1537,2,0.029632384,0.029632384
9330188P03Rik,mz.174.74559,2,-0.029616434,0.029616434
A430035B10Rik,mz.556.22206,2,0.029609777,0.029609777
Ccer2,mz.808.33109,2,0.029609261,0.029609261
Prmt3,mz.957.23315,2,0.029605214,0.029605214
Abcc5,mz.703.13393,2,0.0296032,0.0296032
Bex2,mz.560.20567,2,0.029603058,0.029603058
Cpne9,mz.991.25583,2,0.029595073,0.029595073
Ppp1r14a,mz.185.0806,2,0.02959176,0.02959176
Fes,mz.705.14765,2,-0.029591609,0.029591609
Fam91a1,mz.183.75563,2,-0.029587205,0.029587205
Gpd1,mz.234.392,2,0.029586954,0.029586954
Cort,mz.183.75563,2,0.02958439,0.02958439
Smap2,mz.185.0806,2,0.029578105,0.029578105
Ptprd,mz.957.23315,2,0.02957456,0.02957456
Chchd4,mz.538.23601,2,0.029550832,0.029550832
Prr5l,mz.698.24839,2,-0.029544756,0.029544756
Lpl,mz.990.252,2,-0.029538628,0.029538628
Kcna6,mz.174.74559,2,0.029513147,0.029513147
Itpkb,mz.1008.24297,2,-0.029505683,0.029505683
Lpl,mz.953.25877,2,-0.029503817,0.029503817
Plcb4,mz.557.23002,2,0.029502923,0.029502923
Ddx49,mz.721.11019,2,0.029499471,0.029499471
Cd9,mz.551.24815,2,0.02949358,0.02949358
Fes,mz.808.33109,2,-0.029491846,0.029491846
Cldn11,mz.952.25472,2,0.029489756,0.029489756
Ddc,mz.234.72608,2,0.029481975,0.029481975
Gars,mz.234.392,2,0.029460892,0.029460892
Klk6,mz.174.74559,2,0.029455975,0.029455975
Hapln2,mz.185.0806,2,0.029453082,0.029453082
Bex2,mz.687.1574,2,0.02944719,0.02944719
Amotl1,mz.185.41508,2,-0.029446386,0.029446386
Bcar1,mz.687.1574,2,-0.02944488,0.02944488
Dtx2,mz.184.0874,2,0.029442964,0.029442964
Ppp1r14a,mz.705.14765,2,0.029442769,0.029442769
Nkx6-2,mz.703.12607,2,0.029438883,0.029438883
Iars,mz.180.74289,2,0.029422939,0.029422939
Arf4,mz.1009.24583,2,0.029420087,0.029420087
Sfswap,mz.953.25877,2,0.02940988,0.02940988
Clasp2,mz.1009.24583,2,-0.029399687,0.029399687
Zfp35,mz.537.23245,2,0.029395971,0.029395971
Cpne9,mz.687.1574,2,0.029392174,0.029392174
Kpna4,mz.552.25107,2,0.029389244,0.029389244
Prpf39,mz.179.08329,2,0.0293847,0.0293847
Efna3,mz.234.392,2,0.029382894,0.029382894
Chchd4,mz.721.11019,2,0.02938016,0.02938016
Olfm1,mz.184.0874,2,-0.029377753,0.029377753
Mag,mz.990.252,2,0.029373782,0.029373782
9330188P03Rik,mz.184.0874,2,-0.029372416,0.029372416
Klk6,mz.704.13475,2,0.02936952,0.02936952
Prkcg,mz.956.2304,2,-0.029354189,0.029354189
Ppp6r2,mz.174.41102,2,0.029353939,0.029353939
Dcn,mz.685.15729,2,-0.029353222,0.029353222
Opalin,mz.957.23315,2,0.029350318,0.029350318
Cpne9,mz.956.2304,2,0.0293473,0.0293473
Npy,mz.557.23002,2,-0.029345125,0.029345125
9330188P03Rik,mz.234.72608,2,-0.02933834,0.02933834
Rnd2,mz.957.23315,2,0.02933527,0.02933527
Cartpt,mz.537.23245,2,-0.02933078,0.02933078
A430035B10Rik,mz.950.23977,2,0.029329944,0.029329944
Apod,mz.698.24839,2,-0.02932671,0.02932671
H2afz,mz.538.23601,2,0.029322919,0.029322919
Vps39,mz.990.252,2,0.029321216,0.029321216
Tnip2,mz.183.75563,2,0.029315336,0.029315336
Ddx49,mz.740.10447,2,0.029314784,0.029314784
Tmem229a,mz.174.41102,2,0.029314209,0.029314209
Poglut1,mz.1008.24297,2,0.029307777,0.029307777
Nme4,mz.667.16059,2,0.029297113,0.029297113
Fes,mz.686.1537,2,-0.029291216,0.029291216
Dcn,mz.1008.24297,2,-0.029284315,0.029284315
Neat1,mz.685.15045,2,0.029282467,0.029282467
Chchd6,mz.174.74559,2,0.029277178,0.029277178
Mobp,mz.953.25877,2,0.029276839,0.029276839
Sfswap,mz.740.10447,2,0.029275058,0.029275058
Gm47283,mz.1008.24297,2,0.029271474,0.029271474
Amer2,mz.705.14765,2,0.029264666,0.029264666
Arhgef2,mz.950.23977,2,0.029262247,0.029262247
Amotl1,mz.560.20567,2,-0.029257018,0.029257018
Ptprd,mz.183.75563,2,0.029255148,0.029255148
Abcc5,mz.174.74559,2,0.029254423,0.029254423
Cnp,mz.560.20567,2,0.029247683,0.029247683
Ddc,mz.739.10015,2,0.029243931,0.029243931
Bcar1,mz.685.15045,2,-0.029231085,0.029231085
Lpl,mz.185.41508,2,-0.029227035,0.029227035
Sncg,mz.952.25472,2,0.02920717,0.02920717
Senp2,mz.174.41102,2,0.029204931,0.029204931
Pank4,mz.556.22206,2,0.029196357,0.029196357
Scd1,mz.178.41135,2,0.029188173,0.029188173
Lpl,mz.576.23229,2,-0.029188016,0.029188016
Mef2c,mz.174.74559,2,0.029187765,0.029187765
Chchd4,mz.537.23245,2,0.029183395,0.029183395
AI593442,mz.185.0806,2,0.029177492,0.029177492
Aldh1a1,mz.560.20567,2,0.029175745,0.029175745
Rnf112,mz.686.1537,2,-0.029171718,0.029171718
Agt,mz.956.2304,2,-0.029160699,0.029160699
Gm47283,mz.185.75256,2,-0.029158155,0.029158155
Laptm5,mz.556.22206,2,-0.029151808,0.029151808
Slc1a2,mz.721.11019,2,-0.02912655,0.02912655
Cpne9,mz.174.41102,2,0.029125977,0.029125977
Aldh1a1,mz.991.25583,2,0.029103637,0.029103637
Dcn,mz.552.25107,2,-0.029102203,0.029102203
Slc6a9,mz.180.40835,2,0.029095246,0.029095246
Stx5a,mz.576.23229,2,0.029093072,0.029093072
Fut9,mz.174.74559,2,0.029089758,0.029089758
Stk11ip,mz.538.23601,2,0.029083634,0.029083634
Pllp,mz.538.23601,2,0.029078748,0.029078748
Pcbd1,mz.703.13393,2,0.02907854,0.02907854
AI593442,mz.699.16605,2,0.029069496,0.029069496
Tmem88b,mz.685.15045,2,0.029055258,0.029055258
Slc6a11,mz.687.1574,2,0.029050173,0.029050173
A430035B10Rik,mz.717.15675,2,0.029036246,0.029036246
Vip,mz.183.75563,2,0.029030716,0.029030716
Arhgef2,mz.185.41508,2,0.029026793,0.029026793
Amotl1,mz.687.1574,2,-0.029024351,0.029024351
Slc1a2,mz.698.24839,2,0.029019628,0.029019628
Poglut1,mz.538.23601,2,0.029019006,0.029019006
Cnp,mz.952.25472,2,0.028996265,0.028996265
Begain,mz.174.74559,2,0.028988749,0.028988749
Tspan2,mz.953.25877,2,0.02898451,0.02898451
9330188P03Rik,mz.739.10015,2,-0.028978068,0.028978068
Ctsd,mz.557.23002,2,0.028974265,0.028974265
Clasp2,mz.551.24815,2,-0.028967578,0.028967578
Slc44a1,mz.560.20567,2,0.028959766,0.028959766
Opalin,mz.178.41135,2,0.02895931,0.02895931
Mog,mz.953.25877,2,0.028958216,0.028958216
Slc6a9,mz.185.75256,2,0.028955303,0.028955303
Agt,mz.957.23315,2,-0.028954063,0.028954063
Tnip2,mz.723.12651,2,0.028930273,0.028930273
Amotl1,mz.685.15045,2,-0.02892007,0.02892007
Ace,mz.537.23245,2,0.028916826,0.028916826
Stx5a,mz.808.33109,2,0.028913386,0.028913386
Opalin,mz.185.41508,2,0.028903957,0.028903957
Sparc,mz.1009.24583,2,-0.028901346,0.028901346
Laptm5,mz.956.2304,2,-0.028897563,0.028897563
Wdr76,mz.179.08329,2,0.02888991,0.02888991
Clasp2,mz.180.40835,2,-0.028884977,0.028884977
Rnf227,mz.180.40835,2,0.028880669,0.028880669
Nkx6-2,mz.723.12651,2,-0.028880293,0.028880293
Senp2,mz.174.74559,2,0.02887258,0.02887258
Plaat3,mz.860.34399,2,0.028872175,0.028872175
Sncg,mz.537.23245,2,0.02886609,0.02886609
Kpna4,mz.183.75563,2,0.02885699,0.02885699
Kctd9,mz.990.252,2,0.028855057,0.028855057
Hapln2,mz.699.16605,2,0.028852606,0.028852606
Vip,mz.717.15675,2,0.028846854,0.028846854
Adssl1,mz.953.25877,2,0.028845377,0.028845377
Tspan2,mz.956.2304,2,0.028843319,0.028843319
Prickle1,mz.179.08329,2,0.028837772,0.028837772
Sncg,mz.739.10015,2,0.028836435,0.028836435
Slc6a11,mz.234.72608,2,0.028835969,0.028835969
Apln,mz.185.0806,2,0.028824648,0.028824648
