msi,w,component,w_abs
mz.219.02708,0.3788433,5,0.3788433
mz.868.467965,-0.3756306,5,0.3756306
mz.136.048655,0.37446967,5,0.37446967
mz.276.00136999999995,0.3737485,5,0.3737485
mz.370.98145,0.37290722,5,0.37290722
mz.163.11623,0.3709777,5,0.3709777
mz.330.07264999999995,0.37002403,5,0.37002403
mz.382.06323,0.3599378,5,0.3599378
mz.844.505525,-0.3595437,5,0.3595437
mz.370.05167,0.35873458,5,0.35873458
mz.845.51016,-0.35490206,5,0.35490206
mz.869.46524,-0.35145798,5,0.35145798
mz.586.027285,0.34820968,5,0.34820968
mz.160.13376,0.34748465,5,0.34748465
mz.620.0122550000001,0.34738767,5,0.34738767
mz.370.053355,0.34476668,5,0.34476668
mz.297.069625,0.34065923,5,0.34065923
mz.537.972675,0.34009835,5,0.34009835
mz.298.06399999999996,0.33774525,5,0.33774525
mz.297.06824,0.33732036,5,0.33732036
mz.296.06595500000003,0.33380246,5,0.33380246
mz.298.062905,0.333126,5,0.333126
mz.275.066305,0.3314986,5,0.3314986
mz.592.09793,0.33030328,5,0.33030328
mz.361.96813,0.3300831,5,0.3300831
mz.343.05333,0.3300702,5,0.3300702
mz.298.065095,0.32895923,5,0.32895923
mz.592.0904700000001,0.3276771,5,0.3276771
mz.443.061435,0.3272897,5,0.3272897
mz.361.96945,0.32593656,5,0.32593656
mz.206.055125,0.32401827,5,0.32401827
mz.206.0557,0.3232643,5,0.3232643
mz.840.4292350000001,-0.32275176,5,0.32275176
mz.560.0771850000001,0.31992435,5,0.31992435
mz.297.070615,0.31991887,5,0.31991887
mz.873.544905,-0.31861278,5,0.31861278
mz.200.068855,0.31855148,5,0.31855148
mz.352.971175,0.31797773,5,0.31797773
mz.155.06254,0.31758597,5,0.31758597
mz.872.54763,-0.31575927,5,0.31575927
mz.200.068365,0.3142547,5,0.3142547
mz.390.980885,0.3128104,5,0.3128104
mz.725.551375,0.31033748,5,0.31033748
mz.372.97973,0.31025076,5,0.31025076
mz.758.96814,0.30988595,5,0.30988595
mz.438.031585,0.3082187,5,0.3082187
mz.387.00979,0.30792305,5,0.30792305
mz.786.454075,-0.30630064,5,0.30630064
mz.463.15655,0.30586457,5,0.30586457
mz.254.01948,0.3058535,5,0.3058535
mz.176.00807,0.30427858,5,0.30427858
mz.830.500175,-0.3040081,5,0.3040081
mz.232.154565,0.30319673,5,0.30319673
mz.471.99895000000004,0.3029659,5,0.3029659
mz.753.5805399999999,0.30273196,5,0.30273196
mz.868.4544450000001,-0.30212757,5,0.30212757
mz.227.11426,0.3010771,5,0.3010771
mz.754.579975,0.30066392,5,0.30066392
mz.831.49963,-0.29753897,5,0.29753897
mz.334.93041,0.29751417,5,0.29751417
mz.841.42895,-0.2958611,5,0.2958611
mz.912.4568200000001,-0.29505992,5,0.29505992
mz.156.07719500000002,0.29146987,5,0.29146987
mz.298.07016999999996,0.2910326,5,0.2910326
mz.391.982295,0.28956234,5,0.28956234
mz.386.046445,0.2891542,5,0.2891542
mz.870.465665,-0.28853709,5,0.28853709
mz.785.445185,-0.28773817,5,0.28773817
mz.753.587535,0.2865866,5,0.2865866
mz.565.978525,0.28480473,5,0.28480473
mz.566.98614,0.2846252,5,0.2846252
mz.200.00162,0.2845404,5,0.2845404
mz.800.5404,-0.28418472,5,0.28418472
mz.801.54745,-0.2841448,5,0.2841448
mz.242.07935500000002,0.28373748,5,0.28373748
mz.964.50837,-0.28322265,5,0.28322265
mz.387.007945,0.2829519,5,0.2829519
mz.511.093645,0.28228542,5,0.28228542
mz.137.04630500000002,0.2812111,5,0.2812111
mz.742.5248,0.27958626,5,0.27958626
mz.913.459595,-0.27942777,5,0.27942777
mz.296.060655,0.2777465,5,0.2777465
mz.824.4385649999999,-0.27773252,5,0.27773252
mz.602.200115,-0.2773438,5,0.2773438
mz.965.51191,-0.27712908,5,0.27712908
mz.741.52314,0.27711517,5,0.27711517
mz.584.012205,0.27617615,5,0.27617615
mz.464.945735,0.2730592,5,0.2730592
mz.313.022105,0.27294987,5,0.27294987
mz.207.01463,0.27241352,5,0.27241352
mz.236.99253,0.27235338,5,0.27235338
mz.726.5511200000001,0.2717296,5,0.2717296
mz.389.971975,0.27155185,5,0.27155185
mz.450.017305,0.27095342,5,0.27095342
mz.990.4988149999999,-0.27077636,5,0.27077636
mz.567.9879450000001,0.27065304,5,0.27065304
mz.814.4860550000001,-0.2698613,5,0.2698613
mz.381.009,0.26969546,5,0.26969546
mz.546.3508449999999,0.26956955,5,0.26956955
mz.870.538665,-0.2693516,5,0.2693516
mz.198.997635,0.26791018,5,0.26791018
mz.146.16571,0.2662321,5,0.2662321
mz.790.5241,0.26573816,5,0.26573816
mz.813.4811,-0.26569355,5,0.26569355
mz.299.06746,0.26315308,5,0.26315308
mz.220.01966499999997,0.26273435,5,0.26273435
mz.832.49605,-0.2600468,5,0.2600468
mz.598.032325,0.25980452,5,0.25980452
mz.179.02053,0.25971863,5,0.25971863
mz.872.5365400000001,-0.25910956,5,0.25910956
mz.432.080515,0.25895917,5,0.25895917
mz.400.11915,0.2579662,5,0.2579662
mz.260.114605,0.25769264,5,0.25769264
mz.177.01173999999997,0.25747535,5,0.25747535
mz.755.583985,0.25720572,5,0.25720572
mz.870.52848,-0.25706553,5,0.25706553
mz.561.07869,0.25675362,5,0.25675362
mz.751.568705,0.25647503,5,0.25647503
mz.371.054385,0.25603214,5,0.25603214
mz.354.01779,0.2559853,5,0.2559853
mz.739.45501,-0.25524426,5,0.25524426
mz.392.97743,0.25515857,5,0.25515857
mz.240.08696500000002,0.25505003,5,0.25505003
mz.202.06687,0.25501308,5,0.25501308
mz.703.56658,0.25426358,5,0.25426358
mz.664.05048,0.25288677,5,0.25288677
mz.346.040595,0.25271264,5,0.25271264
mz.354.33593,0.2519203,5,0.2519203
mz.799.53159,-0.25107083,5,0.25107083
mz.176.01137,0.25063914,5,0.25063914
mz.596.08759,0.25047824,5,0.25047824
mz.825.423475,-0.2504694,5,0.2504694
mz.871.5381600000001,-0.25036672,5,0.25036672
mz.792.5425749999999,-0.24980311,5,0.24980311
mz.834.59283,-0.24815221,5,0.24815221
mz.236.99328500000001,0.24666777,5,0.24666777
mz.524.2713200000001,0.24657592,5,0.24657592
mz.564.0488399999999,0.24531926,5,0.24531926
mz.198.99817000000002,0.24524541,5,0.24524541
mz.682.454145,0.24514268,5,0.24514268
mz.178.01929,0.24506006,5,0.24506006
mz.216.06358,0.24355589,5,0.24355589
mz.158.922545,0.24292783,5,0.24292783
mz.606.2909,-0.24272849,5,0.24272849
mz.694.510325,0.24193439,5,0.24193439
mz.412.09141999999997,0.24175131,5,0.24175131
mz.786.539305,-0.2413752,5,0.2413752
mz.206.056175,0.24097094,5,0.24097094
mz.307.043815,0.2409117,5,0.2409117
mz.686.09478,0.24013884,5,0.24013884
mz.214.97151000000002,0.2391158,5,0.2391158
mz.651.530835,-0.23875473,5,0.23875473
mz.197.99032499999998,0.23820809,5,0.23820809
mz.214.96783,0.23794207,5,0.23794207
mz.594.09891,0.23768733,5,0.23768733
mz.518.3195949999999,0.23768675,5,0.23768675
mz.426.98938,0.23724784,5,0.23724784
mz.773.512525,-0.23595017,5,0.23595017
mz.454.86940000000004,-0.23535396,5,0.23535396
mz.215.97560499999997,0.23525362,5,0.23525362
mz.342.07084,0.23487523,5,0.23487523
mz.215.96233,0.23475216,5,0.23475216
mz.307.04265,0.2346143,5,0.2346143
mz.652.53096,-0.2341974,5,0.2341974
mz.218.13915,0.23405893,5,0.23405893
mz.390.010475,0.23397994,5,0.23397994
mz.802.46901,-0.23383406,5,0.23383406
mz.216.97035,0.23305821,5,0.23305821
mz.752.572325,0.23192962,5,0.23192962
mz.603.20438,-0.23101483,5,0.23101483
mz.806.564065,-0.23098306,5,0.23098306
mz.635.98431,0.23076488,5,0.23076488
mz.212.95641,0.23071764,5,0.23071764
mz.800.523175,-0.23021147,5,0.23021147
mz.583.96101,0.22971436,5,0.22971436
mz.178.024225,0.22963493,5,0.22963493
mz.132.077165,0.22946666,5,0.22946666
mz.207.05899499999998,0.22945862,5,0.22945862
mz.390.97900000000004,0.22924002,5,0.22924002
mz.558.94063,-0.22882289,5,0.22882289
mz.630.1966,-0.22846955,5,0.22846955
mz.352.00246500000003,0.22841579,5,0.22841579
mz.798.53103,-0.22784239,5,0.22784239
mz.565.049225,0.22753058,5,0.22753058
mz.529.92841,-0.22669475,5,0.22669475
mz.581.951365,0.22513665,5,0.22513665
mz.845.77291,-0.22513519,5,0.22513519
mz.422.92453,-0.22424333,5,0.22424333
mz.526.91031,0.22378601,5,0.22378601
mz.421.919485,-0.22307013,5,0.22307013
mz.400.14838499999996,0.2223982,5,0.2223982
mz.213.96429,0.22234504,5,0.22234504
mz.772.5104699999999,-0.22198565,5,0.22198565
mz.147.076965,0.2219578,5,0.2219578
mz.201.07216499999998,0.22195528,5,0.22195528
mz.177.016235,0.22184362,5,0.22184362
mz.914.45802,-0.22182932,5,0.22182932
mz.787.7609,-0.22135045,5,0.22135045
mz.214.97213,0.22096537,5,0.22096537
mz.133.08065,0.22016872,5,0.22016872
mz.398.03732,0.22012481,5,0.22012481
mz.384.98044000000004,0.21995269,5,0.21995269
mz.400.14659,0.21972246,5,0.21972246
mz.835.6006,-0.21872576,5,0.21872576
mz.582.960355,0.21860974,5,0.21860974
mz.213.07515,0.2181375,5,0.2181375
mz.803.47875,-0.2181048,5,0.2181048
mz.393.91748,-0.21785988,5,0.21785988
mz.658.34081,-0.21779406,5,0.21779406
mz.951.55627,-0.21744709,5,0.21744709
mz.820.452945,-0.21737735,5,0.21737735
mz.422.927135,-0.21667048,5,0.21667048
mz.874.54532,-0.21638212,5,0.21638212
mz.241.129515,0.21635588,5,0.21635588
mz.393.915395,-0.21623647,5,0.21623647
mz.695.5102850000001,0.21619873,5,0.21619873
mz.170.04289,0.21610896,5,0.21610896
mz.231.937,-0.21572515,5,0.21572515
mz.264.14272,0.21533144,5,0.21533144
mz.945.59227,-0.21503974,5,0.21503974
mz.753.572905,0.21484333,5,0.21484333
mz.429.92282,0.21459794,5,0.21459794
mz.481.90378499999997,-0.21457852,5,0.21457852
mz.773.52124,-0.21424499,5,0.21424499
mz.308.090785,0.21417557,5,0.21417557
mz.399.143595,0.21409567,5,0.21409567
mz.618.314225,-0.21374449,5,0.21374449
mz.298.09684500000003,0.21374135,5,0.21374135
mz.308.091955,0.21322416,5,0.21322416
mz.604.198095,-0.21287939,5,0.21287939
mz.584.95859,0.21276583,5,0.21276583
mz.361.20945,0.21275336,5,0.21275336
mz.289.92275500000005,-0.21230085,5,0.21230085
mz.414.93606,-0.21110748,5,0.21110748
mz.772.51916,-0.21045652,5,0.21045652
mz.866.449975,-0.21036446,5,0.21036446
mz.366.96109,-0.21030094,5,0.21030094
mz.297.06320000000005,0.21011023,5,0.21011023
mz.307.044765,0.20962234,5,0.20962234
mz.825.4425550000001,-0.2088415,5,0.2088415
mz.178.01982500000003,0.20864923,5,0.20864923
mz.246.17037499999998,0.20841095,5,0.20841095
mz.334.08182999999997,-0.20794499,5,0.20794499
mz.294.143555,0.20771153,5,0.20771153
mz.248.93283,-0.20728555,5,0.20728555
mz.198.037635,0.20664117,5,0.20664117
mz.397.9777,0.20652165,5,0.20652165
mz.740.459075,-0.20598537,5,0.20598537
mz.423.91767,-0.20557259,5,0.20557259
mz.368.9973,0.20552364,5,0.20552364
mz.383.99676999999997,0.20529889,5,0.20529889
mz.913.447445,-0.20456994,5,0.20456994
mz.367.96288,-0.20391394,5,0.20391394
mz.159.00579499999998,0.20388727,5,0.20388727
mz.733.861225,-0.20371042,5,0.20371042
mz.807.560765,-0.20322579,5,0.20322579
mz.424.92276000000004,-0.20309211,5,0.20309211
mz.367.964545,-0.20259295,5,0.20259295
mz.772.55125,-0.20200631,5,0.20200631
mz.424.924985,-0.20123884,5,0.20123884
mz.713.4318499999999,-0.20104575,5,0.20104575
mz.912.44283,-0.20095687,5,0.20095687
mz.585.893825,-0.20082267,5,0.20082267
mz.875.485345,-0.20076908,5,0.20076908
mz.368.95887,-0.20063394,5,0.20063394
mz.350.084215,0.20056725,5,0.20056725
mz.176.00849,0.20024002,5,0.20024002
mz.742.47786,-0.20004733,5,0.20004733
mz.133.074345,0.19925624,5,0.19925624
mz.276.14437999999996,0.19910547,5,0.19910547
mz.372.06782499999997,0.19906738,5,0.19906738
mz.443.948085,-0.19891874,5,0.19891874
mz.791.526435,0.19866945,5,0.19866945
mz.298.07236,0.19840005,5,0.19840005
mz.261.928305,-0.19831203,5,0.19831203
mz.651.524175,-0.19810307,5,0.19810307
mz.365.95334,-0.197659,5,0.197659
mz.793.55075,-0.19761336,5,0.19761336
mz.754.5264,0.19739152,5,0.19739152
mz.395.913475,-0.19723383,5,0.19723383
mz.852.470875,-0.19693059,5,0.19693059
mz.451.02067,0.19675207,5,0.19675207
mz.713.446105,-0.19667846,5,0.19667846
mz.741.4701749999999,-0.19663726,5,0.19663726
mz.370.049525,0.19657594,5,0.19657594
mz.392.90790000000004,-0.19634016,5,0.19634016
mz.952.5665750000001,-0.19598685,5,0.19598685
mz.424.927415,-0.19588363,5,0.19588363
mz.942.58596,-0.19550918,5,0.19550918
mz.896.58148,-0.19538341,5,0.19538341
mz.422.909905,-0.19509524,5,0.19509524
mz.364.90382,-0.19495112,5,0.19495112
mz.282.18115,0.19393934,5,0.19393934
mz.737.884175,-0.19378906,5,0.19378906
mz.356.024235,0.19371465,5,0.19371465
mz.350.085725,0.19355145,5,0.19355145
mz.958.574895,0.19331497,5,0.19331497
mz.423.932365,-0.19292003,5,0.19292003
mz.353.023935,0.19259675,5,0.19259675
mz.802.54909,-0.19241253,5,0.19241253
mz.364.90545999999995,-0.19240896,5,0.19240896
mz.897.58394,-0.19216882,5,0.19216882
mz.367.966215,-0.19210246,5,0.19210246
mz.774.52054,-0.19192283,5,0.19192283
mz.420.91087,-0.19165912,5,0.19165912
mz.422.920525,-0.19151245,5,0.19151245
mz.871.461585,-0.1914622,5,0.1914622
mz.368.96055,-0.19145913,5,0.19145913
mz.265.069955,0.19141565,5,0.19141565
mz.453.90863,-0.19133547,5,0.19133547
mz.368.02887,0.19120806,5,0.19120806
mz.331.04330500000003,0.19058964,5,0.19058964
mz.739.4617499999999,-0.19032834,5,0.19032834
mz.874.4870599999999,-0.18974054,5,0.18974054
mz.772.4803899999999,-0.1893017,5,0.1893017
mz.849.767835,-0.18911964,5,0.18911964
mz.423.93035,-0.18904778,5,0.18904778
mz.963.4777899999999,-0.18862802,5,0.18862802
mz.360.95999,0.18861899,5,0.18861899
mz.952.555395,-0.18835263,5,0.18835263
mz.870.581965,-0.18833467,5,0.18833467
mz.310.99638500000003,-0.18790786,5,0.18790786
mz.364.902325,-0.18763633,5,0.18763633
mz.553.9474849999999,0.18746267,5,0.18746267
mz.349.06723999999997,0.18720978,5,0.18720978
mz.408.00655,0.18717957,5,0.18717957
mz.688.1054899999999,0.18710399,5,0.18710399
mz.614.903995,-0.18679361,5,0.18679361
mz.623.498265,-0.18582289,5,0.18582289
mz.740.474425,-0.1855905,5,0.1855905
mz.751.521885,0.18537292,5,0.18537292
mz.428.372025,0.18534641,5,0.18534641
mz.489.11309500000004,0.18531017,5,0.18531017
mz.319.426305,-0.18517648,5,0.18517648
mz.700.4447500000001,0.18472415,5,0.18472415
mz.368.95718999999997,-0.18418206,5,0.18418206
mz.503.90564,-0.18399987,5,0.18399987
mz.487.972255,0.1839606,5,0.1839606
mz.349.074885,0.18357787,5,0.18357787
mz.297.03680999999995,0.1834572,5,0.1834572
mz.385.274865,-0.18333189,5,0.18333189
mz.349.073105,0.18309198,5,0.18309198
mz.291.975255,0.18286727,5,0.18286727
mz.132.07691,0.18208835,5,0.18208835
mz.350.07474,0.18196523,5,0.18196523
mz.294.938215,0.18183477,5,0.18183477
mz.619.314995,-0.18152568,5,0.18152568
mz.696.084075,0.18151261,5,0.18151261
mz.366.90242,-0.18148455,5,0.18148455
mz.324.05921,0.18140934,5,0.18140934
mz.801.530895,-0.18054901,5,0.18054901
mz.320.06743,-0.18046543,5,0.18046543
mz.735.86781,-0.18037806,5,0.18037806
mz.385.2732,-0.18030894,5,0.18030894
mz.310.99519499999997,-0.18026374,5,0.18026374
mz.351.08903999999995,0.18025804,5,0.18025804
mz.876.484185,-0.18016401,5,0.18016401
mz.529.98095,0.1800543,5,0.1800543
mz.624.5019199999999,-0.17970496,5,0.17970496
mz.735.560395,-0.17963637,5,0.17963637
mz.350.08736999999996,0.17932028,5,0.17932028
mz.279.085535,0.17906435,5,0.17906435
mz.399.14538000000005,0.17893423,5,0.17893423
mz.424.96463500000004,0.17873196,5,0.17873196
mz.775.5177100000001,-0.17870608,5,0.17870608
mz.348.06959,0.17869619,5,0.17869619
mz.778.01039,0.17866284,5,0.17866284
mz.375.00595,0.17826985,5,0.17826985
mz.424.96686,0.17809813,5,0.17809813
mz.735.8945,-0.17792211,5,0.17792211
mz.375.00721,0.17757538,5,0.17757538
mz.740.46767,-0.17716551,5,0.17716551
mz.564.04314,0.17705868,5,0.17705868
mz.823.54033,-0.17663321,5,0.17663321
mz.568.3361749999999,-0.17660594,5,0.17660594
mz.410.005665,0.1765301,5,0.1765301
mz.739.44705,-0.17631672,5,0.17631672
mz.616.90416,-0.17572837,5,0.17572837
mz.424.93085499999995,-0.17545097,5,0.17545097
mz.811.4579550000001,-0.17514157,5,0.17514157
mz.488.04695000000004,0.17507112,5,0.17507112
mz.337.949665,-0.17501096,5,0.17501096
mz.806.88703,-0.17418006,5,0.17418006
mz.283.09301,0.17407735,5,0.17407735
mz.232.94483,-0.17390075,5,0.17390075
mz.240.09833,0.17383446,5,0.17383446
mz.564.24207,-0.17287365,5,0.17287365
mz.503.967085,0.17270897,5,0.17270897
mz.308.089615,0.17188244,5,0.17188244
mz.382.10608,0.17146583,5,0.17146583
mz.798.2154350000001,0.171384,5,0.171384
mz.251.9674,-0.17101131,5,0.17101131
mz.394.91811,-0.1704116,5,0.1704116
mz.794.44623,-0.17031147,5,0.17031147
mz.461.87474499999996,-0.17021255,5,0.17021255
mz.251.968185,-0.17014737,5,0.17014737
mz.442.96448,0.1697275,5,0.1697275
mz.313.033195,0.1696567,5,0.1696567
mz.251.96654999999998,-0.16948564,5,0.16948564
mz.688.38778,-0.16947602,5,0.16947602
mz.672.418725,0.16937143,5,0.16937143
mz.409.01022,0.16931555,5,0.16931555
mz.463.87351,-0.16908677,5,0.16908677
mz.698.375595,-0.1689887,5,0.1689887
mz.427.907145,0.1688117,5,0.1688117
mz.853.47416,-0.16832581,5,0.16832581
mz.310.994,-0.16814245,5,0.16814245
mz.959.5795350000001,0.16794437,5,0.16794437
mz.332.04537500000004,0.16740675,5,0.16740675
mz.425.928155,-0.1673662,5,0.1673662
mz.834.600635,-0.16689645,5,0.16689645
mz.761.567145,-0.16680786,5,0.16680786
mz.623.98246,0.16673231,5,0.16673231
mz.203.93285500000002,-0.16667216,5,0.16667216
mz.803.5554099999999,-0.16665755,5,0.16665755
mz.192.014945,0.16663374,5,0.16663374
mz.353.88166,-0.16661498,5,0.16661498
mz.502.97609,-0.16656455,5,0.16656455
mz.615.911165,-0.16655974,5,0.16655974
mz.348.8678,-0.16628583,5,0.16628583
mz.401.14022,0.16594963,5,0.16594963
mz.714.449905,-0.16594027,5,0.16594027
mz.616.35513,0.16567601,5,0.16567601
mz.953.568835,-0.16557243,5,0.16557243
mz.314.96378500000003,0.16550751,5,0.16550751
mz.137.071495,0.16527559,5,0.16527559
mz.185.960205,0.16498001,5,0.16498001
mz.404.916475,-0.16486233,5,0.16486233
mz.809.94939,-0.1646605,5,0.1646605
mz.264.090365,0.16439454,5,0.16439454
mz.729.58782,0.1642419,5,0.1642419
mz.613.90053,-0.16412154,5,0.16412154
mz.519.322185,0.16402668,5,0.16402668
mz.371.104515,-0.16397448,5,0.16397448
mz.343.073765,-0.16351323,5,0.16351323
mz.423.928335,-0.1634064,5,0.1634064
mz.815.93924,0.16326596,5,0.16326596
mz.787.54198,-0.16314115,5,0.16314115
mz.786.4811,-0.16311103,5,0.16311103
mz.185.95974,0.16295502,5,0.16295502
mz.201.964465,0.16291708,5,0.16291708
mz.733.88053,-0.16253251,5,0.16253251
mz.871.58241,-0.16214348,5,0.16214348
mz.385.27154,-0.16197953,5,0.16197953
mz.806.57208,-0.16188435,5,0.16188435
mz.253.96550000000002,-0.16137728,5,0.16137728
mz.773.55207,-0.16073212,5,0.16073212
mz.304.091775,0.16064344,5,0.16064344
mz.332.95589,0.16064008,5,0.16064008
mz.755.527715,0.16047949,5,0.16047949
mz.991.50214,-0.160193,5,0.160193
mz.813.558205,-0.15970278,5,0.15970278
mz.349.07160999999996,0.1595316,5,0.1595316
mz.423.920285,-0.159095,5,0.159095
mz.772.47571,-0.15909263,5,0.15909263
mz.799.573845,-0.15906532,5,0.15906532
mz.369.96241,-0.15866949,5,0.15866949
mz.621.94574,-0.15853488,5,0.15853488
mz.223.97273,-0.15814331,5,0.15814331
mz.804.551205,0.15788354,5,0.15788354
mz.320.090845,-0.15766375,5,0.15766375
mz.622.0289399999999,0.1572547,5,0.1572547
mz.734.556275,-0.156841,5,0.156841
mz.735.566455,-0.15669377,5,0.15669377
mz.130.05041,0.15656082,5,0.15656082
mz.961.511245,-0.15654337,5,0.15654337
mz.734.54539,-0.156362,5,0.156362
mz.209.95694500000002,-0.156147,5,0.156147
mz.422.921925,-0.15563455,5,0.15563455
mz.252.97081500000002,-0.15539348,5,0.15539348
mz.285.03697,0.15521812,5,0.15521812
mz.198.99860999999999,0.15466788,5,0.15466788
mz.733.6061199999999,0.15442783,5,0.15442783
mz.320.066055,-0.1543744,5,0.1543744
mz.734.563525,-0.15426573,5,0.15426573
mz.805.5523800000001,0.15418974,5,0.15418974
mz.804.541055,0.15412246,5,0.15412246
mz.366.89971,-0.15400639,5,0.15400639
mz.776.51881,-0.15351215,5,0.15351215
mz.852.492045,-0.15343003,5,0.15343003
mz.568.27612,0.15307248,5,0.15307248
mz.646.341315,-0.15291145,5,0.15291145
mz.354.278415,-0.15280369,5,0.15280369
mz.818.0297949999999,-0.15262452,5,0.15262452
mz.175.00206,0.15259264,5,0.15259264
mz.224.10329000000002,0.15247218,5,0.15247218
mz.737.855515,-0.15196417,5,0.15196417
mz.465.863155,-0.15188678,5,0.15188678
mz.409.052015,-0.15171956,5,0.15171956
mz.496.33378,-0.15158123,5,0.15158123
mz.486.098695,0.15119211,5,0.15119211
mz.752.5247449999999,0.15116161,5,0.15116161
mz.562.226445,0.15083225,5,0.15083225
mz.367.33527000000004,0.1507331,5,0.1507331
mz.407.845495,-0.15069114,5,0.15069114
mz.371.90414,0.15068151,5,0.15068151
mz.339.97446,-0.1504247,5,0.1504247
mz.201.934135,-0.15031163,5,0.15031163
mz.787.4857099999999,-0.1502509,5,0.1502509
mz.426.922605,-0.15020512,5,0.15020512
mz.444.031335,0.14991118,5,0.14991118
mz.386.276975,-0.14967668,5,0.14967668
mz.564.2477799999999,-0.1496377,5,0.1496377
mz.562.323125,0.14916466,5,0.14916466
mz.798.5888950000001,-0.14905049,5,0.14905049
mz.824.56269,-0.1483235,5,0.1483235
mz.225.970665,-0.14802708,5,0.14802708
mz.517.285795,-0.14791729,5,0.14791729
mz.812.551095,-0.14769961,5,0.14769961
mz.964.48023,-0.1475846,5,0.1475846
mz.751.40359,-0.1475648,5,0.1475648
mz.580.35705,-0.14749955,5,0.14749955
mz.282.11978999999997,0.14743558,5,0.14743558
mz.526.286545,-0.14668715,5,0.14668715
mz.364.06478500000003,0.14659847,5,0.14659847
mz.580.0440550000001,-0.14643924,5,0.14643924
mz.152.057235,0.14641967,5,0.14641967
mz.350.07666,0.14620364,5,0.14620364
mz.824.4591250000001,-0.14595352,5,0.14595352
mz.447.066065,0.1458652,5,0.1458652
mz.822.63419,0.14575423,5,0.14575423
mz.337.866275,-0.14560872,5,0.14560872
mz.787.1704500000001,0.14556779,5,0.14556779
mz.263.1463,0.14532295,5,0.14532295
mz.782.501195,-0.14507714,5,0.14507714
mz.852.48227,-0.14506626,5,0.14506626
mz.790.906505,-0.14494641,5,0.14494641
mz.382.89424,-0.14486234,5,0.14486234
mz.898.58955,-0.14472583,5,0.14472583
mz.201.932625,-0.14442733,5,0.14442733
mz.544.333975,0.1441911,5,0.1441911
mz.853.4937500000001,-0.14412089,5,0.14412089
mz.587.89251,-0.14406344,5,0.14406344
mz.848.65543,0.14400513,5,0.14400513
mz.807.571725,-0.14395534,5,0.14395534
mz.203.932345,-0.14390211,5,0.14390211
mz.338.96612,-0.14386645,5,0.14386645
mz.364.066415,0.14375347,5,0.14375347
mz.322.992345,0.1437125,5,0.1437125
mz.242.11363,0.14358775,5,0.14358775
mz.835.6631749999999,0.1435147,5,0.1435147
mz.367.968795,-0.14346825,5,0.14346825
mz.403.84944,-0.143368,5,0.143368
mz.364.063295,0.14330046,5,0.14330046
mz.516.28298,-0.14327696,5,0.14327696
mz.768.110815,0.14318292,5,0.14318292
mz.744.07268,0.1428251,5,0.1428251
mz.826.62424,0.14281829,5,0.14281829
mz.549.050195,0.1427539,5,0.1427539
mz.834.5811249999999,0.14257576,5,0.14257576
mz.542.92566,0.14256845,5,0.14256845
mz.463.84772,-0.1425361,5,0.1425361
mz.426.356575,0.14245664,5,0.14245664
mz.664.9507249999999,0.14245047,5,0.14245047
mz.737.441635,-0.14237127,5,0.14237127
mz.384.97213999999997,-0.14228784,5,0.14228784
mz.653.537505,-0.14196204,5,0.14196204
mz.781.887785,0.14176601,5,0.14176601
mz.424.93348000000003,-0.14175117,5,0.14175117
mz.825.6242500000001,0.1416314,5,0.1416314
mz.655.931325,-0.14153351,5,0.14153351
mz.658.377225,-0.14148265,5,0.14148265
mz.309.09418,0.14125082,5,0.14125082
mz.384.8918,-0.14102851,5,0.14102851
mz.311.99865,-0.1409725,5,0.1409725
mz.757.54926,0.14096725,5,0.14096725
mz.735.552515,-0.14071587,5,0.14071587
mz.657.9269300000001,-0.14044471,5,0.14044471
mz.915.4567549999999,-0.14035149,5,0.14035149
mz.673.416995,0.14007333,5,0.14007333
mz.262.060405,-0.14007144,5,0.14007144
mz.320.064795,-0.13993429,5,0.13993429
mz.701.450855,0.13991293,5,0.13991293
mz.231.94844999999998,-0.13991283,5,0.13991283
mz.203.930065,-0.13984801,5,0.13984801
mz.783.5011549999999,-0.1396876,5,0.1396876
mz.820.5117700000001,-0.13968083,5,0.13968083
mz.232.94410499999998,-0.1396167,5,0.1396167
mz.734.540555,-0.13953286,5,0.13953286
mz.582.0602650000001,-0.1394336,5,0.1394336
mz.639.93845,-0.1393574,5,0.1393574
mz.742.4599499999999,-0.13934286,5,0.13934286
mz.544.021825,0.1393132,5,0.1393132
mz.833.57581,0.13911091,5,0.13911091
mz.205.09774,0.1390344,5,0.1390344
mz.760.56144,-0.1388189,5,0.1388189
mz.348.85798,-0.13876826,5,0.13876826
mz.762.587895,-0.13845095,5,0.13845095
mz.269.09628999999995,0.13819395,5,0.13819395
mz.847.519375,-0.13806663,5,0.13806663
mz.448.34028,0.13800989,5,0.13800989
mz.185.960595,0.13781276,5,0.13781276
mz.715.44565,-0.13776876,5,0.13776876
mz.797.5878399999999,-0.13756178,5,0.13756178
mz.791.909815,-0.13753533,5,0.13753533
mz.848.65059,0.137521,5,0.137521
mz.823.64139,0.1373881,5,0.1373881
mz.787.4662599999999,-0.13728584,5,0.13728584
mz.228.93087500000001,-0.13691188,5,0.13691188
mz.961.460505,-0.13672873,5,0.13672873
mz.312.992805,-0.13665055,5,0.13665055
mz.230.95022,-0.13630389,5,0.13630389
mz.758.55539,0.13622753,5,0.13622753
mz.230.94585999999998,-0.13597603,5,0.13597603
