gene,msi,component,r,r_abs
Hapln2,mz.382.14402,0,-0.09520239,0.09520239
Slc6a9,mz.433.07846,0,-0.09519967,0.09519967
Penk,mz.427.14125,0,-0.09519614,0.09519614
Cbln1,mz.354.1128,0,-0.095193334,0.095193334
Atpaf1,mz.415.10892,0,-0.0951536,0.0951536
Bok,mz.351.14952,0,0.09515078,0.09515078
Inpp5f,mz.458.16003,0,-0.095147505,0.095147505
Kcnab3,mz.431.07851,0,-0.0951453,0.0951453
Ddc,mz.407.14256,0,-0.0951217,0.0951217
Rabgap1l,mz.383.14755,0,0.09511192,0.09511192
Atp1b3,mz.469.04201,0,-0.09510049,0.09510049
Nefh,mz.469.03851,0,-0.09509422,0.09509422
Lpl,mz.697.2391,0,0.095088765,0.095088765
Rnd2,mz.556.05285,0,-0.09508787,0.09508787
Npy,mz.453.06455,0,0.09508142,0.09508142
Cbln1,mz.458.16003,0,-0.09507297,0.09507297
Tmem63a,mz.622.29085,0,-0.09506871,0.09506871
Leo1,mz.428.14952,0,-0.09503047,0.09503047
Plekhh1,mz.482.10025,0,-0.095023826,0.095023826
Lpl,mz.382.14402,0,0.09501782,0.09501782
Phldb1,mz.433.07846,0,-0.09500847,0.09500847
Cort,mz.556.05285,0,0.09499943,0.09499943
Dcn,mz.427.13472,0,0.09499656,0.09499656
Ace,mz.326.11793,0,-0.094996065,0.094996065
Bend6,mz.351.14952,0,-0.094990805,0.094990805
Gjb1,mz.698.23612,0,-0.094981655,0.094981655
2810468N07Rik,mz.433.08094,0,-0.094976634,0.094976634
Kcnt1,mz.431.08737,0,-0.09497344,0.09497344
Iars,mz.382.14402,0,-0.09494973,0.09494973
Tekt5,mz.556.05285,0,-0.09494449,0.09494449
Dcn,mz.555.04915,0,0.094937354,0.094937354
Mkrn1,mz.862.09285,0,-0.094934314,0.094934314
Pcbd1,mz.469.04201,0,-0.09493224,0.09493224
Enpp2,mz.311.15701,0,-0.094922446,0.094922446
Cuedc1,mz.555.04915,0,-0.09492187,0.09492187
Spag9,mz.311.15701,0,-0.09490107,0.09490107
Laptm5,mz.431.08294,0,0.09489167,0.09489167
Nkx6-2,mz.382.14402,0,-0.09488951,0.09488951
Dbndd2,mz.429.0767,0,-0.09488255,0.09488255
Plaat3,mz.469.03851,0,-0.09488146,0.09488146
Cd83,mz.312.13867,0,-0.09487209,0.09487209
Nefl,mz.469.04201,0,-0.09486761,0.09486761
Gjb1,mz.354.14918,0,-0.09486576,0.09486576
Tmem88b,mz.311.1529,0,-0.09485099,0.09485099
Ewsr1,mz.324.07894,0,-0.09484274,0.09484274
Pgls,mz.469.03851,0,-0.09483129,0.09483129
Bok,mz.433.08094,0,0.09482566,0.09482566
Ace,mz.470.04199,0,-0.094814226,0.094814226
Limk1,mz.469.03851,0,-0.09481242,0.09481242
Camk2g,mz.354.1128,0,-0.0948115,0.0948115
Dlk1,mz.311.15701,0,-0.09481023,0.09481023
Ewsr1,mz.312.13867,0,-0.094782,0.094782
Lpl,mz.398.13898,0,0.09477928,0.09477928
Phldb1,mz.458.16003,0,-0.09477545,0.09477545
Adssl1,mz.698.23612,0,-0.0947471,0.0947471
Dbndd2,mz.325.08221,0,-0.09474701,0.09474701
Neurl1b,mz.431.07851,0,0.09474084,0.09474084
Rabgap1l,mz.382.14402,0,0.09471669,0.09471669
Leo1,mz.698.23612,0,-0.09470089,0.09470089
Txndc15,mz.429.0767,0,-0.09469826,0.09469826
Gjb1,mz.556.05285,0,-0.09469761,0.09469761
Slc44a1,mz.310.12302,0,-0.09469156,0.09469156
Cdk11b,mz.469.03851,0,-0.094686896,0.094686896
Hapln2,mz.415.10892,0,-0.0946856,0.0946856
Alkbh2,mz.340.13357,0,0.09467265,0.09467265
Tm7sf3,mz.427.13472,0,-0.094655335,0.094655335
Ace,mz.338.1179,0,-0.09465456,0.09465456
Th,mz.311.1529,0,-0.09465115,0.09465115
Gjb1,mz.482.10025,0,-0.09464203,0.09464203
Cpne9,mz.432.08618,0,-0.09459986,0.09459986
Laptm5,mz.469.04201,0,0.094587475,0.094587475
Mal,mz.311.1529,0,-0.094567,0.094567
Dusp26,mz.311.15701,0,-0.09456205,0.09456205
Pcbd1,mz.354.1128,0,-0.094547674,0.094547674
Phldb1,mz.433.08094,0,-0.094540894,0.094540894
Cabp7,mz.383.14755,0,0.09451696,0.09451696
Plaat3,mz.482.10025,0,-0.094506234,0.094506234
Plaat3,mz.432.08618,0,-0.09450031,0.09450031
Gpd1,mz.697.23266,0,0.09449457,0.09449457
Tmem63a,mz.556.05285,0,-0.09448649,0.09448649
Cbln1,mz.556.05285,0,-0.09448503,0.09448503
Cbln1,mz.482.10025,0,-0.09448272,0.09448272
Plaat3,mz.862.09285,0,-0.09447372,0.09447372
Adssl1,mz.354.14918,0,-0.0944709,0.0944709
Pgls,mz.862.09285,0,-0.09443872,0.09443872
Penk,mz.338.1179,0,-0.0943816,0.0943816
Gatm,mz.469.03851,0,-0.094365254,0.094365254
Plcb4,mz.433.07846,0,-0.09434761,0.09434761
Agt,mz.338.1179,0,-0.094343945,0.094343945
Tmem88b,mz.622.29085,0,-0.09433584,0.09433584
Plekhh1,mz.415.10892,0,-0.09432994,0.09432994
Tm7sf3,mz.697.2391,0,-0.09431866,0.09431866
Zc3h8,mz.354.14918,0,-0.0942889,0.0942889
Ccdc149,mz.408.12338,0,-0.094282426,0.094282426
Bok,mz.458.16003,0,0.09426366,0.09426366
Inpp5f,mz.697.23266,0,-0.09423715,0.09423715
Lpl,mz.383.14755,0,0.09423062,0.09423062
Spp1,mz.469.03851,0,-0.094217785,0.094217785
Opalin,mz.312.15803,0,-0.09420617,0.09420617
Scd1,mz.382.14402,0,-0.094191834,0.094191834
Camk2g,mz.427.13472,0,-0.09418981,0.09418981
Cort,mz.862.09285,0,0.094188,0.094188
Fa2h,mz.352.13361,0,-0.09416112,0.09416112
Cartpt,mz.407.14256,0,-0.094157,0.094157
Slc6a9,mz.427.13255,0,-0.09415436,0.09415436
Bok,mz.383.14755,0,0.09414743,0.09414743
Col16a1,mz.469.04201,0,-0.09413712,0.09413712
Dgkb,mz.431.08294,0,0.094129734,0.094129734
Zc3h8,mz.482.10025,0,-0.094114214,0.094114214
Slc18a2,mz.338.1179,0,-0.09410849,0.09410849
Cuedc1,mz.697.23266,0,-0.094100945,0.094100945
Slc6a11,mz.312.15803,0,-0.09410061,0.09410061
Rtkn,mz.554.0458,0,-0.09408873,0.09408873
Lpl,mz.697.23266,0,0.094069555,0.094069555
Kcnj8,mz.312.13867,0,0.094066374,0.094066374
Tmem229a,mz.338.1179,0,-0.09405376,0.09405376
Phldb1,mz.453.06455,0,-0.09403451,0.09403451
Scd1,mz.433.08939,0,-0.09402147,0.09402147
Slc6a3,mz.431.08294,0,-0.09401124,0.09401124
Gfap,mz.311.15701,0,0.094007574,0.094007574
Iars,mz.698.23612,0,-0.094004445,0.094004445
Gjb1,mz.311.1529,0,-0.09398286,0.09398286
Nefl,mz.310.12302,0,-0.09397563,0.09397563
Rnf13,mz.433.07846,0,-0.09397253,0.09397253
Gjb1,mz.427.13255,0,-0.09396819,0.09396819
Car2,mz.351.14952,0,-0.09393804,0.09393804
Adssl1,mz.427.13255,0,-0.09393802,0.09393802
Pxdn,mz.697.23266,0,0.09393573,0.09393573
Slc6a9,mz.354.1128,0,-0.09393348,0.09393348
Leo1,mz.469.03851,0,-0.09392761,0.09392761
Rnf13,mz.354.14918,0,-0.09392115,0.09392115
Plcb4,mz.482.10025,0,-0.09391923,0.09391923
Tbata,mz.433.08094,0,0.09391391,0.09391391
Cd83,mz.351.14952,0,-0.09391349,0.09391349
Calb2,mz.312.15803,0,-0.09390161,0.09390161
Cox11,mz.326.11793,0,-0.093896866,0.093896866
Nkx6-2,mz.432.08618,0,-0.093848675,0.093848675
Lpl,mz.427.14125,0,0.09383178,0.09383178
Bend6,mz.622.29085,0,-0.093830094,0.093830094
Plcb4,mz.398.13898,0,-0.09382325,0.09382325
Nkx6-2,mz.354.1128,0,-0.09381606,0.09381606
Vegfd,mz.697.23266,0,0.09379952,0.09379952
Tmem63a,mz.311.15701,0,-0.09378858,0.09378858
Il33,mz.697.2391,0,-0.09378788,0.09378788
Bex2,mz.469.04201,0,-0.093777016,0.093777016
Adssl1,mz.555.04915,0,-0.09377213,0.09377213
Fa2h,mz.469.04201,0,-0.09377152,0.09377152
Slc6a3,mz.862.09285,0,-0.09375118,0.09375118
2810468N07Rik,mz.433.07846,0,-0.09375003,0.09375003
Iars,mz.697.2391,0,-0.09371233,0.09371233
Neurl1b,mz.311.1529,0,0.09369272,0.09369272
Ndrg1,mz.310.12302,0,-0.09367895,0.09367895
Ace,mz.556.05285,0,-0.09366049,0.09366049
Txndc15,mz.431.07851,0,-0.093660235,0.093660235
Pgls,mz.415.10892,0,-0.09364402,0.09364402
Ss18l2,mz.698.23612,0,-0.093631715,0.093631715
Rac1,mz.312.15803,0,-0.093619466,0.093619466
Rab11fip5,mz.697.23266,0,-0.09360462,0.09360462
Plcb4,mz.458.16003,0,-0.09359632,0.09359632
Leo1,mz.697.2391,0,-0.09355667,0.09355667
Cbln1,mz.428.14952,0,-0.093553565,0.093553565
Dlk1,mz.862.08498,0,-0.093550846,0.093550846
Cuedc1,mz.427.13255,0,-0.09354631,0.09354631
Rnf13,mz.556.05285,0,-0.09354196,0.09354196
Th,mz.556.05285,0,-0.0935372,0.0935372
Enpp1,mz.624.27776,0,0.0935259,0.0935259
Iars,mz.469.04201,0,-0.0935136,0.0935136
Rnf13,mz.408.12338,0,-0.09348269,0.09348269
Cbln1,mz.427.13472,0,-0.093462706,0.093462706
Bex2,mz.453.06455,0,-0.09342015,0.09342015
Rab11fip5,mz.698.23612,0,-0.09341999,0.09341999
Ss18l2,mz.554.0458,0,-0.093393065,0.093393065
Neurl1b,mz.310.12302,0,0.09337592,0.09337592
Nkx6-2,mz.326.11793,0,-0.093361884,0.093361884
Hapln2,mz.428.14952,0,-0.09335559,0.09335559
Inpp5f,mz.433.07846,0,-0.09334222,0.09334222
Ndrg1,mz.427.13255,0,-0.093340844,0.093340844
Nefh,mz.862.08498,0,-0.09333937,0.09333937
Rnf227,mz.453.06455,0,-0.09332667,0.09332667
Scd1,mz.354.1128,0,-0.09331757,0.09331757
Mt1,mz.433.08939,0,0.0933117,0.0933117
Scd1,mz.354.14918,0,-0.09330958,0.09330958
Mog,mz.433.08939,0,-0.0932994,0.0932994
Slc6a3,mz.556.05285,0,-0.093293324,0.093293324
Apod,mz.311.15701,0,-0.09329073,0.09329073
Bok,mz.469.03851,0,0.09327655,0.09327655
Nefl,mz.429.0767,0,-0.09326954,0.09326954
Scd1,mz.697.2391,0,-0.093268834,0.093268834
Gjb1,mz.697.23266,0,-0.09326487,0.09326487
Enpp2,mz.312.15803,0,-0.09326084,0.09326084
Limk1,mz.354.1128,0,-0.093252316,0.093252316
Scd1,mz.383.14755,0,-0.093242854,0.093242854
Zc3h8,mz.556.05285,0,-0.09321864,0.09321864
Pcbd1,mz.862.08498,0,-0.09320214,0.09320214
Adssl1,mz.408.12338,0,-0.09318487,0.09318487
Cdk11b,mz.407.14256,0,-0.09318286,0.09318286
Kcnt1,mz.431.07851,0,-0.09317383,0.09317383
Nefh,mz.338.1179,0,-0.09317221,0.09317221
Th,mz.383.14755,0,-0.0931699,0.0931699
Ccdc149,mz.470.04199,0,-0.09314472,0.09314472
Neat1,mz.351.14952,0,-0.09314287,0.09314287
Pgls,mz.431.08737,0,-0.09313513,0.09313513
Tmem63a,mz.338.1179,0,-0.09310064,0.09310064
Cdk11b,mz.416.11226,0,-0.09309459,0.09309459
Inpp5f,mz.433.08939,0,-0.09308636,0.09308636
Rabgap1l,mz.310.12302,0,0.093079016,0.093079016
Neat1,mz.312.13867,0,-0.09307085,0.09307085
Cbln1,mz.697.2391,0,-0.09305296,0.09305296
Zcchc12,mz.398.13898,0,-0.093050025,0.093050025
Pcbd1,mz.428.14952,0,-0.093043186,0.093043186
Slc6a9,mz.326.11793,0,-0.09302026,0.09302026
Kcnt1,mz.555.04915,0,-0.0930074,0.0930074
Plekhh1,mz.398.13898,0,-0.092987,0.092987
Tm7sf3,mz.697.23266,0,-0.09297207,0.09297207
Nkx6-2,mz.427.14125,0,-0.09296622,0.09296622
Iars,mz.427.14125,0,-0.09295802,0.09295802
Vps39,mz.407.14256,0,-0.092948094,0.092948094
Adssl1,mz.354.1128,0,-0.09293996,0.09293996
Rtkn,mz.698.23612,0,-0.092923574,0.092923574
Dcn,mz.354.1128,0,0.092910424,0.092910424
Tekt5,mz.697.2391,0,-0.09289889,0.09289889
Camk2g,mz.383.14755,0,-0.09288353,0.09288353
Car2,mz.407.14256,0,-0.092881456,0.092881456
Scd1,mz.338.1179,0,-0.09287876,0.09287876
Pgls,mz.433.07846,0,-0.09283855,0.09283855
Rab11fip5,mz.383.14755,0,-0.09282309,0.09282309
Nme7,mz.325.08221,0,-0.092800125,0.092800125
Slc44a1,mz.311.1529,0,-0.09279681,0.09279681
Atpaf1,mz.431.07851,0,-0.092794485,0.092794485
Mt1,mz.431.07851,0,0.09278783,0.09278783
Phldb1,mz.310.12302,0,-0.09276257,0.09276257
Inpp5f,mz.416.11226,0,-0.09275265,0.09275265
Cd9,mz.470.04199,0,-0.09273832,0.09273832
Ccdc149,mz.482.10025,0,-0.09269037,0.09269037
Lpl,mz.354.14918,0,0.092687696,0.092687696
Nmral1,mz.698.23612,0,-0.09268454,0.09268454
Zc3h8,mz.310.12302,0,-0.09268285,0.09268285
Tm7sf3,mz.698.23612,0,-0.0926813,0.0926813
Gjb1,mz.326.11793,0,-0.09267576,0.09267576
Kcnt1,mz.408.12338,0,-0.092664205,0.092664205
Cdk11b,mz.433.08939,0,-0.09265562,0.09265562
Tekt5,mz.427.14125,0,-0.09264885,0.09264885
Mt1,mz.352.13361,0,0.09263792,0.09263792
Limk1,mz.431.08737,0,-0.09263463,0.09263463
Zcchc12,mz.428.14952,0,-0.09262859,0.09262859
Tmem63a,mz.311.1529,0,-0.09262698,0.09262698
Phldb1,mz.326.11793,0,-0.092626065,0.092626065
Kctd9,mz.453.06455,0,-0.09262462,0.09262462
Adssl1,mz.697.2391,0,-0.092622295,0.092622295
Ddc,mz.431.07851,0,-0.09262103,0.09262103
Adssl1,mz.469.03851,0,-0.092613906,0.092613906
Cort,mz.428.14952,0,0.09261303,0.09261303
Il33,mz.698.23612,0,-0.0926117,0.0926117
Kcna6,mz.415.10892,0,-0.092610136,0.092610136
Atp1b3,mz.398.13898,0,-0.09254932,0.09254932
Auh,mz.453.06455,0,-0.0925452,0.0925452
Inpp5f,mz.697.2391,0,-0.09253992,0.09253992
Kcnt1,mz.428.14952,0,-0.092515275,0.092515275
Cnp,mz.407.14256,0,-0.09251162,0.09251162
Kcnt1,mz.554.0458,0,-0.092496954,0.092496954
Rtkn,mz.428.14952,0,-0.09249545,0.09249545
Kcna6,mz.310.12302,0,-0.09249538,0.09249538
Camk2g,mz.354.14918,0,-0.09248221,0.09248221
Plaat3,mz.382.14402,0,-0.092446536,0.092446536
Th,mz.622.29085,0,-0.092437625,0.092437625
Ace,mz.310.12302,0,-0.092437,0.092437
Chn2,mz.431.08294,0,-0.09242731,0.09242731
Adssl1,mz.431.08737,0,-0.09242044,0.09242044
Slc44a1,mz.470.04199,0,-0.09241279,0.09241279
Dcn,mz.697.2391,0,0.09239868,0.09239868
Slc18a2,mz.433.07846,0,-0.09239039,0.09239039
Nefh,mz.352.13361,0,-0.0923872,0.0923872
Ccdc149,mz.556.05285,0,-0.09238413,0.09238413
Dgkb,mz.311.15701,0,0.09237568,0.09237568
Capn3,mz.428.14952,0,0.0923589,0.0923589
Slc44a1,mz.862.09285,0,-0.09235824,0.09235824
Ss18l2,mz.555.04915,0,-0.09235504,0.09235504
Cartpt,mz.431.08294,0,-0.092336684,0.092336684
Gpd1,mz.326.11793,0,0.0923318,0.0923318
Ddc,mz.433.07846,0,-0.09232314,0.09232314
Apln,mz.698.23612,0,-0.09232302,0.09232302
Tbata,mz.398.13898,0,0.09231587,0.09231587
Cort,mz.469.04201,0,0.09231393,0.09231393
Penk,mz.427.13255,0,-0.092302114,0.092302114
Tprn,mz.697.2391,0,-0.09230003,0.09230003
Ivns1abp,mz.428.14952,0,-0.092295796,0.092295796
Cdk11b,mz.433.07846,0,-0.09228457,0.09228457
Cpne9,mz.407.14256,0,-0.092281386,0.092281386
Slc18a2,mz.469.03851,0,-0.09227078,0.09227078
Pxdn,mz.554.0458,0,0.09226245,0.09226245
Rab11fip5,mz.554.0458,0,-0.09225229,0.09225229
Tekt5,mz.554.0458,0,-0.09224632,0.09224632
Cpne9,mz.431.08737,0,-0.0922113,0.0922113
Bok,mz.469.04201,0,0.09221016,0.09221016
Cd83,mz.429.0767,0,-0.09220272,0.09220272
Slc6a3,mz.383.14755,0,-0.09219474,0.09219474
Cort,mz.433.07846,0,0.09218047,0.09218047
Plaat3,mz.338.1179,0,-0.09217194,0.09217194
2810468N07Rik,mz.470.04199,0,-0.0921639,0.0921639
Kcnt1,mz.383.14755,0,-0.092160895,0.092160895
Cox11,mz.433.08939,0,-0.0921455,0.0921455
Aldh1a1,mz.624.27776,0,-0.0921389,0.0921389
Phldb1,mz.431.08737,0,-0.09213618,0.09213618
Cartpt,mz.432.08618,0,-0.09213522,0.09213522
Auh,mz.554.0458,0,-0.09213246,0.09213246
Arsg,mz.482.10025,0,-0.0921284,0.0921284
Leo1,mz.697.23266,0,-0.09212476,0.09212476
Mal,mz.431.08737,0,-0.09212121,0.09212121
Gjb1,mz.697.2391,0,-0.09211932,0.09211932
Mkrn1,mz.433.07846,0,-0.09210047,0.09210047
Plaat3,mz.326.11793,0,-0.09209048,0.09209048
Gjb1,mz.427.14125,0,-0.09208617,0.09208617
Cox11,mz.458.16003,0,-0.09206821,0.09206821
Dlk1,mz.352.13361,0,-0.092068,0.092068
Atpaf1,mz.458.16003,0,-0.092066675,0.092066675
Gpd1,mz.354.1128,0,0.09206438,0.09206438
Tmem63a,mz.433.08094,0,-0.09206033,0.09206033
Ace,mz.415.10892,0,-0.09205985,0.09205985
2810468N07Rik,mz.311.1529,0,-0.092051595,0.092051595
Iars,mz.407.14256,0,-0.09204058,0.09204058
Vps39,mz.352.13361,0,-0.09202516,0.09202516
Rtkn,mz.431.08294,0,-0.09201518,0.09201518
Adssl1,mz.427.14125,0,-0.09200442,0.09200442
Kcnt1,mz.415.10892,0,-0.092002586,0.092002586
Cort,mz.698.23612,0,0.09199096,0.09199096
Penk,mz.482.10025,0,-0.09197429,0.09197429
Nkx6-2,mz.398.13898,0,-0.091966465,0.091966465
Nefh,mz.415.10892,0,-0.09196253,0.09196253
Cpne9,mz.862.08498,0,-0.09195256,0.09195256
Nme7,mz.340.13357,0,-0.09195039,0.09195039
Arsg,mz.354.14918,0,-0.09192458,0.09192458
Tekt5,mz.555.04915,0,-0.0919028,0.0919028
Vps39,mz.311.15701,0,-0.09190248,0.09190248
Th,mz.416.11226,0,-0.09189451,0.09189451
Ccdc149,mz.326.11793,0,-0.09189179,0.09189179
Ivns1abp,mz.427.14125,0,-0.09188877,0.09188877
Ewsr1,mz.351.14952,0,-0.09188044,0.09188044
Capn3,mz.554.0458,0,0.09188011,0.09188011
Rnf112,mz.311.1529,0,0.091867596,0.091867596
Chga,mz.324.07894,0,-0.091861434,0.091861434
Opalin,mz.624.27776,0,-0.09185782,0.09185782
Th,mz.431.08737,0,-0.0918538,0.0918538
Tm7sf3,mz.555.04915,0,-0.091814004,0.091814004
Rnf227,mz.470.04199,0,-0.09180539,0.09180539
Nmral1,mz.555.04915,0,-0.09178567,0.09178567
Plcb4,mz.469.04201,0,-0.09175441,0.09175441
Nkx6-2,mz.482.10025,0,-0.091747224,0.091747224
Apln,mz.554.0458,0,-0.09174563,0.09174563
Dbndd2,mz.458.16003,0,-0.091743834,0.091743834
Cox11,mz.431.08737,0,-0.09172079,0.09172079
Cox11,mz.469.03851,0,-0.09171517,0.09171517
Gatm,mz.415.10892,0,-0.09170379,0.09170379
Limk1,mz.428.14952,0,-0.09169961,0.09169961
Auh,mz.431.08294,0,-0.09167807,0.09167807
Slc18a2,mz.311.15701,0,-0.09167728,0.09167728
Gatm,mz.469.04201,0,-0.09165233,0.09165233
Pcbd1,mz.326.11793,0,-0.091641575,0.091641575
Phldb1,mz.415.10892,0,-0.091640815,0.091640815
Kcnt1,mz.453.06455,0,-0.091638215,0.091638215
Klhdc8a,mz.311.15701,0,-0.091607355,0.091607355
Cryab,mz.324.07894,0,-0.09158794,0.09158794
Vegfd,mz.382.14402,0,0.09158784,0.09158784
Cort,mz.383.14755,0,0.091582686,0.091582686
Limk1,mz.398.13898,0,-0.091575675,0.091575675
Cd9,mz.311.1529,0,-0.091563374,0.091563374
Pcp4l1,mz.310.12302,0,-0.09155102,0.09155102
Rnf13,mz.427.14125,0,-0.0915345,0.0915345
Gpx3,mz.312.13867,0,-0.091491446,0.091491446
Ddc,mz.311.1529,0,-0.09146887,0.09146887
Nrip3,mz.354.1128,0,0.09145799,0.09145799
Snrk,mz.433.08094,0,-0.0914541,0.0914541
Pcbd1,mz.554.0458,0,-0.091432944,0.091432944
Th,mz.433.08939,0,-0.0914213,0.0914213
Neurl1b,mz.862.08498,0,0.09141092,0.09141092
Plaat3,mz.427.13472,0,-0.09140477,0.09140477
Pgls,mz.427.13472,0,-0.09139728,0.09139728
Fa2h,mz.429.0767,0,-0.09139008,0.09139008
Cox11,mz.310.12302,0,-0.091388576,0.091388576
Cuedc1,mz.698.23612,0,-0.091375545,0.091375545
Chga,mz.324.08158,0,-0.09134902,0.09134902
Gfap,mz.433.08939,0,0.09134245,0.09134245
Plcb4,mz.427.13472,0,-0.0913298,0.0913298
Cdk4,mz.697.2391,0,-0.091323934,0.091323934
Adssl1,mz.326.11793,0,-0.091320395,0.091320395
Plcb4,mz.383.14755,0,-0.091320045,0.091320045
Plcb4,mz.326.11793,0,-0.09131495,0.09131495
Rabgap1l,mz.398.13898,0,0.0913097,0.0913097
Bok,mz.431.08737,0,0.09127248,0.09127248
Iars,mz.469.03851,0,-0.09126566,0.09126566
Pcbd1,mz.338.1179,0,-0.091259986,0.091259986
Inpp5f,mz.554.0458,0,-0.09125927,0.09125927
Enpp2,mz.325.08221,0,-0.09125283,0.09125283
Leo1,mz.554.0458,0,-0.09124674,0.09124674
Slc6a9,mz.470.04199,0,-0.091245696,0.091245696
Aspg,mz.624.27776,0,0.0912366,0.0912366
Il33,mz.554.0458,0,-0.091218114,0.091218114
Tmem63a,mz.312.15803,0,-0.09121684,0.09121684
Dcn,mz.482.10025,0,0.091210894,0.091210894
Cnp,mz.624.27776,0,-0.09120451,0.09120451
Dgkb,mz.311.1529,0,0.091196895,0.091196895
Rnf13,mz.862.09285,0,-0.091187015,0.091187015
Cuedc1,mz.433.08094,0,-0.09117751,0.09117751
Adssl1,mz.431.07851,0,-0.091161035,0.091161035
Limk1,mz.415.10892,0,-0.091153994,0.091153994
Cox11,mz.433.08094,0,-0.09114918,0.09114918
Tm7sf3,mz.554.0458,0,-0.09114133,0.09114133
Cdk4,mz.554.0458,0,-0.09111686,0.09111686
Plcb4,mz.338.1179,0,-0.09111037,0.09111037
Rab11fip5,mz.338.1179,0,-0.09110774,0.09110774
Glrb,mz.407.14256,0,-0.09110437,0.09110437
Pllp,mz.352.13361,0,-0.09107095,0.09107095
Tm7sf3,mz.427.14125,0,-0.09106908,0.09106908
Nefl,mz.312.15803,0,-0.091060996,0.091060996
Cort,mz.415.10892,0,0.09105058,0.09105058
Plekhh1,mz.431.07851,0,-0.09103992,0.09103992
Lpl,mz.427.13472,0,0.09102361,0.09102361
Atp1b3,mz.427.13255,0,-0.091020025,0.091020025
Slc6a3,mz.433.08094,0,-0.0910133,0.0910133
Gjb1,mz.433.08094,0,-0.09100576,0.09100576
Camk2g,mz.427.13255,0,-0.091004,0.091004
Hapln2,mz.432.08618,0,-0.09098982,0.09098982
Zc3h8,mz.338.1179,0,-0.090982474,0.090982474
Txndc15,mz.310.12302,0,-0.09098147,0.09098147
Kcna6,mz.408.12338,0,-0.0909617,0.0909617
Rnf13,mz.453.06455,0,-0.09091775,0.09091775
Phldb1,mz.469.04201,0,-0.09091169,0.09091169
Slc18a2,mz.312.15803,0,-0.09090412,0.09090412
Penk,mz.398.13898,0,-0.09088777,0.09088777
Limk1,mz.556.05285,0,-0.09088218,0.09088218
Hapln2,mz.453.06455,0,-0.090876214,0.090876214
Camk2g,mz.556.05285,0,-0.09084512,0.09084512
Phldb1,mz.427.13255,0,-0.09084094,0.09084094
Vegfd,mz.554.0458,0,0.090839654,0.090839654
Cox11,mz.311.1529,0,-0.090823874,0.090823874
Mkrn1,mz.310.12302,0,-0.09082165,0.09082165
Mt1,mz.312.15803,0,0.090806484,0.090806484
Camk2g,mz.427.14125,0,-0.09075525,0.09075525
Cuedc1,mz.428.14952,0,-0.0907305,0.0907305
Rnf13,mz.416.11226,0,-0.09072477,0.09072477
Phldb1,mz.556.05285,0,-0.09069967,0.09069967
Gpx3,mz.338.1179,0,-0.09069411,0.09069411
Rnf13,mz.469.03851,0,-0.090680785,0.090680785
Rnf227,mz.469.03851,0,-0.09068045,0.09068045
Col16a1,mz.469.03851,0,-0.09067636,0.09067636
Plcb4,mz.416.11226,0,-0.09066459,0.09066459
Pgls,mz.382.14402,0,-0.090662375,0.090662375
Nmral1,mz.428.14952,0,-0.090660214,0.090660214
Ctxn3,mz.697.23266,0,-0.09064731,0.09064731
Rab11fip5,mz.382.14402,0,-0.0906253,0.0906253
Crlf1,mz.622.29085,0,0.09061238,0.09061238
Capn3,mz.338.1179,0,0.090611726,0.090611726
Mkrn1,mz.352.13361,0,-0.090611175,0.090611175
Ivns1abp,mz.354.1128,0,-0.09061098,0.09061098
Klk6,mz.453.06455,0,-0.09060773,0.09060773
Cbln1,mz.354.14918,0,-0.09060595,0.09060595
Plekhh1,mz.697.2391,0,-0.09058257,0.09058257
Dip2a,mz.310.12302,0,-0.090579465,0.090579465
Plaat3,mz.354.1128,0,-0.09057393,0.09057393
Arsg,mz.428.14952,0,-0.09056695,0.09056695
Dgkb,mz.408.12338,0,0.09056466,0.09056466
Rab11fip5,mz.427.14125,0,-0.09056234,0.09056234
Tprn,mz.697.23266,0,-0.09055106,0.09055106
Limk1,mz.408.12338,0,-0.09055036,0.09055036
Cort,mz.697.23266,0,0.09054124,0.09054124
Sst,mz.556.05285,0,0.09054109,0.09054109
Inpp5f,mz.354.1128,0,-0.09053098,0.09053098
Pcbd1,mz.427.13472,0,-0.09052323,0.09052323
Plekhh1,mz.469.03851,0,-0.09051449,0.09051449
2410004B18Rik,mz.622.29085,0,-0.090513185,0.090513185
Gpd1,mz.697.2391,0,0.09050905,0.09050905
Fibcd1,mz.325.08221,0,0.09048256,0.09048256
Inpp5f,mz.453.06455,0,-0.09046714,0.09046714
Crlf1,mz.310.12302,0,0.09043359,0.09043359
Gpd1,mz.428.14952,0,0.09042841,0.09042841
Gatm,mz.326.11793,0,-0.09042564,0.09042564
Dcn,mz.458.16003,0,0.09042512,0.09042512
Slc44a1,mz.458.16003,0,-0.09041543,0.09041543
Cartpt,mz.433.08939,0,-0.09041116,0.09041116
Plekhh1,mz.432.08618,0,-0.09038502,0.09038502
Ddc,mz.470.04199,0,-0.090361126,0.090361126
Dcn,mz.427.13255,0,0.09036033,0.09036033
Ss18l2,mz.697.23266,0,-0.090339035,0.090339035
Col16a1,mz.482.10025,0,-0.09033492,0.09033492
Cd9,mz.433.08094,0,-0.090323776,0.090323776
Nmral1,mz.697.2391,0,-0.09032223,0.09032223
Camk2g,mz.338.1179,0,-0.09031983,0.09031983
Ace,mz.416.11226,0,-0.090319775,0.090319775
