gene,w,component,w_abs
Gm49864,0.0023684124,5,0.0023684124
Th,0.0023653982,5,0.0023653982
Lrrc45,0.0023426474,5,0.0023426474
Slc25a37,0.002341835,5,0.002341835
Oat,0.0023393363,5,0.0023393363
E2f5,0.0023146179,5,0.0023146179
Zcchc8,0.0023146104,5,0.0023146104
Cox11,0.0023112802,5,0.0023112802
Tob2,-0.0023081056,5,0.0023081056
Smpd5,0.0023049307,5,0.0023049307
D16Ertd472e,0.0023038106,5,0.0023038106
Gm14703,-0.0022918317,5,0.0022918317
Capn6,0.0022856668,5,0.0022856668
Ppm1d,-0.0022759154,5,0.0022759154
Col4a3bp,0.0022692068,5,0.0022692068
Minar1,0.0022681933,5,0.0022681933
Acadsb,-0.002261175,5,0.002261175
Yes1,0.0022554367,5,0.0022554367
Kif2a,-0.002254098,5,0.002254098
Pde9a,-0.002253703,5,0.002253703
Nr2f2,-0.0022534095,5,0.0022534095
Mrs2,-0.0022466765,5,0.0022466765
Gal3st1,0.0022455235,5,0.0022455235
Poglut1,0.002244067,5,0.002244067
Pxylp1,-0.0022393882,5,0.0022393882
Cfap97d2,0.002230125,5,0.002230125
Ism1,0.002224823,5,0.002224823
Colgalt2,0.002221394,5,0.002221394
Steap2,0.0022097651,5,0.0022097651
Mvk,-0.0022041728,5,0.0022041728
Plekhg1,0.0022015357,5,0.0022015357
Rnf182,-0.0022014466,5,0.0022014466
Ndufs4,0.0021906665,5,0.0021906665
Mapk1ip1l,-0.0021824369,5,0.0021824369
Adipor2,0.0021823272,5,0.0021823272
Nphp3,0.0021747663,5,0.0021747663
Gbx2,0.00217132,5,0.00217132
Wdr76,-0.0021672132,5,0.0021672132
Zfp979,0.002166371,5,0.002166371
Dusp26,0.0021647534,5,0.0021647534
Kcnd2,-0.0021615182,5,0.0021615182
Sptssb,0.0021601685,5,0.0021601685
Gm36371,0.0021485009,5,0.0021485009
Hfm1,-0.0021451085,5,0.0021451085
Ankrd26,0.0021436994,5,0.0021436994
Cat,0.002141759,5,0.002141759
Bok,-0.0021382824,5,0.0021382824
Pcbd2,0.0021328996,5,0.0021328996
AW549877,-0.0021312006,5,0.0021312006
Rabep2,-0.0021299422,5,0.0021299422
Yipf1,0.0021156636,5,0.0021156636
Hpgds,0.002109675,5,0.002109675
Mroh1,-0.002105707,5,0.002105707
A330033J07Rik,0.0021010644,5,0.0021010644
Gpsm1,0.0020925805,5,0.0020925805
Gm11274,0.0020908269,5,0.0020908269
Rnaseh1,-0.002089342,5,0.002089342
Gm40841,-0.0020883018,5,0.0020883018
Amy1,0.002081705,5,0.002081705
Sox1,-0.002074024,5,0.002074024
Dync1li1,0.0020726488,5,0.0020726488
Dnajb3,0.0020677003,5,0.0020677003
H2-DMb1,-0.0020597426,5,0.0020597426
Aox3,0.002055377,5,0.002055377
D7Ertd443e,0.0020539388,5,0.0020539388
Lncpint,-0.0020522468,5,0.0020522468
Mapkapk5,0.002051847,5,0.002051847
Rffl,0.0020495697,5,0.0020495697
Unc13c,0.0020398237,5,0.0020398237
Edem2,0.0020354255,5,0.0020354255
Hook1,-0.002017061,5,0.002017061
Mro,0.002014943,5,0.002014943
Nfasc,0.0020128079,5,0.0020128079
Prkch,0.0020124516,5,0.0020124516
Sh3glb1,-0.0020082528,5,0.0020082528
Slc35b3,0.0020047536,5,0.0020047536
Hjurp,-0.0020029815,5,0.0020029815
Gm9866,-0.0020019514,5,0.0020019514
H2-Q4,0.0020011214,5,0.0020011214
Appl2,0.0020009733,5,0.0020009733
B020010K11Rik,0.0019971216,5,0.0019971216
Ddx51,-0.0019809394,5,0.0019809394
2610028E06Rik,0.0019739454,5,0.0019739454
Nanos1,-0.0019714064,5,0.0019714064
Klhl8,0.0019681216,5,0.0019681216
Pappa2,0.0019573774,5,0.0019573774
Gucd1,0.0019528749,5,0.0019528749
S100a6,0.0019517991,5,0.0019517991
Gna12,0.0019443734,5,0.0019443734
Slc6a20b,0.0019402798,5,0.0019402798
Cmpk1,0.0019198742,5,0.0019198742
Rfng,-0.0019179406,5,0.0019179406
Foxo4,0.0019163205,5,0.0019163205
Naxd,-0.0019128451,5,0.0019128451
Recql,-0.0019118068,5,0.0019118068
Camk2g,0.0019080094,5,0.0019080094
Raf1,0.0019029931,5,0.0019029931
Arrdc2,0.0019004319,5,0.0019004319
Cdk6,0.0018982785,5,0.0018982785
Rnd2,0.0018947712,5,0.0018947712
Gm26879,0.001891101,5,0.001891101
Metap1d,0.0018894443,5,0.0018894443
Ftl1-ps1,0.0018884952,5,0.0018884952
Tmem201,-0.0018878884,5,0.0018878884
Sec16a,0.0018856,5,0.0018856
Unc5c,-0.0018842451,5,0.0018842451
Ddc,0.0018803127,5,0.0018803127
Pcbd1,0.0018798902,5,0.0018798902
Tnpo1,0.001876142,5,0.001876142
Mosmo,0.0018761165,5,0.0018761165
Klf2,0.0018754074,5,0.0018754074
Pls1,0.0018692436,5,0.0018692436
Gm14308,0.0018647824,5,0.0018647824
Dtx3l,-0.0018597966,5,0.0018597966
Pcp4,0.0018583557,5,0.0018583557
Ccdc153,0.0018514225,5,0.0018514225
Greb1l,-0.0018505991,5,0.0018505991
Fez1,0.0018432308,5,0.0018432308
Hnrnpf,-0.0018417375,5,0.0018417375
Tmem189,-0.0018395059,5,0.0018395059
Eml1,0.00183831,5,0.00183831
C1qa,0.0018379095,5,0.0018379095
Pcca,0.0018328485,5,0.0018328485
Galk1,0.0018315904,5,0.0018315904
Sncaip,-0.0018293182,5,0.0018293182
Rassf4,0.001827962,5,0.001827962
Ap3m1,0.0018227636,5,0.0018227636
2610037D02Rik,-0.0018226368,5,0.0018226368
Pde8b,-0.001822319,5,0.001822319
Crk,-0.0018183683,5,0.0018183683
Malat1,-0.0018183091,5,0.0018183091
Chchd4,-0.0018172585,5,0.0018172585
Acot3,0.0018149698,5,0.0018149698
Pcdhb10,0.0017964615,5,0.0017964615
Dock6,0.0017937799,5,0.0017937799
Slc9a5,-0.0017912922,5,0.0017912922
Nnt,0.0017852348,5,0.0017852348
6030442K20Rik,0.0017846746,5,0.0017846746
Fez2,-0.0017768898,5,0.0017768898
Pcx,0.0017742765,5,0.0017742765
Tmcc1,-0.0017733617,5,0.0017733617
Nrd1,-0.0017634066,5,0.0017634066
Brpf3,-0.0017556971,5,0.0017556971
Nkx6-1,0.0017539118,5,0.0017539118
Pcdhb17,-0.0017500849,5,0.0017500849
Gm17690,0.0017473592,5,0.0017473592
Phldb1,0.0017417928,5,0.0017417928
Nr1d2,0.0017386308,5,0.0017386308
Metrnl,0.0017363459,5,0.0017363459
Blmh,-0.0017353251,5,0.0017353251
Myl9,0.0017279824,5,0.0017279824
Nefl,0.0017260435,5,0.0017260435
Gm3411,0.0017212944,5,0.0017212944
Hsd17b2,0.0017141905,5,0.0017141905
1700016K19Rik,0.0017100697,5,0.0017100697
Ajap1,-0.0016942739,5,0.0016942739
Pltp,0.0016903544,5,0.0016903544
Phax,0.0016893562,5,0.0016893562
Treml2,0.0016889536,5,0.0016889536
Srxn1,0.0016860939,5,0.0016860939
Gdpd5,0.0016801904,5,0.0016801904
Vps13d,-0.0016779195,5,0.0016779195
Grm3,0.001672891,5,0.001672891
Met,-0.0016722947,5,0.0016722947
Ubxn10,0.0016655703,5,0.0016655703
Nectin4,0.0016598309,5,0.0016598309
Drc3,0.0016570508,5,0.0016570508
Rnf214,-0.0016570447,5,0.0016570447
Gse1,-0.0016518881,5,0.0016518881
Slc7a4,-0.0016517262,5,0.0016517262
Atp1a2,0.0016504162,5,0.0016504162
Mafb,0.0016492326,5,0.0016492326
Kcnc1,0.0016441098,5,0.0016441098
Bst2,0.0016435694,5,0.0016435694
1500002C15Rik,0.0016397969,5,0.0016397969
Gm49201,0.0016386847,5,0.0016386847
Il17rb,0.0016365824,5,0.0016365824
Taf7,-0.0016352173,5,0.0016352173
Wnk1,0.0016265237,5,0.0016265237
Ier3ip1,-0.0016222929,5,0.0016222929
Zdhhc23,-0.0016169329,5,0.0016169329
Caprin1,-0.0016110373,5,0.0016110373
Bend6,0.0016033906,5,0.0016033906
Myh3,-0.0016019726,5,0.0016019726
Kifc5b,0.0016018099,5,0.0016018099
Pogk,0.0016007967,5,0.0016007967
Laptm5,0.0015986218,5,0.0015986218
Wdr24,0.0015954437,5,0.0015954437
Gm10644,0.0015914635,5,0.0015914635
Lyar,0.0015846827,5,0.0015846827
Smarcd2,0.0015803751,5,0.0015803751
9330104G04Rik,0.0015780639,5,0.0015780639
Arhgap4,-0.0015763962,5,0.0015763962
Gpr139,0.0015753275,5,0.0015753275
Gm32926,0.001571276,5,0.001571276
Sema3b,0.0015690306,5,0.0015690306
Mirt1,-0.0015627956,5,0.0015627956
Vipr2,-0.0015611884,5,0.0015611884
4833438C02Rik,0.0015598859,5,0.0015598859
Snrk,0.0015484451,5,0.0015484451
Vangl2,-0.0015481565,5,0.0015481565
Pigm,-0.0015429195,5,0.0015429195
Fstl1,0.0015398293,5,0.0015398293
Stk16,-0.0015368179,5,0.0015368179
Kndc1,0.0015352002,5,0.0015352002
Zpbp,-0.0015336794,5,0.0015336794
Dok4,0.0015292885,5,0.0015292885
Gm34574,0.0015260983,5,0.0015260983
Sult1a1,-0.0015246583,5,0.0015246583
Bach1,0.0015185361,5,0.0015185361
Mrpl43,0.0015181751,5,0.0015181751
Lyn,0.0015170451,5,0.0015170451
Cmas,0.0015166213,5,0.0015166213
H6pd,0.0015162897,5,0.0015162897
Upk3bl,0.0015153008,5,0.0015153008
Lrp11,-0.0015135583,5,0.0015135583
Trmo,0.0015127723,5,0.0015127723
Gm15912,0.0015084314,5,0.0015084314
Cdon,-0.0015061598,5,0.0015061598
Nt5dc2,-0.001504584,5,0.001504584
Plagl2,0.0015017489,5,0.0015017489
Bcl7a,-0.0014974701,5,0.0014974701
Cdk2ap1,-0.0014961698,5,0.0014961698
Zfyve16,0.001492926,5,0.001492926
Casq1,0.0014854922,5,0.0014854922
Cep152,0.0014830293,5,0.0014830293
Vamp5,0.0014816003,5,0.0014816003
Eif2b3,0.0014800011,5,0.0014800011
Osgin1,0.0014798371,5,0.0014798371
Sbno2,-0.0014782962,5,0.0014782962
Inmt,0.0014755072,5,0.0014755072
Lcorl,0.0014753353,5,0.0014753353
Cc2d2a,0.001470501,5,0.001470501
Slc15a4,-0.0014694096,5,0.0014694096
Ilvbl,0.0014661588,5,0.0014661588
Arglu1,-0.0014650509,5,0.0014650509
Snx6,0.0014633654,5,0.0014633654
Ing3,-0.0014601431,5,0.0014601431
Pald1,0.0014591893,5,0.0014591893
Eps8l1,-0.0014570259,5,0.0014570259
Nup107,0.0014502854,5,0.0014502854
1700047K16Rik,0.0014501809,5,0.0014501809
Pex11a,-0.0014456065,5,0.0014456065
Zfp512b,-0.0014455469,5,0.0014455469
Magee2,-0.0014442799,5,0.0014442799
Ltbp4,-0.0014423538,5,0.0014423538
Ubac2,0.0014398735,5,0.0014398735
Htr5a,0.0014378052,5,0.0014378052
Dmp1,0.0014339088,5,0.0014339088
9330159F19Rik,0.0014330172,5,0.0014330172
Rerg,0.0014326229,5,0.0014326229
Crkl,0.0014186458,5,0.0014186458
Xiap,-0.0014129914,5,0.0014129914
Trpv4,-0.0014089202,5,0.0014089202
Trim12a,0.001408499,5,0.001408499
Ltn1,0.0014065353,5,0.0014065353
Dhx16,-0.0014060313,5,0.0014060313
H2afy,-0.0014046587,5,0.0014046587
Thbs3,0.0013961447,5,0.0013961447
Mettl1,-0.0013961389,5,0.0013961389
Gins1,-0.0013945054,5,0.0013945054
Esr1,-0.0013939958,5,0.0013939958
4930581F22Rik,0.0013894613,5,0.0013894613
Med12,-0.0013869635,5,0.0013869635
Dffb,-0.0013831748,5,0.0013831748
Trnau1ap,0.001382505,5,0.001382505
Gm17435,0.0013823917,5,0.0013823917
Magi1,-0.001379955,5,0.001379955
Trim7,-0.0013786117,5,0.0013786117
Arhgap22,-0.0013766931,5,0.0013766931
Pdzd9,0.001375708,5,0.001375708
Pdzd3,-0.00137455,5,0.00137455
Dmxl1,-0.0013728078,5,0.0013728078
Wnt5b,0.0013718025,5,0.0013718025
Csad,-0.0013703308,5,0.0013703308
St6gal1,-0.0013659801,5,0.0013659801
C630031E19Rik,-0.0013648678,5,0.0013648678
Cdkn2d,-0.0013645614,5,0.0013645614
Csf1,0.0013608178,5,0.0013608178
Cd46,-0.0013578724,5,0.0013578724
Ptgs2,-0.0013578285,5,0.0013578285
Zdhhc22,-0.0013572561,5,0.0013572561
Trpc5,0.0013538756,5,0.0013538756
Usf1,-0.0013534067,5,0.0013534067
Fbxo27,0.0013476023,5,0.0013476023
Zfp994,0.0013468793,5,0.0013468793
1190005I06Rik,0.0013397151,5,0.0013397151
Atp6v1c2,-0.001337451,5,0.001337451
Paip2b,0.0013341447,5,0.0013341447
BC025920,-0.0013315278,5,0.0013315278
Zfp52,0.0013290299,5,0.0013290299
Gm19705,0.0013270904,5,0.0013270904
Dmc1,0.0013243877,5,0.0013243877
Cd83,0.0013236844,5,0.0013236844
Nhej1,-0.001317574,5,0.001317574
Gm1043,-0.0013155967,5,0.0013155967
Tnfsf13,-0.0013149369,5,0.0013149369
1110018N20Rik,-0.0013122538,5,0.0013122538
Lrriq3,0.001311695,5,0.001311695
Kcnmb4os2,-0.0013097968,5,0.0013097968
Dnd1,0.0013088542,5,0.0013088542
C1s1,0.0013073125,5,0.0013073125
Dctpp1,-0.001306399,5,0.001306399
Nt5e,0.0013056991,5,0.0013056991
P2rx5,0.0012985187,5,0.0012985187
Efna3,-0.001297639,5,0.001297639
Slc38a10,0.0012923321,5,0.0012923321
Acot11,0.0012918473,5,0.0012918473
Ick,-0.0012892154,5,0.0012892154
Gpatch4,0.001288225,5,0.001288225
Tmem132c,0.0012870233,5,0.0012870233
Fh1,0.0012841626,5,0.0012841626
Dph3,-0.0012827839,5,0.0012827839
Pgap3,0.0012798068,5,0.0012798068
Sox5,-0.0012784632,5,0.0012784632
Rspo3,-0.0012718803,5,0.0012718803
Ago3,-0.0012705442,5,0.0012705442
Rmi1,-0.0012705388,5,0.0012705388
Cnksr3,-0.0012702869,5,0.0012702869
Kif21a,0.0012699002,5,0.0012699002
Ndufaf2,0.0012698784,5,0.0012698784
Gstm7,0.0012697955,5,0.0012697955
Syt9,-0.0012668477,5,0.0012668477
Gbe1,0.0012656888,5,0.0012656888
D830030K20Rik,0.0012650032,5,0.0012650032
Sftpc,-0.001263734,5,0.001263734
Wtip,-0.0012629831,5,0.0012629831
Tmem191c,-0.0012629483,5,0.0012629483
Slc2a12,0.0012614005,5,0.0012614005
Erap1,-0.0012606435,5,0.0012606435
Cr1l,0.001260484,5,0.001260484
Gbp6,0.0012600465,5,0.0012600465
Smyd1,0.0012599424,5,0.0012599424
Aldh5a1,0.0012586191,5,0.0012586191
Bod1l,0.0012436864,5,0.0012436864
Pank4,0.0012415322,5,0.0012415322
Pcdhb19,-0.0012336407,5,0.0012336407
Bmp2k,0.0012331562,5,0.0012331562
A330074K22Rik,-0.0012300794,5,0.0012300794
Tbc1d2,-0.0012257607,5,0.0012257607
Pdss1,0.0012252437,5,0.0012252437
Iqcg,0.0012234579,5,0.0012234579
Tspan14,0.001223205,5,0.001223205
Tnni1,0.0012197372,5,0.0012197372
1500012K07Rik,-0.0012159959,5,0.0012159959
Gipr,0.0012146845,5,0.0012146845
Katnb1,-0.0012120801,5,0.0012120801
Angptl4,-0.0012112212,5,0.0012112212
Cavin3,0.0012093764,5,0.0012093764
Mplkip,-0.0012092444,5,0.0012092444
C2cd2,-0.0012041847,5,0.0012041847
Xdh,0.0012037072,5,0.0012037072
Barhl2,0.0012022106,5,0.0012022106
Crhbp,-0.0012015525,5,0.0012015525
Clint1,0.0012010437,5,0.0012010437
Rnf122,0.0011999272,5,0.0011999272
Cntnap3,-0.0011991246,5,0.0011991246
Zbtb21,0.0011956558,5,0.0011956558
Xpo5,-0.0011946631,5,0.0011946631
Dusp22,-0.0011946155,5,0.0011946155
Gramd2,-0.0011913583,5,0.0011913583
Cdkal1,0.0011892638,5,0.0011892638
Serpina3n,0.0011886667,5,0.0011886667
Gm6277,0.0011872844,5,0.0011872844
Gm26592,0.0011870572,5,0.0011870572
Mkrn2,0.0011803439,5,0.0011803439
Mphosph8,-0.0011738368,5,0.0011738368
Pex2,0.0011735521,5,0.0011735521
Map3k9,-0.0011716476,5,0.0011716476
Bbox1,0.0011691002,5,0.0011691002
Zfp976,0.001159404,5,0.001159404
Mkks,-0.0011576633,5,0.0011576633
Gm4793,0.0011567248,5,0.0011567248
Ubtd2,0.0011544381,5,0.0011544381
Mmp12,0.001154016,5,0.001154016
Senp2,0.0011509625,5,0.0011509625
Rasal3,-0.001150882,5,0.001150882
Efna2,0.0011437876,5,0.0011437876
6530402F18Rik,0.0011432226,5,0.0011432226
Emg1,-0.0011407975,5,0.0011407975
Tgm1,0.0011407387,5,0.0011407387
Hnf1b,0.0011393508,5,0.0011393508
1110002O04Rik,0.0011385228,5,0.0011385228
Pdap1,-0.0011365942,5,0.0011365942
Slc25a16,0.0011338702,5,0.0011338702
2900005J15Rik,-0.0011312828,5,0.0011312828
Fgd5,0.0011282251,5,0.0011282251
Zfp74,-0.001127851,5,0.001127851
Ercc4,0.0011274437,5,0.0011274437
Larp4,0.0011234833,5,0.0011234833
Slc45a1,0.0011216961,5,0.0011216961
Rhou,-0.0011215135,5,0.0011215135
Sclt1,-0.0011174922,5,0.0011174922
Cnn3,0.0011137433,5,0.0011137433
Cd82,0.0011101603,5,0.0011101603
Plp2,0.0011065588,5,0.0011065588
Prdm5,0.001102745,5,0.001102745
Dnajc27,0.0010984674,5,0.0010984674
Slc30a5,0.0010984486,5,0.0010984486
Acat3,-0.0010983173,5,0.0010983173
Abtb1,-0.0010950365,5,0.0010950365
Magel2,0.0010945107,5,0.0010945107
Klhl22,-0.0010941582,5,0.0010941582
Otp,0.001089052,5,0.001089052
Cyp3a13,0.0010841709,5,0.0010841709
Ubiad1,0.0010808577,5,0.0010808577
Nat8,0.0010804295,5,0.0010804295
Hbb-bs,0.0010786484,5,0.0010786484
Dhdh,0.0010765812,5,0.0010765812
Apeh,0.001076553,5,0.001076553
Rbm28,0.0010760179,5,0.0010760179
Bcl2,-0.0010746896,5,0.0010746896
Tyms,-0.0010737573,5,0.0010737573
0610030E20Rik,0.0010735643,5,0.0010735643
Ctsk,0.0010719972,5,0.0010719972
Farp2,0.0010693137,5,0.0010693137
Xrcc2,0.0010691733,5,0.0010691733
Zfp3,-0.001067847,5,0.001067847
Sim1,-0.0010661568,5,0.0010661568
Col6a1,0.001065484,5,0.001065484
Tdrd12,-0.0010598793,5,0.0010598793
Mamdc4,-0.0010571155,5,0.0010571155
Phldb2,0.0010549194,5,0.0010549194
Ggnbp1,-0.001053019,5,0.001053019
Epb41l5,0.0010526121,5,0.0010526121
Xlr,0.0010521096,5,0.0010521096
Cpt2,-0.0010520864,5,0.0010520864
Mdn1,0.0010498287,5,0.0010498287
Nfic,-0.0010473265,5,0.0010473265
Exoc3l,0.0010408466,5,0.0010408466
Slc30a9,-0.0010386258,5,0.0010386258
Zfp709,0.0010366171,5,0.0010366171
Kcnb2,0.0010350958,5,0.0010350958
Ece1,0.0010328526,5,0.0010328526
Htr1d,0.0010299041,5,0.0010299041
Man2c1os,-0.0010296748,5,0.0010296748
Clk4,-0.0010271056,5,0.0010271056
Lcp2,-0.001022589,5,0.001022589
Myl4,0.0010218079,5,0.0010218079
Flvcr1,0.0010215767,5,0.0010215767
Iars,0.0010206656,5,0.0010206656
Ehd4,-0.0010189627,5,0.0010189627
Dgkb,-0.0010171419,5,0.0010171419
Traf7,-0.0010103498,5,0.0010103498
Tpmt,-0.0010091213,5,0.0010091213
Tbc1d10c,0.0010053406,5,0.0010053406
Sfr1,0.0010045047,5,0.0010045047
Zmynd10,-0.0010023986,5,0.0010023986
Foxb1,0.0010005881,5,0.0010005881
R74862,0.001000402,5,0.001000402
Cfdp1,-0.0009994427,5,0.0009994427
Dcps,-0.0009933785,5,0.0009933785
Rapgef4,-0.0009888946,5,0.0009888946
Polr3f,0.0009839013,5,0.0009839013
C030029H02Rik,0.0009837624,5,0.0009837624
Plpbp,0.000982368,5,0.000982368
Zfp395,-0.0009803708,5,0.0009803708
Rdh11,0.0009789574,5,0.0009789574
Ccdc149,0.0009765697,5,0.0009765697
Ano4,0.00097551744,5,0.00097551744
Gpatch2l,-0.0009745954,5,0.0009745954
Pparg,-0.000974445,5,0.000974445
Gba2,0.0009744415,5,0.0009744415
Poli,-0.00097442645,5,0.00097442645
Tsg101,0.0009723977,5,0.0009723977
Eif3g,-0.00096734386,5,0.00096734386
Ewsr1,0.00095793116,5,0.00095793116
Tesk2,0.00095421035,5,0.00095421035
Ptpn20,-0.0009533547,5,0.0009533547
Higd1b,0.00095317705,5,0.00095317705
Ms4a7,0.0009475974,5,0.0009475974
AU041133,0.0009471658,5,0.0009471658
Cd55,0.00094515644,5,0.00094515644
Stac2,0.0009446126,5,0.0009446126
Trp73,0.00094311475,5,0.00094311475
Proser2,0.0009420947,5,0.0009420947
Larp6,0.0009396828,5,0.0009396828
Trmt6,-0.0009364622,5,0.0009364622
Pms1,-0.0009359216,5,0.0009359216
Cdsn,-0.0009359095,5,0.0009359095
Abcc10,0.0009297441,5,0.0009297441
4932438A13Rik,-0.00092574576,5,0.00092574576
Mrpl32,-0.0009244119,5,0.0009244119
Rmdn3,-0.00091975566,5,0.00091975566
Rxrg,0.000918029,5,0.000918029
Nek7,-0.0009170305,5,0.0009170305
Ypel2,0.0009134713,5,0.0009134713
Clns1a,0.000912686,5,0.000912686
Gars,-0.00091219565,5,0.00091219565
Gpnmb,0.00090652675,5,0.00090652675
Atpaf1,-0.0009064086,5,0.0009064086
3110021N24Rik,0.00090383756,5,0.00090383756
Snrnp200,-0.00090213167,5,0.00090213167
Trmt13,-0.00089948234,5,0.00089948234
Limd1,0.0008994256,5,0.0008994256
Pycr1,-0.00089640863,5,0.00089640863
Themis2,0.0008934399,5,0.0008934399
Cep97,0.0008863975,5,0.0008863975
Ppp4r3a,-0.0008854301,5,0.0008854301
Cep250,0.00088542193,5,0.00088542193
Mettl7a1,0.0008838718,5,0.0008838718
Lime1,0.0008832448,5,0.0008832448
Tle1,-0.00088149856,5,0.00088149856
Ncoa4,0.0008809088,5,0.0008809088
Irf3,0.0008805053,5,0.0008805053
4933406B17Rik,-0.00087862613,5,0.00087862613
Zfp691,0.00087821914,5,0.00087821914
Mafk,0.0008781611,5,0.0008781611
Chek2,0.0008770036,5,0.0008770036
Prox1os,0.0008764291,5,0.0008764291
Gm10710,0.00087617215,5,0.00087617215
Tfeb,0.0008757473,5,0.0008757473
Raly,0.000874329,5,0.000874329
Rnf170,0.0008631311,5,0.0008631311
Stx5a,-0.0008612458,5,0.0008612458
Adam23,0.00086114934,5,0.00086114934
Gata2,0.00086068956,5,0.00086068956
Sctr,-0.00086043676,5,0.00086043676
Cemip2,0.0008600254,5,0.0008600254
Plekhj1,-0.0008560579,5,0.0008560579
Ifi35,0.0008553634,5,0.0008553634
Zkscan5,0.0008526705,5,0.0008526705
Pnma3,0.0008505608,5,0.0008505608
Fbxo5,-0.0008503184,5,0.0008503184
Rbsn,0.00084882975,5,0.00084882975
Panct2,0.00084841956,5,0.00084841956
Leng8,-0.00084542565,5,0.00084542565
Ctxn3,0.00084527495,5,0.00084527495
Kcna2,-0.0008434449,5,0.0008434449
Alkbh1,0.00084271695,5,0.00084271695
Ppp1r35,0.00084261835,5,0.00084261835
Tmsb15b1,-0.0008410275,5,0.0008410275
Zfp105,0.0008406444,5,0.0008406444
Stk11,-0.0008401529,5,0.0008401529
Gjc1,0.00083980017,5,0.00083980017
4930500L23Rik,0.00083977426,5,0.00083977426
Rbm22,0.0008374879,5,0.0008374879
Cul9,0.0008364485,5,0.0008364485
Usp32,-0.00083532045,5,0.00083532045
Cd53,0.00083409826,5,0.00083409826
Trappc13,-0.00083162007,5,0.00083162007
Smcr8,0.0008313574,5,0.0008313574
Lamc1,0.0008294796,5,0.0008294796
Slc6a7,-0.00082930864,5,0.00082930864
Ccdc130,0.00082715944,5,0.00082715944
4933408B17Rik,0.00082694687,5,0.00082694687
Acy3,-0.0008258464,5,0.0008258464
Cldn5,0.0008254492,5,0.0008254492
Yipf2,-0.00082481187,5,0.00082481187
Slc18a2,0.0008241388,5,0.0008241388
Rassf2,0.0008211372,5,0.0008211372
Dbndd2,0.0008193774,5,0.0008193774
Rmdn2,0.0008189959,5,0.0008189959
Sptb,-0.0008187108,5,0.0008187108
Abtb2,0.0008182264,5,0.0008182264
Nit1,0.0008170724,5,0.0008170724
Rfx5,-0.00081492995,5,0.00081492995
Exd2,-0.0008145616,5,0.0008145616
Grifin,0.000814305,5,0.000814305
Tmem254a,0.0008133721,5,0.0008133721
Cryzl1,-0.0008123633,5,0.0008123633
Arid5a,0.00080943975,5,0.00080943975
Gm29508,0.0008076954,5,0.0008076954
Tmem212,0.0008048138,5,0.0008048138
Rnpc3,-0.00080471026,5,0.00080471026
Nipsnap1,0.0008033128,5,0.0008033128
Gm20045,-0.00080264686,5,0.00080264686
Stk32b,0.0008022993,5,0.0008022993
Poglut2,-0.0008012542,5,0.0008012542
Rnf141,0.000801249,5,0.000801249
Dcn,0.00080066413,5,0.00080066413
Sf3b6,-0.00079988554,5,0.00079988554
Usp16,0.00079957076,5,0.00079957076
Cep70,-0.0007992714,5,0.0007992714
Fam220a,0.0007990257,5,0.0007990257
Wdr95,0.00079859287,5,0.00079859287
Psg16,0.00079528394,5,0.00079528394
Gsap,-0.0007948306,5,0.0007948306
Tnfrsf22,-0.0007931684,5,0.0007931684
Ccdc138,-0.000792185,5,0.000792185
Gm35572,0.00079124176,5,0.00079124176
2810429I04Rik,0.0007878319,5,0.0007878319
Fam76b,0.00078599434,5,0.00078599434
Mrpl27,-0.0007858419,5,0.0007858419
Skiv2l,-0.00078332215,5,0.00078332215
Vsx2,0.00078231876,5,0.00078231876
Oxsm,-0.00078197307,5,0.00078197307
Zfp101,0.00078178477,5,0.00078178477
Ppcdc,0.00078021566,5,0.00078021566
Rnd3,0.0007790754,5,0.0007790754
6720427I07Rik,0.00077688205,5,0.00077688205
Tcf7l2,0.0007749415,5,0.0007749415
Nefh,0.0007740155,5,0.0007740155
Mark3,0.0007727787,5,0.0007727787
Prima1,0.00076885143,5,0.00076885143
Rnf149,0.00076507503,5,0.00076507503
Smim18,0.00076387974,5,0.00076387974
Gm44618,-0.0007631652,5,0.0007631652
Rassf7,0.00076255354,5,0.00076255354
Idi1,-0.00076248083,5,0.00076248083
Rrbp1,0.0007601873,5,0.0007601873
Lratd1,-0.0007591647,5,0.0007591647
Aste1,0.0007586531,5,0.0007586531
Adcy7,0.0007571266,5,0.0007571266
Adarb1,-0.00075481617,5,0.00075481617
Dffa,0.00075348915,5,0.00075348915
Lncppara,-0.0007502903,5,0.0007502903
Cttnbp2nl,0.00074391474,5,0.00074391474
Fbxl6,0.0007434901,5,0.0007434901
Slc6a16,0.0007407435,5,0.0007407435
Ccdc115,-0.00073940144,5,0.00073940144
Scaf4,-0.0007389075,5,0.0007389075
Col4a5,0.00073686696,5,0.00073686696
Apol8,0.0007321647,5,0.0007321647
Gm20751,0.00073210243,5,0.00073210243
Neurog2,0.00073159876,5,0.00073159876
A330069K06Rik,-0.000727601,5,0.000727601
Mdp1,-0.0007271516,5,0.0007271516
Dock8,0.0007264983,5,0.0007264983
Prom1,0.0007260237,5,0.0007260237
Ggt5,0.00072584394,5,0.00072584394
C1ql2,-0.00072428375,5,0.00072428375
Acan,0.0007239836,5,0.0007239836
Gna14,-0.00072316447,5,0.00072316447
Ccnl2,-0.0007225059,5,0.0007225059
Rnf227,0.0007217709,5,0.0007217709
