msi,w,component,w_abs
mz.523.19829,0.1644516,3,0.1644516
mz.679.22193,-0.16426009,3,0.16426009
mz.804.54915,-0.16348153,3,0.16348153
mz.587.23224,-0.16297753,3,0.16297753
mz.591.20758,-0.16295351,3,0.16295351
mz.556.24583,0.16176742,3,0.16176742
mz.551.25217,0.16157453,3,0.16157453
mz.718.20407,0.16137236,3,0.16137236
mz.723.49244,-0.16112152,3,0.16112152
mz.854.20307,-0.1609797,3,0.1609797
mz.399.18195,-0.16094218,3,0.16094218
mz.543.22225,0.16093095,3,0.16093095
mz.698.23612,-0.16070265,3,0.16070265
mz.648.1166,0.16067497,3,0.16067497
mz.716.2042,0.16040057,3,0.16040057
mz.693.23733,-0.15993366,3,0.15993366
mz.697.22494,-0.15979275,3,0.15979275
mz.320.1084,-0.15965357,3,0.15965357
mz.791.99347,0.15934603,3,0.15934603
mz.845.52728,-0.15906593,3,0.15906593
mz.604.22927,0.1581477,3,0.1581477
mz.440.14945,-0.15786237,3,0.15786237
mz.382.14402,-0.15756379,3,0.15756379
mz.575.19567,-0.15737978,3,0.15737978
mz.375.11639,-0.15717319,3,0.15717319
mz.191.08451,0.15704921,3,0.15704921
mz.697.2391,-0.15673636,3,0.15673636
mz.700.23159,-0.15642595,3,0.15642595
mz.825.29288,-0.15562098,3,0.15562098
mz.572.24122,0.1556132,3,0.1556132
mz.838.30494,-0.15544145,3,0.15544145
mz.879.33587,0.15471485,3,0.15471485
mz.500.20106,0.15452898,3,0.15452898
mz.697.23266,-0.15433572,3,0.15433572
mz.558.24205,0.15410966,3,0.15410966
mz.396.02194,-0.15384875,3,0.15384875
mz.783.56892,-0.15384457,3,0.15384457
mz.894.31698,0.15314882,3,0.15314882
mz.229.28376,-0.15303952,3,0.15303952
mz.383.14755,-0.15291576,3,0.15291576
mz.838.34311,0.15289211,3,0.15289211
mz.189.74745,0.15208241,3,0.15208241
mz.617.20708,-0.15208018,3,0.15208018
mz.846.53992,-0.15206333,3,0.15206333
mz.443.13675,-0.15170293,3,0.15170293
mz.184.41564,0.1515377,3,0.1515377
mz.497.2188,-0.15076074,3,0.15076074
mz.554.0458,-0.1504528,3,0.1504528
mz.432.2324,-0.15017864,3,0.15017864
mz.580.23839,0.14961676,3,0.14961676
mz.651.22691,-0.14947441,3,0.14947441
mz.396.0209,-0.14884682,3,0.14884682
mz.577.51864,-0.14823028,3,0.14823028
mz.284.14369,0.14820504,3,0.14820504
mz.397.15494,-0.14820227,3,0.14820227
mz.775.06141,0.14815173,3,0.14815173
mz.433.23603,-0.1481341,3,0.1481341
mz.228.50008,0.14781415,3,0.14781415
mz.896.30154,0.1472382,3,0.1472382
mz.842.29891,-0.14721827,3,0.14721827
mz.427.13472,-0.14705092,3,0.14705092
mz.396.03067,-0.14694346,3,0.14694346
mz.303.10342,-0.14688586,3,0.14688586
mz.695.25359,-0.14651601,3,0.14651601
mz.701.31536,-0.14608647,3,0.14608647
mz.423.18201,-0.14584751,3,0.14584751
mz.841.15484,-0.14544031,3,0.14544031
mz.574.22262,0.14532667,3,0.14532667
mz.573.22107,0.14525583,3,0.14525583
mz.229.28425,0.14515966,3,0.14515966
mz.668.28097,0.14438424,3,0.14438424
mz.354.14918,-0.14425065,3,0.14425065
mz.384.12332,-0.14419784,3,0.14419784
mz.712.25113,-0.14414479,3,0.14414479
mz.574.24577,0.14407025,3,0.14407025
mz.431.16838,-0.14396852,3,0.14396852
mz.726.17676,0.14357498,3,0.14357498
mz.574.22829,0.1435164,3,0.1435164
mz.326.11793,-0.14350623,3,0.14350623
mz.396.02963,-0.14335433,3,0.14335433
mz.771.39291,-0.14332238,3,0.14332238
mz.191.41903,0.14330322,3,0.14330322
mz.489.94697,0.14321446,3,0.14321446
mz.573.22672,0.14276698,3,0.14276698
mz.462.18557,-0.14258271,3,0.14258271
mz.430.16497,-0.1425183,3,0.1425183
mz.574.23659,0.14246038,3,0.14246038
mz.524.22395,0.14232573,3,0.14232573
mz.605.18692,-0.14205542,3,0.14205542
mz.573.21454,0.14176133,3,0.14176133
mz.555.21121,-0.14170401,3,0.14170401
mz.569.22939,-0.14149015,3,0.14149015
mz.808.13812,-0.14084989,3,0.14084989
mz.678.24187,0.14073241,3,0.14073241
mz.573.22368,0.14049913,3,0.14049913
mz.589.21091,0.14007619,3,0.14007619
mz.519.24045,-0.14006487,3,0.14006487
mz.606.19044,-0.13994196,3,0.13994196
mz.573.23369,0.1399201,3,0.1399201
mz.303.10561,-0.13948357,3,0.13948357
mz.711.24789,-0.13888991,3,0.13888991
mz.700.22314,0.13861765,3,0.13861765
mz.580.21743,0.13816509,3,0.13816509
mz.590.19486,-0.13798933,3,0.13798933
mz.370.1441,-0.13729763,3,0.13729763
mz.680.23731,0.13693142,3,0.13693142
mz.695.11915,-0.13670202,3,0.13670202
mz.302.13426,0.13619077,3,0.13619077
mz.585.21193,-0.1360491,3,0.1360491
mz.603.22788,-0.13560085,3,0.13560085
mz.578.21224,0.13515975,3,0.13515975
mz.393.16,-0.13455252,3,0.13455252
mz.694.24144,-0.1343983,3,0.1343983
mz.209.29263,0.13394098,3,0.13394098
mz.209.29101,0.13381095,3,0.13381095
mz.311.15034,-0.13352646,3,0.13352646
mz.663.25089,0.13341694,3,0.13341694
mz.398.03129,-0.13337195,3,0.13337195
mz.791.98101,0.13325837,3,0.13325837
mz.662.24721,0.13314879,3,0.13314879
mz.569.22639,-0.13276169,3,0.13276169
mz.785.4514,-0.13212228,3,0.13212228
mz.590.21332,0.13209169,3,0.13209169
mz.495.20244,-0.13202737,3,0.13202737
mz.557.20658,-0.13193597,3,0.13193597
mz.427.14125,-0.13190417,3,0.13190417
mz.800.55615,-0.1317029,3,0.1317029
mz.842.15796,-0.13156939,3,0.13156939
mz.823.34862,0.13143897,3,0.13143897
mz.828.55016,-0.13141629,3,0.13141629
mz.573.23978,0.13115567,3,0.13115567
mz.338.1179,-0.1311099,3,0.1311099
mz.1003.30771,0.13089436,3,0.13089436
mz.373.17158,0.1306714,3,0.1306714
mz.712.24374,-0.12966181,3,0.12966181
mz.559.20888,-0.12949827,3,0.12949827
mz.570.2209,-0.1291877,3,0.1291877
mz.575.23994,0.12915364,3,0.12915364
mz.716.28983,-0.12889273,3,0.12889273
mz.731.25481,0.1283811,3,0.1283811
mz.227.69378,-0.1283361,3,0.1283361
mz.557.18519,-0.12794413,3,0.12794413
mz.257.12017,-0.12779573,3,0.12779573
mz.824.5555,-0.12760745,3,0.12760745
mz.585.21011,-0.12757443,3,0.12757443
mz.714.19111,0.12730137,3,0.12730137
mz.594.24329,0.12701543,3,0.12701543
mz.696.25713,-0.12680952,3,0.12680952
mz.588.21556,-0.12677352,3,0.12677352
mz.535.21677,0.12676118,3,0.12676118
mz.679.24515,0.1265396,3,0.1265396
mz.463.1889,-0.12590732,3,0.12590732
mz.702.3195,-0.12576295,3,0.12576295
mz.699.49516,-0.1255105,3,0.1255105
mz.1002.3166,0.12541847,3,0.12541847
mz.574.24314,0.12525539,3,0.12525539
mz.380.12854,-0.12467752,3,0.12467752
mz.227.69426,0.12450536,3,0.12450536
mz.398.1583,-0.12434303,3,0.12434303
mz.1048.38431,-0.12387567,3,0.12387567
mz.858.34936,0.12372432,3,0.12372432
mz.571.24397,0.12355168,3,0.12355168
mz.368.12845,-0.12342662,3,0.12342662
mz.539.24449,-0.12340886,3,0.12340886
mz.701.22676,0.123408,3,0.123408
mz.362.15427,-0.12330593,3,0.12330593
mz.397.03212,-0.12328362,3,0.12328362
mz.314.15415,-0.12323223,3,0.12323223
mz.842.31583,-0.122563474,3,0.122563474
mz.398.13898,-0.12236539,3,0.12236539
mz.1024.21218,0.12175042,3,0.12175042
mz.229.69991,0.12142659,3,0.12142659
mz.623.23307,-0.12121891,3,0.12121891
mz.522.20481,0.12088592,3,0.12088592
mz.576.22437,-0.120451935,3,0.120451935
mz.680.24344,0.12030938,3,0.12030938
mz.717.23988,0.12004646,3,0.12004646
mz.732.25778,0.11955612,3,0.11955612
mz.575.2474,0.11910889,3,0.11910889
mz.542.21093,0.11890978,3,0.11890978
mz.430.01011,-0.118526764,3,0.118526764
mz.774.60015,-0.118462436,3,0.118462436
mz.826.57063,0.11840154,3,0.11840154
mz.568.25116,0.11825948,3,0.11825948
mz.342.14922,-0.11824271,3,0.11824271
mz.571.22928,-0.11803253,3,0.11803253
mz.574.23222,0.11726965,3,0.11726965
mz.680.37402,0.11698069,3,0.11698069
mz.793.99352,-0.116771996,3,0.116771996
mz.573.21671,0.115931675,3,0.115931675
mz.652.23125,-0.115724914,3,0.115724914
mz.678.23151,0.1156422,3,0.1156422
mz.852.19445,-0.11525166,3,0.11525166
mz.681.13955,0.11513648,3,0.11513648
mz.701.29191,0.114819996,3,0.114819996
mz.681.24097,0.11468039,3,0.11468039
mz.289.11933,0.11450005,3,0.11450005
mz.698.49196,-0.11433379,3,0.11433379
mz.585.22191,-0.11422026,3,0.11422026
mz.284.10722,0.11402806,3,0.11402806
mz.392.12418,-0.113876976,3,0.113876976
mz.578.23084,-0.11385333,3,0.11385333
mz.482.10025,-0.11371159,3,0.11371159
mz.562.1932,-0.11367506,3,0.11367506
mz.555.23285,0.113520645,3,0.113520645
mz.718.19314,0.113465644,3,0.113465644
mz.588.25223,0.113461636,3,0.113461636
mz.422.13913,-0.113121524,3,0.113121524
mz.859.35286,0.11278538,3,0.11278538
mz.682.14279,0.11272271,3,0.11272271
mz.576.24285,0.11224306,3,0.11224306
mz.585.25322,0.11191266,3,0.11191266
mz.697.30673,0.111704096,3,0.111704096
mz.872.55559,-0.11164428,3,0.11164428
mz.523.22258,0.11157044,3,0.11157044
mz.1046.32671,-0.11126423,3,0.11126423
mz.858.31325,0.11125915,3,0.11125915
mz.706.27974,0.11119407,3,0.11119407
mz.638.24725,-0.11093508,3,0.11093508
mz.755.15658,0.11076173,3,0.11076173
mz.566.25887,0.110550076,3,0.110550076
mz.574.20471,-0.1104084,3,0.1104084
mz.552.25107,0.11002381,3,0.11002381
mz.555.18875,-0.109893195,3,0.109893195
mz.451.17856,-0.109160304,3,0.109160304
mz.657.23969,-0.10888721,3,0.10888721
mz.478.32949,-0.10887013,3,0.10887013
mz.663.12854,0.1085129,3,0.1085129
mz.304.11359,-0.10818059,3,0.10818059
mz.555.22918,0.10773275,3,0.10773275
mz.842.35155,0.1077028,3,0.1077028
mz.575.23556,0.10646983,3,0.10646983
mz.683.13478,-0.10561623,3,0.10561623
mz.810.33806,0.10560167,3,0.10560167
mz.298.12293,-0.10525018,3,0.10525018
mz.536.22043,0.10521118,3,0.10521118
mz.569.25386,0.10511175,3,0.10511175
mz.737.4309,-0.10499271,3,0.10499271
mz.907.33182,-0.10484582,3,0.10484582
mz.783.26892,0.10447087,3,0.10447087
mz.302.13596,0.104103655,3,0.104103655
mz.313.17019,-0.10391837,3,0.10391837
mz.596.24931,0.10388649,3,0.10388649
mz.464.08957,-0.10384278,3,0.10384278
mz.754.15247,0.10360705,3,0.10360705
mz.583.20141,-0.10359517,3,0.10359517
mz.775.38622,-0.10336548,3,0.10336548
mz.551.24815,0.10302207,3,0.10302207
mz.450.18117,-0.1029996,3,0.1029996
mz.323.15458,0.10278107,3,0.10278107
mz.537.23666,-0.10230947,3,0.10230947
mz.590.23178,-0.10197562,3,0.10197562
mz.353.20156,-0.10157648,3,0.10157648
mz.458.16003,-0.10153243,3,0.10153243
mz.297.13899,0.10128706,3,0.10128706
mz.513.20914,0.10111513,3,0.10111513
mz.477.1923,-0.101072855,3,0.101072855
mz.700.49929,-0.1001585,3,0.1001585
mz.289.12287,0.09987604,3,0.09987604
mz.567.24261,0.09913152,3,0.09913152
mz.538.23141,0.09830059,3,0.09830059
mz.229.29859,0.09783464,3,0.09783464
mz.411.14234,0.09762933,3,0.09762933
mz.285.13903,0.097363696,3,0.097363696
mz.605.22379,0.09721462,3,0.09721462
mz.621.28397,0.09688401,3,0.09688401
mz.574.19597,-0.0963789,3,0.0963789
mz.682.24328,0.096279666,3,0.096279666
mz.839.3442,0.095747106,3,0.095747106
mz.587.24869,0.09571462,3,0.09571462
mz.827.57464,-0.095007434,3,0.095007434
mz.216.48932,0.09489856,3,0.09489856
mz.490.22409,0.09469045,3,0.09469045
mz.630.32117,-0.094558895,3,0.094558895
mz.738.43429,-0.094436616,3,0.094436616
mz.683.2535,0.094340645,3,0.094340645
mz.302.10017,-0.09428459,3,0.09428459
mz.588.2206,-0.09391979,3,0.09391979
mz.554.226,-0.09325503,3,0.09325503
mz.550.2276,0.09322624,3,0.09322624
mz.502.18624,-0.09318331,3,0.09318331
mz.555.24756,0.092886224,3,0.092886224
mz.577.24661,0.092806205,3,0.092806205
mz.568.24603,0.09271921,3,0.09271921
mz.483.10387,-0.092522494,3,0.092522494
mz.684.13772,-0.092498355,3,0.092498355
mz.576.19535,0.092139155,3,0.092139155
mz.222.09595,0.09196387,3,0.09196387
mz.555.22305,0.090874605,3,0.090874605
mz.559.24534,-0.09047575,3,0.09047575
mz.576.21118,-0.09016749,3,0.09016749
mz.841.33952,0.08974279,3,0.08974279
mz.179.08329,0.089058824,3,0.089058824
mz.827.32522,0.08902749,3,0.08902749
mz.714.26747,-0.088832304,3,0.088832304
mz.479.20822,-0.08859116,3,0.08859116
mz.394.19183,-0.088495426,3,0.088495426
mz.650.12262,0.088296294,3,0.088296294
mz.298.15931,-0.08795556,3,0.08795556
mz.324.13863,-0.08792498,3,0.08792498
mz.741.10787,0.08791255,3,0.08791255
mz.589.22332,-0.08749504,3,0.08749504
mz.310.13423,-0.08722241,3,0.08722241
mz.283.13138,0.08717354,3,0.08717354
mz.826.32092,0.0866922,3,0.0866922
mz.809.33463,0.08650577,3,0.08650577
mz.504.21722,-0.086475246,3,0.086475246
mz.296.14364,0.08645015,3,0.08645015
mz.694.24719,0.08644904,3,0.08644904
mz.644.28056,-0.0863763,3,0.0863763
mz.682.23342,0.08627386,3,0.08627386
mz.273.09506,-0.08616342,3,0.08616342
mz.821.33307,0.086124025,3,0.086124025
mz.690.27454,0.086062044,3,0.086062044
mz.324.07894,0.08554381,3,0.08554381
mz.556.21305,-0.08548226,3,0.08548226
mz.721.11019,0.08508529,3,0.08508529
mz.713.24507,-0.08491924,3,0.08491924
mz.1048.3319,-0.08481568,3,0.08481568
mz.719.19621,0.08460867,3,0.08460867
mz.576.20898,-0.08457253,3,0.08457253
mz.761.32308,-0.08444507,3,0.08444507
mz.808.33109,0.08403435,3,0.08403435
mz.741.09987,0.08402134,3,0.08402134
mz.622.27135,0.083739504,3,0.083739504
mz.820.33077,0.08358343,3,0.08358343
mz.569.25858,0.08327829,3,0.08327829
mz.570.26183,0.08305958,3,0.08305958
mz.553.23333,-0.0828527,3,0.0828527
mz.711.31089,-0.08220513,3,0.08220513
mz.738.17868,0.08174956,3,0.08174956
mz.289.12188,0.08160675,3,0.08160675
mz.553.2313,-0.081363894,3,0.081363894
mz.562.25894,-0.08124862,3,0.08124862
mz.289.12631,0.0810538,3,0.0810538
mz.796.30177,-0.080950886,3,0.080950886
mz.569.21609,0.08058405,3,0.08058405
mz.316.11572,-0.080554724,3,0.080554724
mz.576.20018,0.07992586,3,0.07992586
mz.535.22095,0.07952621,3,0.07952621
mz.620.28035,0.079516836,3,0.079516836
mz.796.29421,-0.07857279,3,0.07857279
mz.423.14738,-0.07787633,3,0.07787633
mz.400.18521,-0.077702455,3,0.077702455
mz.555.22673,0.077582374,3,0.077582374
mz.377.17653,-0.07734339,3,0.07734339
mz.743.31165,-0.07722607,3,0.07722607
mz.557.23002,0.07712373,3,0.07712373
mz.864.09801,0.07712256,3,0.07712256
mz.553.19116,-0.07699179,3,0.07699179
mz.297.15162,-0.07685977,3,0.07685977
mz.375.16225,-0.07675503,3,0.07675503
mz.599.23249,-0.076657906,3,0.076657906
mz.557.24483,0.07664167,3,0.07664167
mz.536.22577,0.0765089,3,0.0765089
mz.558.2371,-0.07621485,3,0.07621485
mz.288.12333,0.075969145,3,0.075969145
mz.712.31498,-0.07594474,3,0.07594474
mz.607.2393,0.07594245,3,0.07594245
mz.828.30107,0.075164504,3,0.075164504
mz.472.21336,0.07511667,3,0.07511667
mz.555.23694,-0.07481062,3,0.07481062
mz.312.15803,0.07471524,3,0.07471524
mz.556.05285,-0.07395347,3,0.07395347
mz.711.24052,-0.07392612,3,0.07392612
mz.553.22278,-0.07386785,3,0.07386785
mz.185.08132,-0.07380507,3,0.07380507
mz.538.241,0.07348782,3,0.07348782
mz.798.53984,-0.07333602,3,0.07333602
mz.840.33647,0.07313991,3,0.07313991
mz.234.392,-0.07304639,3,0.07304639
mz.295.1232,-0.07301875,3,0.07301875
mz.553.22076,-0.07279672,3,0.07279672
mz.1048.32025,0.072279885,3,0.072279885
mz.435.11084,-0.07225121,3,0.07225121
mz.594.25358,0.072213344,3,0.072213344
mz.288.11442,-0.07186619,3,0.07186619
mz.568.22678,-0.071719214,3,0.071719214
mz.311.1547,0.07155065,3,0.07155065
mz.677.23912,0.07083412,3,0.07083412
mz.541.17038,-0.070430934,3,0.070430934
mz.503.19717,-0.06962483,3,0.06962483
mz.573.23761,0.06949642,3,0.06949642
mz.852.20503,-0.069442496,3,0.069442496
mz.450.18976,-0.06926267,3,0.06926267
mz.287.1108,-0.068920545,3,0.068920545
mz.556.22657,0.068897195,3,0.068897195
mz.843.3189,-0.06879877,3,0.06879877
mz.589.22792,-0.06869483,3,0.06869483
mz.716.12743,-0.06858509,3,0.06858509
mz.234.39054,0.068242624,3,0.068242624
mz.824.3061,-0.06785985,3,0.06785985
mz.290.12425,0.06774762,3,0.06774762
mz.559.2499,-0.067610376,3,0.067610376
mz.713.26394,-0.067545325,3,0.067545325
mz.594.22317,0.0673136,3,0.0673136
mz.535.22436,0.06724852,3,0.06724852
mz.676.2357,0.067145616,3,0.067145616
mz.310.12302,-0.06707831,3,0.06707831
mz.862.09285,-0.067054436,3,0.067054436
mz.310.14238,-0.06698011,3,0.06698011
mz.572.22561,0.06675017,3,0.06675017
mz.569.23841,-0.06671055,3,0.06671055
mz.862.08498,0.06565605,3,0.06565605
mz.587.23864,-0.065584905,3,0.065584905
mz.586.22035,-0.06553172,3,0.06553172
mz.757.32781,-0.06549855,3,0.06549855
mz.185.41581,-0.06529486,3,0.06529486
mz.290.12525,0.06523701,3,0.06523701
mz.558.18881,-0.06521925,3,0.06521925
mz.312.05893,0.065104365,3,0.065104365
mz.576.23229,0.06498299,3,0.06498299
mz.557.24771,0.064912155,3,0.064912155
mz.646.29606,-0.06481586,3,0.06481586
mz.569.20536,-0.0647041,3,0.0647041
mz.272.08722,-0.064664505,3,0.064664505
mz.268.11244,0.06459169,3,0.06459169
mz.296.12668,-0.064274974,3,0.064274974
mz.540.24477,-0.063972466,3,0.063972466
mz.396.02838,-0.06351124,3,0.06351124
mz.174.41102,0.063404314,3,0.063404314
mz.288.11607,-0.06324495,3,0.06324495
mz.289.12454,0.06295965,3,0.06295965
mz.413.27046,0.06281549,3,0.06281549
mz.524.20138,-0.06270104,3,0.06270104
mz.740.10447,0.06265499,3,0.06265499
mz.519.18582,0.061976127,3,0.061976127
mz.685.15729,0.061520748,3,0.061520748
mz.739.10015,0.06134377,3,0.06134377
mz.585.21692,-0.061218318,3,0.061218318
mz.288.12597,0.060696725,3,0.060696725
mz.593.21922,0.060625855,3,0.060625855
mz.828.32924,0.060598012,3,0.060598012
mz.341.12878,-0.06029889,3,0.06029889
mz.544.21812,0.05952571,3,0.05952571
mz.393.12703,-0.059439722,3,0.059439722
mz.554.23576,0.05924384,3,0.05924384
mz.298.14671,-0.059073374,3,0.059073374
mz.575.24477,0.058867756,3,0.058867756
mz.518.30606,-0.058588106,3,0.058588106
mz.286.12293,0.057856895,3,0.057856895
mz.546.19795,-0.05780985,3,0.05780985
mz.649.27885,0.057270076,3,0.057270076
mz.526.22721,-0.056970783,3,0.056970783
mz.667.16059,0.056951977,3,0.056951977
mz.521.20106,0.056765668,3,0.056765668
mz.541.19909,-0.056396503,3,0.056396503
mz.324.15798,0.056234654,3,0.056234654
mz.572.24556,0.056180365,3,0.056180365
mz.691.27831,0.05611574,3,0.05611574
mz.308.10494,-0.055921804,3,0.055921804
mz.604.23314,0.05586583,3,0.05586583
mz.557.24277,0.055719905,3,0.055719905
mz.509.2015,0.05568961,3,0.05568961
mz.459.16353,-0.055523,3,0.055523
mz.1009.0219,-0.055150896,3,0.055150896
mz.297.13747,0.05495269,3,0.05495269
mz.541.215,-0.054902907,3,0.054902907
mz.547.20161,-0.054382104,3,0.054382104
mz.469.18894,-0.05424013,3,0.05424013
mz.700.32578,0.05375324,3,0.05375324
mz.622.27648,-0.053388316,3,0.053388316
mz.573.18929,-0.05331703,3,0.05331703
mz.289.12044,0.0532813,3,0.0532813
mz.565.26329,0.053147197,3,0.053147197
mz.185.75256,0.053125795,3,0.053125795
mz.573.2054,-0.052811697,3,0.052811697
mz.1046.31366,0.052552696,3,0.052552696
mz.856.3319,0.05230108,3,0.05230108
mz.450.17016,-0.052117545,3,0.052117545
mz.958.38278,0.052106712,3,0.052106712
mz.303.14212,-0.051397905,3,0.051397905
mz.234.72521,0.051324416,3,0.051324416
mz.572.25727,0.051262517,3,0.051262517
mz.744.31571,-0.05122065,3,0.05122065
mz.411.17055,-0.051169753,3,0.051169753
mz.556.21059,-0.050963815,3,0.050963815
mz.352.15283,-0.050876815,3,0.050876815
mz.555.1863,-0.05046549,3,0.05046549
mz.309.10828,-0.050442573,3,0.050442573
mz.989.22428,0.050208256,3,0.050208256
mz.681.10329,-0.04965061,3,0.04965061
mz.183.75563,-0.049548224,3,0.049548224
mz.453.21578,0.049458396,3,0.049458396
mz.854.33551,-0.049317785,3,0.049317785
mz.355.19197,0.049148317,3,0.049148317
mz.520.19364,0.0491221,3,0.0491221
mz.699.32214,0.04888672,3,0.04888672
mz.553.22724,0.0487905,3,0.0487905
mz.542.20625,-0.04871029,3,0.04871029
mz.396.02464,-0.048273183,3,0.048273183
mz.570.22564,0.048133343,3,0.048133343
mz.826.28474,-0.04804168,3,0.04804168
mz.542.21716,0.047872417,3,0.047872417
mz.667.28856,0.04773314,3,0.04773314
mz.289.12398,0.047551133,3,0.047551133
mz.354.16846,-0.04726188,3,0.04726188
mz.191.08528,-0.047038723,3,0.047038723
mz.623.29893,0.04677776,3,0.04677776
mz.287.1262,0.046716,3,0.046716
mz.297.14121,0.046371117,3,0.046371117
mz.321.13898,0.04624708,3,0.04624708
mz.581.19974,0.04624677,3,0.04624677
mz.853.32343,-0.046207167,3,0.046207167
mz.668.16385,0.046098236,3,0.046098236
mz.574.2414,0.045718104,3,0.045718104
mz.394.1305,-0.045656815,3,0.045656815
mz.449.1863,-0.045385763,3,0.045385763
mz.448.1756,-0.04530587,3,0.04530587
mz.572.23385,-0.045146976,3,0.045146976
mz.537.23818,0.045070305,3,0.045070305
mz.580.21475,0.044971973,3,0.044971973
mz.1010.02632,-0.044901133,3,0.044901133
mz.537.2401,0.04467248,3,0.04467248
mz.596.26579,0.044654183,3,0.044654183
mz.290.13428,0.044529293,3,0.044529293
mz.288.12377,0.04438352,3,0.04438352
mz.595.22677,0.044168107,3,0.044168107
mz.840.30092,-0.044102218,3,0.044102218
mz.688.39497,-0.043936055,3,0.043936055
mz.326.07693,0.043839984,3,0.043839984
mz.544.22676,-0.043691758,3,0.043691758
mz.577.19144,-0.04369064,3,0.04369064
mz.1028.01148,-0.043289583,3,0.043289583
mz.649.11248,-0.04324236,3,0.04324236
mz.558.17395,-0.043128498,3,0.043128498
mz.630.26486,-0.043048676,3,0.043048676
mz.510.22192,0.042769037,3,0.042769037
mz.403.18066,-0.04259865,3,0.04259865
mz.698.24839,-0.042539578,3,0.042539578
mz.451.21308,-0.042359192,3,0.042359192
mz.256.11247,0.04208563,3,0.04208563
mz.685.14361,0.041932646,3,0.041932646
mz.404.1509,-0.041710224,3,0.041710224
mz.950.23977,-0.041576482,3,0.041576482
mz.538.18421,0.04136787,3,0.04136787
mz.951.24318,-0.041312292,3,0.041312292
mz.587.21215,-0.0412427,3,0.0412427
mz.571.22452,-0.040687654,3,0.040687654
mz.572.18961,-0.040312715,3,0.040312715
mz.1006.2271,0.040185966,3,0.040185966
mz.537.19651,-0.03981492,3,0.03981492
mz.703.15947,0.039522212,3,0.039522212
mz.301.14197,0.03914293,3,0.03914293
mz.533.20148,0.038972653,3,0.038972653
mz.510.21779,0.038820937,3,0.038820937
mz.631.32431,-0.038787927,3,0.038787927
mz.555.21529,0.038784124,3,0.038784124
mz.836.32676,0.03848458,3,0.03848458
mz.289.11568,0.03848272,3,0.03848272
mz.174.74559,0.038409743,3,0.038409743
mz.551.25419,0.03813346,3,0.03813346
mz.370.19184,0.03806984,3,0.03806984
mz.304.10906,-0.03803547,3,0.03803547
mz.685.15045,0.037777252,3,0.037777252
mz.180.40835,0.03769587,3,0.03769587
mz.180.409,-0.037440673,3,0.037440673
mz.595.26197,0.037411887,3,0.037411887
mz.185.0806,0.037183683,3,0.037183683
mz.541.22781,0.037115805,3,0.037115805
mz.288.11387,-0.03673078,3,0.03673078
mz.404.18423,-0.036266554,3,0.036266554
mz.312.12163,0.036220334,3,0.036220334
mz.453.98657,0.036056515,3,0.036056515
mz.427.13255,-0.03601091,3,0.03601091
mz.414.18174,0.035999093,3,0.035999093
mz.325.08221,0.03592663,3,0.03592663
mz.555.26226,0.03583596,3,0.03583596
mz.844.35931,0.035457853,3,0.035457853
mz.395.19515,-0.035215322,3,0.035215322
mz.861.34823,0.03520421,3,0.03520421
mz.516.21283,0.035174206,3,0.035174206
mz.723.12651,-0.035140347,3,0.035140347
mz.631.26782,-0.034954835,3,0.034954835
mz.680.30167,0.03493925,3,0.03493925
mz.299.16271,-0.03480404,3,0.03480404
mz.298.14224,0.034743603,3,0.034743603
mz.622.29085,-0.034703482,3,0.034703482
mz.416.11226,-0.03470011,3,0.03470011
mz.452.21235,0.034593455,3,0.034593455
mz.681.37809,-0.03450075,3,0.03450075
mz.569.21265,-0.034437224,3,0.034437224
mz.556.19502,-0.03442352,3,0.03442352
mz.288.11651,0.034170624,3,0.034170624
mz.191.4198,-0.034028795,3,0.034028795
mz.589.19205,-0.03401324,3,0.03401324
mz.576.23845,0.033522695,3,0.033522695
mz.860.34399,0.0335067,3,0.0335067
mz.811.04586,-0.033471234,3,0.033471234
mz.766.44629,-0.033368826,3,0.033368826
mz.494.21882,-0.03306446,3,0.03306446
mz.289.11988,-0.03272343,3,0.03272343
mz.189.74812,-0.03255532,3,0.03255532
mz.560.20567,-0.032475077,3,0.032475077
mz.686.15994,0.032079864,3,0.032079864
mz.324.08158,0.031984255,3,0.031984255
mz.550.23562,0.03194481,3,0.03194481
mz.382.17459,-0.03190821,3,0.03190821
mz.667.1034,0.031856507,3,0.031856507
mz.557.23414,-0.03178325,3,0.03178325
mz.564.24338,0.03114355,3,0.03114355
mz.747.30352,-0.030771306,3,0.030771306
mz.431.07728,0.030746337,3,0.030746337
mz.573.20235,-0.030629743,3,0.030629743
mz.555.20713,-0.030605001,3,0.030605001
mz.535.22247,0.030473052,3,0.030473052
mz.309.13891,0.03044032,3,0.03044032
mz.855.33836,-0.030295955,3,0.030295955
mz.327.14962,-0.030247232,3,0.030247232
mz.661.11279,0.030143023,3,0.030143023
mz.552.21471,0.029780831,3,0.029780831
mz.558.2338,0.029530719,3,0.029530719
mz.288.12707,0.02937672,3,0.02937672
mz.804.3357,0.029226448,3,0.029226448
mz.325.17015,0.029125065,3,0.029125065
mz.1004.31147,0.028576892,3,0.028576892
mz.327.08045,0.028468797,3,0.028468797
mz.539.24834,0.02824635,3,0.02824635
mz.381.17134,-0.028070182,3,0.028070182
mz.704.15642,0.027818924,3,0.027818924
mz.711.23717,-0.027577661,3,0.027577661
