gene,msi,component,r,r_abs
Haghl,mz.286.97941000000003,5,-0.08086929,0.08086929
Lrfn2,mz.550.0064150000001,5,-0.08085121,0.08085121
Tsc22d3,mz.315.98977,5,-0.08077936,0.08077936
Begain,mz.295.94633999999996,5,-0.08077815,0.08077815
Yaf2,mz.264.05398,5,0.08075933,0.08075933
Homer2,mz.467.972585,5,0.08072102,0.08072102
Sox11,mz.350.07683499999996,5,-0.08069643,0.08069643
Cacna2d1,mz.599.99801,5,-0.08068973,0.08068973
Six3,mz.519.963615,5,0.08066439,0.08066439
Ccn3,mz.271.98805,5,-0.08064173,0.08064173
Vip,mz.272.99984,5,-0.08060257,0.08060257
Enc1,mz.599.99801,5,-0.08059549,0.08059549
Pde10a,mz.467.972585,5,-0.08058042,0.08058042
Wfs1,mz.288.973745,5,-0.08057939,0.08057939
Nnat,mz.132.030355,5,-0.08056962,0.08056962
Tspan11,mz.275.01739,5,-0.080549635,0.080549635
Nnat,mz.247.97343,5,-0.08053489,0.08053489
Crabp1,mz.275.98650999999995,5,0.08050336,0.08050336
Lgi3,mz.264.05398,5,0.08050219,0.08050219
Scamp5,mz.286.97793,5,-0.080488175,0.080488175
Igfbp4,mz.189.988905,5,-0.08044146,0.08044146
Homer2,mz.573.92018,5,-0.08043932,0.08043932
Ppfia2,mz.295.94633999999996,5,-0.08036707,0.08036707
Kcnj10,mz.259.98213,5,-0.080365516,0.080365516
Ttc9b,mz.506.07591,5,-0.080357715,0.080357715
Penk,mz.264.05398,5,-0.080339134,0.080339134
Rxrg,mz.909.5483999999999,5,-0.08033545,0.08033545
Cacna1g,mz.506.07591,5,-0.08029829,0.08029829
Foxp2,mz.238.00025499999998,5,0.08028237,0.08028237
Kcnc2,mz.910.5514049999999,5,0.0802768,0.0802768
Vip,mz.251.961865,5,-0.08027358,0.08027358
Kcnj10,mz.260.98559,5,-0.08025278,0.08025278
Adgrb1,mz.238.00025499999998,5,-0.08022776,0.08022776
Efnb3,mz.271.00396,5,0.08022558,0.08022558
Begain,mz.271.98805,5,-0.08021416,0.08021416
Dner,mz.275.98650999999995,5,-0.080161765,0.080161765
Myl4,mz.259.98213,5,-0.08009175,0.08009175
Chd5,mz.264.05398,5,-0.080082536,0.080082536
Slc23a2,mz.573.92474,5,-0.080052756,0.080052756
Ak5,mz.519.938545,5,-0.0800018,0.0800018
Atp2b4,mz.475.97911,5,-0.07996534,0.07996534
Rxrg,mz.452.277655,5,0.07996337,0.07996337
Gjb6,mz.315.98977,5,-0.07996028,0.07996028
Ptprd,mz.910.5514049999999,5,0.07991851,0.07991851
Shisa4,mz.467.972585,5,0.07989673,0.07989673
Bin1,mz.910.5514049999999,5,0.07989232,0.07989232
Cpne9,mz.519.963615,5,-0.07987648,0.07987648
Yaf2,mz.350.07683499999996,5,0.07985618,0.07985618
Bcl11b,mz.132.030355,5,-0.07981185,0.07981185
Spock3,mz.247.97343,5,0.07980408,0.07980408
Synpr,mz.315.98977,5,0.079793334,0.079793334
Slc38a2,mz.573.92018,5,-0.0797919,0.0797919
Cnr1,mz.259.98213,5,0.07977517,0.07977517
Scn1b,mz.573.92018,5,-0.079771094,0.079771094
Nudt4,mz.189.988905,5,0.079757646,0.079757646
Bin1,mz.260.96626000000003,5,-0.079730496,0.079730496
Necab3,mz.260.98559,5,-0.07968218,0.07968218
Slc5a5,mz.275.98650999999995,5,-0.079674125,0.079674125
Rapgefl1,mz.286.97941000000003,5,-0.0796736,0.0796736
Igfbp4,mz.132.030355,5,-0.079657674,0.079657674
Tbr1,mz.295.94633999999996,5,-0.07963833,0.07963833
Slc38a2,mz.271.00518,5,-0.07962325,0.07962325
Homer2,mz.278.03395,5,-0.07962052,0.07962052
Bin1,mz.271.00518,5,-0.079616606,0.079616606
Ighm,mz.312.973185,5,-0.079612374,0.079612374
Sncb,mz.247.97343,5,-0.07954146,0.07954146
Rapgefl1,mz.286.97793,5,-0.07944578,0.07944578
Slc38a2,mz.271.98805,5,-0.07944309,0.07944309
Penk,mz.395.956625,5,0.079435274,0.079435274
Ppp1r2,mz.247.97343,5,-0.07939555,0.07939555
Cux2,mz.259.98213,5,-0.079394326,0.079394326
Ptpn5,mz.910.5514049999999,5,-0.079320654,0.079320654
Fxyd6,mz.251.961865,5,-0.079284996,0.079284996
Adgrb1,mz.261.977915,5,-0.07927442,0.07927442
Trp53i11,mz.207.044645,5,-0.07926092,0.07926092
Slc6a11,mz.762.504185,5,-0.079237536,0.079237536
Satb2,mz.259.98213,5,-0.079235785,0.079235785
Lingo1,mz.573.92018,5,-0.07923284,0.07923284
Cpne9,mz.261.977915,5,-0.07921021,0.07921021
Ppp1r2,mz.288.973745,5,0.079183206,0.079183206
Cacna2d1,mz.278.03395,5,-0.07915918,0.07915918
Scamp5,mz.550.0064150000001,5,-0.0791552,0.0791552
Scd1,mz.506.07591,5,-0.0791292,0.0791292
Sprn,mz.275.03193999999996,5,-0.07912296,0.07912296
Enc1,mz.541.97996,5,-0.07912196,0.07912196
Tspan11,mz.251.961865,5,-0.07912175,0.07912175
Nptx1,mz.506.07591,5,-0.07907523,0.07907523
Ighm,mz.275.98650999999995,5,-0.07907338,0.07907338
Sprn,mz.599.99801,5,-0.07905763,0.07905763
Prkcg,mz.350.07683499999996,5,-0.07905468,0.07905468
Cxxc5,mz.260.98559,5,-0.07904275,0.07904275
Edil3,mz.573.92018,5,-0.079035744,0.079035744
Cux2,mz.287.96182,5,-0.079019636,0.079019636
Spock3,mz.495.92363,5,0.07898451,0.07898451
Adgrb1,mz.881.51323,5,0.07898219,0.07898219
Ankrd63,mz.264.05398,5,-0.07897094,0.07897094
Ppfia2,mz.550.0064150000001,5,-0.07896109,0.07896109
Myl4,mz.251.961865,5,-0.078862526,0.078862526
Sv2b,mz.506.07591,5,-0.078852355,0.078852355
Rims4,mz.300.01588,5,-0.0788346,0.0788346
Cort,mz.207.044645,5,-0.078793034,0.078793034
Prkcg,mz.348.0702,5,-0.078769386,0.078769386
Adgrb1,mz.286.97941000000003,5,-0.07874595,0.07874595
Ighm,mz.550.0064150000001,5,-0.07872541,0.07872541
Syndig1l,mz.452.277655,5,0.07872482,0.07872482
Ak5,mz.295.94633999999996,5,-0.07872427,0.07872427
Kcnc2,mz.909.5483999999999,5,0.07869947,0.07869947
Eif6,mz.264.05398,5,0.07865626,0.07865626
Nxph3,mz.312.973185,5,-0.07864068,0.07864068
Tmem158,mz.350.07683499999996,5,-0.07862797,0.07862797
Sv2b,mz.286.97941000000003,5,-0.07861903,0.07861903
Rapgefl1,mz.573.92474,5,-0.0786054,0.0786054
Sprn,mz.300.01588,5,-0.078541785,0.078541785
Rasgrf2,mz.519.963615,5,-0.07853066,0.07853066
Tubb4a,mz.261.977915,5,-0.078528024,0.078528024
Syt2,mz.275.03193999999996,5,-0.07849945,0.07849945
Prkcg,mz.264.05398,5,-0.07849139,0.07849139
Carhsp1,mz.288.976055,5,0.07845513,0.07845513
Acvrl1,mz.271.98805,5,0.07844744,0.07844744
Carhsp1,mz.541.97996,5,0.07842493,0.07842493
Lars2,mz.910.5514049999999,5,-0.07841168,0.07841168
Rims4,mz.287.96182,5,-0.07837753,0.07837753
Slc5a5,mz.260.96626000000003,5,-0.07827817,0.07827817
Arl8a,mz.296.99915,5,-0.07825803,0.07825803
Tacr1,mz.288.976055,5,0.078224234,0.078224234
Gng7,mz.189.988905,5,-0.07822011,0.07822011
Cpne9,mz.276.94008499999995,5,-0.07821944,0.07821944
Trbc2,mz.260.98559,5,-0.07819171,0.07819171
Efnb3,mz.452.277655,5,0.07818745,0.07818745
Efhd2,mz.452.277655,5,-0.078174286,0.078174286
Ak5,mz.260.98559,5,-0.078173354,0.078173354
Pdzrn3,mz.300.01588,5,-0.078172944,0.078172944
Trp53i11,mz.275.01739,5,-0.07816166,0.07816166
Adgrb1,mz.272.99984,5,-0.07810333,0.07810333
Atp2b4,mz.238.00025499999998,5,-0.078102574,0.078102574
Satb2,mz.261.977915,5,-0.0780883,0.0780883
Ptprd,mz.271.00396,5,-0.07808672,0.07808672
Hs3st1,mz.909.5483999999999,5,0.078085236,0.078085236
Syt2,mz.286.97941000000003,5,-0.07808283,0.07808283
Smarca2,mz.295.94633999999996,5,-0.07807479,0.07807479
Slc5a7,mz.573.92018,5,0.07806421,0.07806421
Smarca2,mz.599.99801,5,-0.07798487,0.07798487
Shisa4,mz.264.05398,5,0.077981144,0.077981144
Gng2,mz.271.98805,5,-0.07797905,0.07797905
Slc5a5,mz.506.07591,5,-0.07796153,0.07796153
Gjb6,mz.519.938545,5,-0.077925585,0.077925585
Ighm,mz.350.07683499999996,5,0.07790952,0.07790952
Rgs9,mz.264.05398,5,-0.07790655,0.07790655
Igfn1,mz.550.0064150000001,5,-0.077899985,0.077899985
Sv2b,mz.286.97793,5,-0.07785164,0.07785164
Hpca,mz.189.988905,5,-0.07783933,0.07783933
Tspan11,mz.910.5514049999999,5,0.07782206,0.07782206
Nckipsd,mz.295.94633999999996,5,-0.07781424,0.07781424
Phlda3,mz.276.94008499999995,5,-0.07780066,0.07780066
Mef2c,mz.395.956625,5,-0.07778843,0.07778843
Rims4,mz.288.973745,5,-0.07778073,0.07778073
Sprn,mz.286.97793,5,-0.07776004,0.07776004
Adgra1,mz.881.51323,5,0.07772966,0.07772966
Rasd2,mz.467.972585,5,-0.07772817,0.07772817
Gjb6,mz.276.94008499999995,5,-0.07772598,0.07772598
Adgrb1,mz.260.96626000000003,5,-0.07771359,0.07771359
Satb2,mz.519.938545,5,-0.077678755,0.077678755
Scamp5,mz.573.92474,5,-0.07767617,0.07767617
Sprn,mz.541.97996,5,-0.07767321,0.07767321
Slc32a1,mz.271.00518,5,0.077660635,0.077660635
Scamp5,mz.288.973745,5,-0.07765943,0.07765943
Nat8l,mz.452.277655,5,-0.07764739,0.07764739
Gad2,mz.475.97911,5,0.07763192,0.07763192
Smarca2,mz.259.98213,5,-0.07759073,0.07759073
Unc13c,mz.238.00025499999998,5,0.07754494,0.07754494
Tomm70a,mz.599.99801,5,0.07754104,0.07754104
Myl4,mz.573.92018,5,-0.077490754,0.077490754
Sik3,mz.573.92018,5,0.07747683,0.07747683
Sox11,mz.452.277655,5,-0.07746988,0.07746988
Gjb6,mz.260.98559,5,-0.077424884,0.077424884
Lrfn2,mz.573.92018,5,-0.07741687,0.07741687
Zbtb20,mz.762.504185,5,-0.07741524,0.07741524
Vip,mz.271.00518,5,-0.07735737,0.07735737
Nxph3,mz.275.01739,5,-0.077354446,0.077354446
Hivep3,mz.312.973185,5,-0.07733525,0.07733525
Synpr,mz.264.05398,5,-0.077281214,0.077281214
Satb2,mz.260.98559,5,-0.07727504,0.07727504
Gpr83,mz.207.044645,5,0.07727386,0.07727386
Plekho1,mz.315.98977,5,-0.07726526,0.07726526
Satb2,mz.238.00025499999998,5,-0.07725988,0.07725988
Ccn3,mz.260.96626000000003,5,-0.07723325,0.07723325
Plekho1,mz.288.976055,5,-0.07721849,0.07721849
Adgrb1,mz.475.97911,5,-0.07721783,0.07721783
Tspan11,mz.286.97941000000003,5,-0.077216454,0.077216454
Adgrb1,mz.260.98559,5,-0.0772043,0.0772043
Rprm,mz.276.94008499999995,5,-0.077199675,0.077199675
Adgrb1,mz.286.97793,5,-0.07719601,0.07719601
Pcdh9,mz.275.03193999999996,5,-0.077191405,0.077191405
Edil3,mz.260.96626000000003,5,-0.07717238,0.07717238
Plppr4,mz.881.51323,5,-0.0771475,0.0771475
Igfbp2,mz.238.00025499999998,5,-0.07713947,0.07713947
Crtac1,mz.296.99915,5,-0.07707314,0.07707314
Dmkn,mz.881.51323,5,-0.07706465,0.07706465
Satb2,mz.276.94008499999995,5,-0.07706276,0.07706276
Plekho1,mz.287.96182,5,-0.0770603,0.0770603
Pcdh9,mz.506.07591,5,-0.077055395,0.077055395
Cxxc5,mz.573.92018,5,-0.07702655,0.07702655
Stmn1,mz.519.963615,5,-0.077019535,0.077019535
Stmn2,mz.881.51323,5,0.076995745,0.076995745
Efnb3,mz.271.00518,5,0.07693323,0.07693323
Tomm70a,mz.264.05398,5,-0.076883405,0.076883405
Slc6a11,mz.348.0702,5,-0.07684975,0.07684975
Bin1,mz.288.976055,5,-0.07683311,0.07683311
Foxp2,mz.260.96626000000003,5,0.076799035,0.076799035
Ttc9b,mz.260.98559,5,-0.07679805,0.07679805
Sox11,mz.264.05398,5,-0.07678824,0.07678824
Igfbp4,mz.350.07683499999996,5,-0.07677213,0.07677213
Tubb4a,mz.519.938545,5,-0.07676994,0.07676994
Cabp1,mz.573.92018,5,-0.07673772,0.07673772
Edil3,mz.272.99984,5,-0.07672971,0.07672971
Slc5a7,mz.288.973745,5,0.076725125,0.076725125
Npy,mz.207.044645,5,-0.0766883,0.0766883
Trbc2,mz.261.977915,5,-0.07659061,0.07659061
Tspan11,mz.271.00518,5,-0.076590195,0.076590195
Adgrb1,mz.189.988905,5,-0.07658337,0.07658337
Enc1,mz.251.961865,5,-0.076551676,0.076551676
Dner,mz.519.963615,5,-0.076535806,0.076535806
Ak5,mz.261.977915,5,-0.07653312,0.07653312
Myl4,mz.519.963615,5,-0.076528184,0.076528184
Adgrb1,mz.573.92474,5,-0.07652056,0.07652056
Slc38a2,mz.541.97996,5,-0.07651782,0.07651782
Haghl,mz.286.97793,5,-0.07649456,0.07649456
Cux2,mz.519.938545,5,-0.07646863,0.07646863
Pnoc,mz.276.94008499999995,5,-0.076447554,0.076447554
Enc1,mz.910.5514049999999,5,0.07643381,0.07643381
Lrrc10b,mz.395.956625,5,0.07643314,0.07643314
Vip,mz.573.92474,5,-0.076353684,0.076353684
Igfbp4,mz.315.98977,5,-0.07633911,0.07633911
Gabra3,mz.452.277655,5,-0.076330446,0.076330446
Vip,mz.271.98805,5,-0.0763251,0.0763251
Carhsp1,mz.288.973745,5,0.076322764,0.076322764
Crhbp,mz.253.049875,5,-0.07626063,0.07626063
Tomm70a,mz.909.5483999999999,5,-0.07626021,0.07626021
Pnoc,mz.238.00025499999998,5,-0.07621103,0.07621103
Rgs4,mz.599.99801,5,0.076207824,0.076207824
Gabra3,mz.247.97343,5,-0.0761936,0.0761936
Cacna1g,mz.300.01588,5,-0.07615802,0.07615802
Bcl11b,mz.350.07683499999996,5,-0.076136425,0.076136425
Edil3,mz.271.00396,5,-0.07613437,0.07613437
Edil3,mz.287.96182,5,-0.076117344,0.076117344
Scamp5,mz.287.96182,5,-0.076116346,0.076116346
Scd1,mz.573.92018,5,-0.076092556,0.076092556
Myl4,mz.519.938545,5,-0.07605261,0.07605261
Igfbp6,mz.286.97941000000003,5,-0.07602931,0.07602931
Syt2,mz.348.0702,5,0.07601775,0.07601775
Vip,mz.271.00396,5,-0.07600386,0.07600386
Igfbp2,mz.275.98650999999995,5,-0.07599141,0.07599141
Myl4,mz.348.0702,5,0.07599062,0.07599062
Rap1gap2,mz.910.5514049999999,5,0.07598217,0.07598217
Foxp1,mz.264.05398,5,-0.075974256,0.075974256
Myl4,mz.261.977915,5,-0.07597264,0.07597264
Ppfia2,mz.259.98213,5,-0.07595738,0.07595738
Rasl10a,mz.296.99915,5,-0.075926706,0.075926706
Gjb6,mz.261.977915,5,-0.07587594,0.07587594
Rims4,mz.286.97793,5,-0.07587001,0.07587001
Cnr1,mz.519.938545,5,0.075846285,0.075846285
Edil3,mz.207.044645,5,-0.0758331,0.0758331
Fxyd6,mz.272.99984,5,-0.07581677,0.07581677
Slc5a5,mz.295.94633999999996,5,-0.07581062,0.07581062
Tsc22d3,mz.278.03395,5,-0.07579906,0.07579906
Kcnj10,mz.519.938545,5,-0.075777285,0.075777285
Synpr,mz.348.0702,5,-0.07577537,0.07577537
Ptprd,mz.275.98650999999995,5,-0.075751625,0.075751625
Cnr1,mz.260.96626000000003,5,0.07574129,0.07574129
Scg2,mz.910.5514049999999,5,-0.075730175,0.075730175
Syt2,mz.189.988905,5,0.0757134,0.0757134
Haghl,mz.573.92474,5,-0.07569953,0.07569953
Scn4b,mz.881.51323,5,-0.07568275,0.07568275
Crtac1,mz.881.51323,5,0.07566396,0.07566396
Nefm,mz.260.96626000000003,5,-0.07564324,0.07564324
Unc13c,mz.475.97911,5,0.07563366,0.07563366
Tsc22d3,mz.573.92018,5,-0.07562496,0.07562496
Crhbp,mz.275.98650999999995,5,-0.075613305,0.075613305
Slc6a11,mz.350.07683499999996,5,-0.07559493,0.07559493
Crym,mz.286.97941000000003,5,0.07552998,0.07552998
Scamp5,mz.271.00396,5,-0.07552864,0.07552864
Klhdc2,mz.259.98213,5,-0.075485826,0.075485826
Igfbp6,mz.259.98213,5,-0.075461894,0.075461894
Fxyd6,mz.207.044645,5,-0.07542779,0.07542779
Slc38a2,mz.287.96182,5,-0.07542247,0.07542247
Rims4,mz.506.07591,5,-0.07540782,0.07540782
Caln1,mz.599.99801,5,0.075388454,0.075388454
Sv2b,mz.573.92474,5,-0.07536296,0.07536296
Syt17,mz.251.961865,5,-0.07535276,0.07535276
Synpr,mz.278.03395,5,0.07535127,0.07535127
Spock3,mz.909.5483999999999,5,-0.07534463,0.07534463
Calb1,mz.495.92363,5,0.075339586,0.075339586
Hivep3,mz.506.07591,5,-0.07530119,0.07530119
Crym,mz.286.97793,5,0.07524143,0.07524143
Asic4,mz.881.51323,5,-0.07523732,0.07523732
Scamp5,mz.271.00518,5,-0.07523134,0.07523134
Pvalb,mz.395.956625,5,-0.07522372,0.07522372
Scamp5,mz.300.01588,5,-0.075223476,0.075223476
Cplx1,mz.506.07591,5,-0.07518761,0.07518761
Akap5,mz.300.01588,5,0.07517713,0.07517713
Tubb4a,mz.189.988905,5,0.075176425,0.075176425
Ppfia2,mz.599.99801,5,-0.07516284,0.07516284
Igfbp4,mz.276.94008499999995,5,-0.075148985,0.075148985
Ppp3ca,mz.132.030355,5,-0.07513446,0.07513446
Bin1,mz.573.92018,5,-0.07508567,0.07508567
Lrrc10b,mz.247.97343,5,0.075068116,0.075068116
Ighm,mz.264.05398,5,0.07506681,0.07506681
Cacna2d1,mz.296.99915,5,-0.07505089,0.07505089
Rasd2,mz.452.277655,5,0.0749965,0.0749965
Smarca2,mz.312.973185,5,-0.07499413,0.07499413
Pcdh9,mz.541.97996,5,-0.07496956,0.07496956
Shisa4,mz.251.961865,5,-0.07496915,0.07496915
Phlda3,mz.271.98805,5,-0.07496222,0.07496222
Dner,mz.260.98559,5,-0.07495982,0.07495982
Edil3,mz.271.00518,5,-0.07495269,0.07495269
Efnb3,mz.260.98559,5,0.074950635,0.074950635
Ptprd,mz.573.92474,5,-0.074917585,0.074917585
Gad2,mz.238.00025499999998,5,0.07486455,0.07486455
Cort,mz.275.98650999999995,5,-0.07485449,0.07485449
Stmn2,mz.910.5514049999999,5,0.07485096,0.07485096
Tspan11,mz.271.00396,5,-0.074848846,0.074848846
Vip,mz.278.03395,5,-0.07484462,0.07484462
Sox11,mz.495.92363,5,-0.07483418,0.07483418
Lgi3,mz.275.98650999999995,5,-0.07481234,0.07481234
Slc38a2,mz.288.976055,5,-0.07480851,0.07480851
Slc5a5,mz.287.96182,5,-0.07476118,0.07476118
Edil3,mz.275.98650999999995,5,-0.07475586,0.07475586
Ptprd,mz.287.96182,5,-0.07474506,0.07474506
Cnr1,mz.300.01588,5,0.07472426,0.07472426
Ccn3,mz.506.07591,5,-0.07467914,0.07467914
Smarca2,mz.519.938545,5,-0.074671015,0.074671015
Crhbp,mz.315.98977,5,-0.074666694,0.074666694
Bin1,mz.506.07591,5,-0.07463676,0.07463676
Cnr1,mz.519.963615,5,0.07461562,0.07461562
Tmem178,mz.295.94633999999996,5,-0.074583545,0.074583545
Kcnab3,mz.315.98977,5,-0.074581504,0.074581504
Pnoc,mz.475.97911,5,-0.07456438,0.07456438
Ankrd63,mz.300.01588,5,0.074526906,0.074526906
Nckipsd,mz.519.963615,5,-0.074525036,0.074525036
Tspan11,mz.541.97996,5,-0.07448034,0.07448034
Gpr6,mz.452.277655,5,0.074474424,0.074474424
Igfbp4,mz.287.96182,5,-0.07447331,0.07447331
Pdzrn3,mz.251.961865,5,-0.0744666,0.0744666
Edil3,mz.247.97343,5,0.07446395,0.07446395
Cplx1,mz.247.97343,5,-0.07444918,0.07444918
Scn4b,mz.762.504185,5,0.074447885,0.074447885
Efnb3,mz.132.030355,5,0.07443774,0.07443774
Efnb3,mz.519.963615,5,0.0744028,0.0744028
Klhdc2,mz.519.938545,5,-0.07438184,0.07438184
Foxp2,mz.278.03395,5,0.07437481,0.07437481
Slc23a2,mz.315.98977,5,-0.07437471,0.07437471
Ighm,mz.348.0702,5,0.074315056,0.074315056
Scg2,mz.251.961865,5,0.074292526,0.074292526
Vip,mz.541.97996,5,-0.074285425,0.074285425
Gng2,mz.260.98559,5,-0.074277796,0.074277796
Slc30a3,mz.247.97343,5,-0.07427117,0.07427117
Lrfn2,mz.506.07591,5,-0.07426821,0.07426821
Slc23a2,mz.207.044645,5,-0.074196704,0.074196704
Akap5,mz.599.99801,5,0.07414509,0.07414509
Klhdc2,mz.881.51323,5,0.07414292,0.07414292
Grk3,mz.272.99984,5,-0.07414064,0.07414064
Igfbp4,mz.296.99915,5,-0.074139856,0.074139856
Plekho1,mz.271.98805,5,-0.07413948,0.07413948
Carhsp1,mz.475.97911,5,0.074129716,0.074129716
Crym,mz.573.92474,5,0.07408797,0.07408797
Hs3st1,mz.506.07591,5,-0.074048355,0.074048355
Arl8a,mz.275.03193999999996,5,-0.07403196,0.07403196
Crtac1,mz.275.03193999999996,5,-0.07402258,0.07402258
Unc13c,mz.278.03395,5,0.0740141,0.0740141
Kcnj10,mz.276.94008499999995,5,-0.073972985,0.073972985
Scamp5,mz.541.97996,5,-0.073954806,0.073954806
Lars2,mz.467.972585,5,-0.07392223,0.07392223
Edil3,mz.541.97996,5,-0.07390011,0.07390011
Prkcg,mz.295.94633999999996,5,-0.073887125,0.073887125
Myl4,mz.350.07683499999996,5,0.07387762,0.07387762
Nnat,mz.264.05398,5,-0.073863685,0.073863685
Bin1,mz.286.97793,5,-0.07385804,0.07385804
Igfbp4,mz.275.03193999999996,5,-0.073857784,0.073857784
Sprn,mz.287.96182,5,-0.07385191,0.07385191
Ak5,mz.276.94008499999995,5,-0.07382807,0.07382807
Slc38a2,mz.286.97793,5,-0.073814586,0.073814586
Nptx1,mz.599.99801,5,-0.07381046,0.07381046
Trbc2,mz.251.961865,5,-0.073805705,0.073805705
Gad2,mz.261.977915,5,0.07378674,0.07378674
Wfs1,mz.295.94633999999996,5,-0.07378583,0.07378583
Satb2,mz.475.97911,5,-0.07373729,0.07373729
Nckipsd,mz.275.98650999999995,5,-0.073737174,0.073737174
Gpr83,mz.452.277655,5,-0.073721826,0.073721826
Syt2,mz.247.97343,5,0.073713444,0.073713444
Prkcg,mz.251.961865,5,-0.07370919,0.07370919
Carhsp1,mz.238.00025499999998,5,0.073704846,0.073704846
Rims4,mz.599.99801,5,-0.07367789,0.07367789
Ttc9b,mz.259.98213,5,-0.073675066,0.073675066
Vip,mz.506.07591,5,-0.073661044,0.073661044
Sv2b,mz.288.973745,5,-0.073649235,0.073649235
Igfbp4,mz.275.01739,5,-0.07364628,0.07364628
Ak5,mz.909.5483999999999,5,0.073629245,0.073629245
Adgra1,mz.910.5514049999999,5,0.0736291,0.0736291
Trbc2,mz.910.5514049999999,5,0.073626995,0.073626995
Nptx1,mz.300.01588,5,-0.07360794,0.07360794
Vat1l,mz.276.94008499999995,5,0.07359626,0.07359626
Cpne9,mz.506.07591,5,-0.07358551,0.07358551
Cdh13,mz.300.01588,5,0.07354832,0.07354832
Lrfn2,mz.452.277655,5,-0.073526755,0.073526755
Tspan11,mz.275.03193999999996,5,-0.07350298,0.07350298
Rapgefl1,mz.300.01588,5,-0.073493786,0.073493786
Scamp5,mz.272.99984,5,-0.07349163,0.07349163
Cacna2d1,mz.275.01739,5,-0.07346837,0.07346837
Penk,mz.189.988905,5,-0.07346664,0.07346664
Efnb3,mz.261.977915,5,0.07343522,0.07343522
Kcnc4,mz.519.963615,5,-0.07341975,0.07341975
Rasl10a,mz.207.044645,5,-0.07338573,0.07338573
Ncald,mz.881.51323,5,0.073353425,0.073353425
Tmem158,mz.132.030355,5,-0.073310405,0.073310405
Wfs1,mz.261.977915,5,-0.07328794,0.07328794
Ptprd,mz.271.00518,5,-0.07328127,0.07328127
Gng2,mz.259.98213,5,-0.07327449,0.07327449
Sprn,mz.573.92474,5,-0.073234886,0.073234886
Nckipsd,mz.271.98805,5,-0.07320363,0.07320363
Cacna1g,mz.599.99801,5,-0.07318133,0.07318133
Oip5os1,mz.506.07591,5,-0.07314256,0.07314256
Slc23a2,mz.251.961865,5,-0.07312669,0.07312669
Akap5,mz.519.938545,5,0.07311764,0.07311764
Igfn1,mz.300.01588,5,-0.07311396,0.07311396
Bin1,mz.288.973745,5,-0.07309387,0.07309387
Carhsp1,mz.550.0064150000001,5,0.07308643,0.07308643
Igfbp6,mz.261.977915,5,-0.07308487,0.07308487
Rprm,mz.541.97996,5,-0.07308233,0.07308233
Igfn1,mz.286.97941000000003,5,-0.07304799,0.07304799
Pdzrn3,mz.238.00025499999998,5,-0.07301463,0.07301463
Slc5a7,mz.207.044645,5,0.072999194,0.072999194
Slc38a2,mz.573.92474,5,-0.07297882,0.07297882
Crhbp,mz.251.961865,5,-0.07296184,0.07296184
Foxp2,mz.247.97343,5,-0.0729156,0.0729156
Tesc,mz.910.5514049999999,5,-0.072898135,0.072898135
Sox11,mz.247.97343,5,-0.07289423,0.07289423
Igfn1,mz.272.99984,5,-0.07285906,0.07285906
Rims4,mz.251.961865,5,-0.07285373,0.07285373
Wfs1,mz.312.973185,5,0.072799504,0.072799504
Pcdh9,mz.271.00396,5,-0.07278943,0.07278943
Slc38a2,mz.286.97941000000003,5,-0.07278864,0.07278864
Crhbp,mz.278.03395,5,-0.072744146,0.072744146
Crhbp,mz.272.99984,5,-0.072741196,0.072741196
Rasgrp2,mz.467.972585,5,-0.07273484,0.07273484
Shisa4,mz.315.98977,5,-0.07273269,0.07273269
Ptprd,mz.286.97793,5,-0.07272042,0.07272042
Igfbp4,mz.495.92363,5,-0.072713286,0.072713286
Gjb6,mz.278.03395,5,-0.0727079,0.0727079
Trp53i11,mz.271.98805,5,-0.07269953,0.07269953
Ttc9b,mz.519.938545,5,-0.072676964,0.072676964
Trp53i11,mz.286.97941000000003,5,-0.07267597,0.07267597
Nefh,mz.260.96626000000003,5,-0.072660536,0.072660536
Vamp1,mz.264.05398,5,0.07258808,0.07258808
Atp2b4,mz.295.94633999999996,5,-0.0725849,0.0725849
Crtac1,mz.271.00518,5,-0.07253305,0.07253305
Yaf2,mz.348.0702,5,0.07252007,0.07252007
Pdzrn3,mz.275.98650999999995,5,-0.07250759,0.07250759
Rprm,mz.251.961865,5,-0.07245913,0.07245913
Pdzrn3,mz.599.99801,5,-0.072435245,0.072435245
Igfbp2,mz.475.97911,5,-0.07243148,0.07243148
Kcnab3,mz.300.01588,5,-0.07242889,0.07242889
Tgfa,mz.909.5483999999999,5,-0.0724101,0.0724101
Cort,mz.550.0064150000001,5,-0.07232484,0.07232484
Dner,mz.519.938545,5,-0.07232066,0.07232066
Sprn,mz.288.973745,5,-0.07225146,0.07225146
Crym,mz.288.976055,5,0.07224317,0.07224317
Fxyd6,mz.271.00396,5,-0.072239906,0.072239906
Rapgefl1,mz.288.976055,5,-0.07220755,0.07220755
Syt2,mz.286.97793,5,-0.072204076,0.072204076
Akap5,mz.259.98213,5,0.07218355,0.07218355
Foxp2,mz.315.98977,5,0.07215905,0.07215905
Fxyd6,mz.271.00518,5,-0.07213205,0.07213205
Scamp5,mz.909.5483999999999,5,0.072119,0.072119
Ccn3,mz.275.98650999999995,5,-0.0720986,0.0720986
